dataset_pid,dataset_pid_url,dataset_url,publication_date,dataset_version_number,dataset_version_create_time,dataverse_collection_alias,topicClassValue,topicClassVocab,topicClassVocabURI,keywordValue,keywordTermURI,keywordVocabulary,keywordVocabularyURI
doi:10.7910/DVN/N8NRWF,https://doi.org/10.7910/DVN/N8NRWF,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/N8NRWF,,DRAFT,2023-07-04T05:18:52Z,MORU,Drug Resistance,MeSH,http://id.nlm.nih.gov/mesh/D004351,Pseudomonas aeruginosa,,MeSH,http://id.nlm.nih.gov/mesh/D011550
doi:10.7910/DVN/N8NRWF,https://doi.org/10.7910/DVN/N8NRWF,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/N8NRWF,,DRAFT,2023-07-04T05:18:52Z,MORU,Drug Resistance,MeSH,http://id.nlm.nih.gov/mesh/D004351,Enterobacter,,MeSH,http://id.nlm.nih.gov/mesh/D004754
doi:10.7910/DVN/N8NRWF,https://doi.org/10.7910/DVN/N8NRWF,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/N8NRWF,,DRAFT,2023-07-04T05:18:52Z,MORU,Drug Resistance,MeSH,http://id.nlm.nih.gov/mesh/D004351,Escherichia coli,,MeSH,http://id.nlm.nih.gov/mesh/D004926
doi:10.7910/DVN/N8NRWF,https://doi.org/10.7910/DVN/N8NRWF,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/N8NRWF,,DRAFT,2023-07-04T05:18:52Z,MORU,Drug Resistance,MeSH,http://id.nlm.nih.gov/mesh/D004351,Klebsiella pneumoniae,,MeSH,http://id.nlm.nih.gov/mesh/D007711
doi:10.7910/DVN/N8NRWF,https://doi.org/10.7910/DVN/N8NRWF,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/N8NRWF,,DRAFT,2023-07-04T05:18:52Z,MORU,Drug Resistance,MeSH,http://id.nlm.nih.gov/mesh/D004351,whole genome sequencing,,MeSH,http://id.nlm.nih.gov/mesh/D000073336
doi:10.7910/DVN/N8NRWF,https://doi.org/10.7910/DVN/N8NRWF,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/N8NRWF,,DRAFT,2023-07-04T05:18:52Z,MORU,Drug Resistance,MeSH,http://id.nlm.nih.gov/mesh/D004351,Bayes Theorem,,MeSH,http://id.nlm.nih.gov/mesh/D001499
doi:10.7910/DVN/NBHQXK,https://doi.org/10.7910/DVN/NBHQXK,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/NBHQXK,,DRAFT,2023-11-01T03:51:29Z,MORU,Scrub Typhus,MeSH,http://id.nlm.nih.gov/mesh/D012612,Scrub Typhus,,MeSH,http://id.nlm.nih.gov/mesh/D012612
doi:10.7910/DVN/NBHQXK,https://doi.org/10.7910/DVN/NBHQXK,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/NBHQXK,,DRAFT,2023-11-01T03:51:29Z,MORU,Scrub Typhus,MeSH,http://id.nlm.nih.gov/mesh/D012612,Ethical Issues,,MeSH,http://id.nlm.nih.gov/mesh/D004989
doi:10.7910/DVN/NBHQXK,https://doi.org/10.7910/DVN/NBHQXK,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/NBHQXK,,DRAFT,2023-11-01T03:51:29Z,MORU,Scrub Typhus,MeSH,http://id.nlm.nih.gov/mesh/D012612,Social Vulnerability,,MeSH,http://id.nlm.nih.gov/mesh/D000091482
doi:10.7910/DVN/NBHQXK,https://doi.org/10.7910/DVN/NBHQXK,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/NBHQXK,,DRAFT,2023-11-01T03:51:29Z,MORU,Scrub Typhus,MeSH,http://id.nlm.nih.gov/mesh/D012612,Empowerment,,MeSH,http://id.nlm.nih.gov/mesh/D000079102
doi:10.7910/DVN/NCZTTJ,https://doi.org/10.7910/DVN/NCZTTJ,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/NCZTTJ,,DRAFT,2023-09-20T02:20:06Z,MORU,Hepatitis C,MeSH,http://id.nlm.nih.gov/mesh/D006526,Hepatitis C,,MeSH,http://id.nlm.nih.gov/mesh/D006526
doi:10.7910/DVN/NCZTTJ,https://doi.org/10.7910/DVN/NCZTTJ,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/NCZTTJ,,DRAFT,2023-09-20T02:20:06Z,MORU,Hepatitis C,MeSH,http://id.nlm.nih.gov/mesh/D006526,Pharmacokinetics,,MeSH,http://id.nlm.nih.gov/mesh/D010599
doi:10.7910/DVN/NCZTTJ,https://doi.org/10.7910/DVN/NCZTTJ,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/NCZTTJ,,DRAFT,2023-09-20T02:20:06Z,MORU,Hepatitis C,MeSH,http://id.nlm.nih.gov/mesh/D006526,Sofosbuvir,,MeSH,http://id.nlm.nih.gov/mesh/D000069474
doi:10.7910/DVN/NCZTTJ,https://doi.org/10.7910/DVN/NCZTTJ,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/NCZTTJ,,DRAFT,2023-09-20T02:20:06Z,MORU,Hepatitis C,MeSH,http://id.nlm.nih.gov/mesh/D006526,Antiviral Agents,,MeSH,http://id.nlm.nih.gov/mesh/D000998
doi:10.7910/DVN/NEIEHJ,https://doi.org/10.7910/DVN/NEIEHJ,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/NEIEHJ,,DRAFT,2023-09-12T05:29:40Z,MORU,Melioidosis,MeSH,http://id.nlm.nih.gov/mesh/D008554,Melioidosis,,MeSH,http://id.nlm.nih.gov/mesh/D008554
doi:10.7910/DVN/NEIEHJ,https://doi.org/10.7910/DVN/NEIEHJ,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/NEIEHJ,,DRAFT,2023-09-12T05:29:40Z,MORU,Melioidosis,MeSH,http://id.nlm.nih.gov/mesh/D008554,Burkholderia pseudomallei,,MeSH,http://id.nlm.nih.gov/mesh/D016957
doi:10.7910/DVN/NY7STB,https://doi.org/10.7910/DVN/NY7STB,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/NY7STB,,DRAFT,2023-10-05T10:34:54Z,MORU,Dengue,MeSH,http://id.nlm.nih.gov/mesh/D003715,Dengue,,MeSH,http://id.nlm.nih.gov/mesh/D003715
doi:10.7910/DVN/NY7STB,https://doi.org/10.7910/DVN/NY7STB,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/NY7STB,,DRAFT,2023-10-05T10:34:54Z,MORU,Dengue,MeSH,http://id.nlm.nih.gov/mesh/D003715,Vector Borne Diseases,,MeSH,http://id.nlm.nih.gov/mesh/D000079426
doi:10.7910/DVN/NY7STB,https://doi.org/10.7910/DVN/NY7STB,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/NY7STB,,DRAFT,2023-10-05T10:34:54Z,MORU,Dengue,MeSH,http://id.nlm.nih.gov/mesh/D003715,Entomology,,MeSH,http://id.nlm.nih.gov/mesh/D004772
doi:10.7910/DVN/NY7STB,https://doi.org/10.7910/DVN/NY7STB,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/NY7STB,,DRAFT,2023-10-05T10:34:54Z,MORU,Dengue,MeSH,http://id.nlm.nih.gov/mesh/D003715,"Health Knowledge, Attitudes, Practice",,MeSH,http://id.nlm.nih.gov/mesh/D007722
doi:10.7910/DVN/NY7STB,https://doi.org/10.7910/DVN/NY7STB,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/NY7STB,,DRAFT,2023-10-05T10:34:54Z,MORU,Dengue,MeSH,http://id.nlm.nih.gov/mesh/D003715,Behavior and Behavior Mechanisms,,MeSH,http://id.nlm.nih.gov/mesh/D001520
doi:10.7910/DVN/O5NTBJ,https://doi.org/10.7910/DVN/O5NTBJ,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/O5NTBJ,,DRAFT,2023-10-02T00:19:03Z,MORU,Malaria,MeSH,http://id.nlm.nih.gov/mesh/D008288,Malaria,,MeSH,http://id.nlm.nih.gov/mesh/D008288
doi:10.7910/DVN/O5NTBJ,https://doi.org/10.7910/DVN/O5NTBJ,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/O5NTBJ,,DRAFT,2023-10-02T00:19:03Z,MORU,Malaria,MeSH,http://id.nlm.nih.gov/mesh/D008288,Parasites,,MeSH,http://id.nlm.nih.gov/mesh/D010271
doi:10.7910/DVN/O5NTBJ,https://doi.org/10.7910/DVN/O5NTBJ,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/O5NTBJ,,DRAFT,2023-10-02T00:19:03Z,MORU,Malaria,MeSH,http://id.nlm.nih.gov/mesh/D008288,Antimalarials,,MeSH,http://id.nlm.nih.gov/mesh/D000962
doi:10.7910/DVN/O5NTBJ,https://doi.org/10.7910/DVN/O5NTBJ,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/O5NTBJ,,DRAFT,2023-10-02T00:19:03Z,MORU,Malaria,MeSH,http://id.nlm.nih.gov/mesh/D008288,Microscopy,,MeSH,http://id.nlm.nih.gov/mesh/D008853
doi:10.7910/DVN/O6MDT4,https://doi.org/10.7910/DVN/O6MDT4,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/O6MDT4,,DRAFT,2023-09-28T02:24:26Z,MORU,Scrub Typhus,MeSH,http://id.nlm.nih.gov/mesh/D012612,Scrub Typhus,,MeSH,http://id.nlm.nih.gov/mesh/D012612
doi:10.7910/DVN/O6MDT4,https://doi.org/10.7910/DVN/O6MDT4,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/O6MDT4,,DRAFT,2023-09-28T02:24:26Z,MORU,Scrub Typhus,MeSH,http://id.nlm.nih.gov/mesh/D012612,Host-Pathogen Interactions,,MeSH,http://id.nlm.nih.gov/mesh/D054884
doi:10.7910/DVN/O893CC,https://doi.org/10.7910/DVN/O893CC,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/O893CC,,DRAFT,2023-09-26T09:51:00Z,MORU,Neonatal Hyperbilirubinemia,MeSH,http://id.nlm.nih.gov/mesh/D051556,Neonatal Hyperbilirubinemia,,MeSH,http://id.nlm.nih.gov/mesh/D051556
doi:10.7910/DVN/O893CC,https://doi.org/10.7910/DVN/O893CC,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/O893CC,,DRAFT,2023-09-26T09:51:00Z,MORU,Neonatal Hyperbilirubinemia,MeSH,http://id.nlm.nih.gov/mesh/D051556,Malaria,,MeSH,http://id.nlm.nih.gov/mesh/D008288
doi:10.7910/DVN/O893CC,https://doi.org/10.7910/DVN/O893CC,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/O893CC,,DRAFT,2023-09-26T09:51:00Z,MORU,Neonatal Hyperbilirubinemia,MeSH,http://id.nlm.nih.gov/mesh/D051556,Bilirubin,,MeSH,http://id.nlm.nih.gov/mesh/D001663
doi:10.7910/DVN/O893CC,https://doi.org/10.7910/DVN/O893CC,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/O893CC,,DRAFT,2023-09-26T09:51:00Z,MORU,Neonatal Hyperbilirubinemia,MeSH,http://id.nlm.nih.gov/mesh/D051556,Risk Factors,,MeSH,http://id.nlm.nih.gov/mesh/D012307
doi:10.7910/DVN/OLVLPU,https://doi.org/10.7910/DVN/OLVLPU,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/OLVLPU,,DRAFT,2023-10-05T05:51:07Z,MORU,,,,Child Abuse,,MeSH,http://id.nlm.nih.gov/mesh/D002649
doi:10.7910/DVN/OLVLPU,https://doi.org/10.7910/DVN/OLVLPU,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/OLVLPU,,DRAFT,2023-10-05T05:51:07Z,MORU,,,,Parent-Child Relations,,MeSH,http://id.nlm.nih.gov/mesh/D010287
doi:10.7910/DVN/OLVLPU,https://doi.org/10.7910/DVN/OLVLPU,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/OLVLPU,,DRAFT,2023-10-05T05:51:07Z,MORU,,,,Domestic Violence,,MeSH,http://id.nlm.nih.gov/mesh/D017579
doi:10.7910/DVN/OLVLPU,https://doi.org/10.7910/DVN/OLVLPU,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/OLVLPU,,DRAFT,2023-10-05T05:51:07Z,MORU,,,,Child Behavior,,MeSH,http://id.nlm.nih.gov/mesh/D002652
doi:10.7910/DVN/OLVLPU,https://doi.org/10.7910/DVN/OLVLPU,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/OLVLPU,,DRAFT,2023-10-05T05:51:07Z,MORU,,,,Problem Behavior,,MeSH,http://id.nlm.nih.gov/mesh/D000066553
doi:10.7910/DVN/OLVLPU,https://doi.org/10.7910/DVN/OLVLPU,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/OLVLPU,,DRAFT,2023-10-05T05:51:07Z,MORU,,,,Depression,,MeSH,http://id.nlm.nih.gov/mesh/D003863
doi:10.7910/DVN/OLVLPU,https://doi.org/10.7910/DVN/OLVLPU,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/OLVLPU,,DRAFT,2023-10-05T05:51:07Z,MORU,,,,Parenting,,MeSH,http://id.nlm.nih.gov/mesh/D016487
doi:10.7910/DVN/OLVLPU,https://doi.org/10.7910/DVN/OLVLPU,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/OLVLPU,,DRAFT,2023-10-05T05:51:07Z,MORU,,,,Emotion-Focused Therapy,,MeSH,http://id.nlm.nih.gov/mesh/D004505
doi:10.7910/DVN/OLVLPU,https://doi.org/10.7910/DVN/OLVLPU,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/OLVLPU,,DRAFT,2023-10-05T05:51:07Z,MORU,,,,Expressed Emotion,,MeSH,http://id.nlm.nih.gov/mesh/D019260
doi:10.7910/DVN/OLVLPU,https://doi.org/10.7910/DVN/OLVLPU,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/OLVLPU,,DRAFT,2023-10-05T05:51:07Z,MORU,,,,Communication,,MeSH,http://id.nlm.nih.gov/mesh/D003142
doi:10.7910/DVN/OMKJYE,https://doi.org/10.7910/DVN/OMKJYE,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/OMKJYE,,DRAFT,2023-08-15T03:13:46Z,MORU,Melioidosis,MeSH,http://id.nlm.nih.gov/mesh/D008554,Melioidosis,,MeSH,http://id.nlm.nih.gov/mesh/D008554
doi:10.7910/DVN/OMKJYE,https://doi.org/10.7910/DVN/OMKJYE,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/OMKJYE,,DRAFT,2023-08-15T03:13:46Z,MORU,Melioidosis,MeSH,http://id.nlm.nih.gov/mesh/D008554,Disease Eradication,,MeSH,http://id.nlm.nih.gov/mesh/D060740
doi:10.7910/DVN/OMKJYE,https://doi.org/10.7910/DVN/OMKJYE,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/OMKJYE,,DRAFT,2023-08-15T03:13:46Z,MORU,Melioidosis,MeSH,http://id.nlm.nih.gov/mesh/D008554,"Trimethoprim, Sulfamethoxazole Drug Combination",,MeSH,http://id.nlm.nih.gov/mesh/D015662
doi:10.7910/DVN/OMKJYE,https://doi.org/10.7910/DVN/OMKJYE,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/OMKJYE,,DRAFT,2023-08-15T03:13:46Z,MORU,Melioidosis,MeSH,http://id.nlm.nih.gov/mesh/D008554,Burkholderia pseudomallei,,MeSH,http://id.nlm.nih.gov/mesh/D016957
doi:10.7910/DVN/OTOOY1,https://doi.org/10.7910/DVN/OTOOY1,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/OTOOY1,,DRAFT,2023-08-14T12:28:19Z,MORU,"Malaria, Vivax",MeSH,http://id.nlm.nih.gov/mesh/D016780,"Malaria, Vivax",,MeSH,http://id.nlm.nih.gov/mesh/D016780
doi:10.7910/DVN/OTOOY1,https://doi.org/10.7910/DVN/OTOOY1,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/OTOOY1,,DRAFT,2023-08-14T12:28:19Z,MORU,"Malaria, Vivax",MeSH,http://id.nlm.nih.gov/mesh/D016780,Primaquine,,MeSH,http://id.nlm.nih.gov/mesh/D011319
doi:10.7910/DVN/OTOOY1,https://doi.org/10.7910/DVN/OTOOY1,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/OTOOY1,,DRAFT,2023-08-14T12:28:19Z,MORU,"Malaria, Vivax",MeSH,http://id.nlm.nih.gov/mesh/D016780,Glucosephosphate Dehydrogenase,,MeSH,http://id.nlm.nih.gov/mesh/D005954
doi:10.7910/DVN/OTOOY1,https://doi.org/10.7910/DVN/OTOOY1,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/OTOOY1,,DRAFT,2023-08-14T12:28:19Z,MORU,"Malaria, Vivax",MeSH,http://id.nlm.nih.gov/mesh/D016780,Treatment Outcome,,MeSH,http://id.nlm.nih.gov/mesh/D016896
doi:10.7910/DVN/QECFFF,https://doi.org/10.7910/DVN/QECFFF,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/QECFFF,,DRAFT,2023-08-15T02:45:31Z,MORU,"Malaria, Falciparum",MeSH,http://id.nlm.nih.gov/mesh/D016778,Plasmodium falciparum,,MeSH,http://id.nlm.nih.gov/mesh/D010963
doi:10.7910/DVN/QECFFF,https://doi.org/10.7910/DVN/QECFFF,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/QECFFF,,DRAFT,2023-08-15T02:45:31Z,MORU,"Malaria, Falciparum",MeSH,http://id.nlm.nih.gov/mesh/D016778,"Malaria, Falciparum",,MeSH,http://id.nlm.nih.gov/mesh/D016778
doi:10.7910/DVN/QECFFF,https://doi.org/10.7910/DVN/QECFFF,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/QECFFF,,DRAFT,2023-08-15T02:45:31Z,MORU,"Malaria, Falciparum",MeSH,http://id.nlm.nih.gov/mesh/D016778,Carrier State,,MeSH,http://id.nlm.nih.gov/mesh/D002353
doi:10.7910/DVN/QECFFF,https://doi.org/10.7910/DVN/QECFFF,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/QECFFF,,DRAFT,2023-08-15T02:45:31Z,MORU,"Malaria, Falciparum",MeSH,http://id.nlm.nih.gov/mesh/D016778,Enzyme-Linked Immunosorbent Assay,,MeSH,http://id.nlm.nih.gov/mesh/D004797
doi:10.7910/DVN/QECFFF,https://doi.org/10.7910/DVN/QECFFF,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/QECFFF,,DRAFT,2023-08-15T02:45:31Z,MORU,"Malaria, Falciparum",MeSH,http://id.nlm.nih.gov/mesh/D016778,Rapid Diagnostic Tests,,MeSH,http://id.nlm.nih.gov/mesh/D000092025
doi:10.7910/DVN/QFVBTK,https://doi.org/10.7910/DVN/QFVBTK,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/QFVBTK,,DRAFT,2023-10-04T02:44:49Z,MORU,"Malaria, Vivax",MeSH,http://id.nlm.nih.gov/mesh/D016780,Glucosephosphate Dehydrogenase Deficiency,,MeSH,http://id.nlm.nih.gov/mesh/D005955
doi:10.7910/DVN/QFVBTK,https://doi.org/10.7910/DVN/QFVBTK,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/QFVBTK,,DRAFT,2023-10-04T02:44:49Z,MORU,"Malaria, Vivax",MeSH,http://id.nlm.nih.gov/mesh/D016780,"Malaria, Vivax",,MeSH,http://id.nlm.nih.gov/mesh/D016780
doi:10.7910/DVN/QFVBTK,https://doi.org/10.7910/DVN/QFVBTK,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/QFVBTK,,DRAFT,2023-10-04T02:44:49Z,MORU,"Malaria, Vivax",MeSH,http://id.nlm.nih.gov/mesh/D016780,Plasmodium vivax,,MeSH,http://id.nlm.nih.gov/mesh/D010966
doi:10.7910/DVN/QFVBTK,https://doi.org/10.7910/DVN/QFVBTK,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/QFVBTK,,DRAFT,2023-10-04T02:44:49Z,MORU,"Malaria, Vivax",MeSH,http://id.nlm.nih.gov/mesh/D016780,Chloroquine,,MeSH,http://id.nlm.nih.gov/mesh/D002738
doi:10.7910/DVN/QFVBTK,https://doi.org/10.7910/DVN/QFVBTK,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/QFVBTK,,DRAFT,2023-10-04T02:44:49Z,MORU,"Malaria, Vivax",MeSH,http://id.nlm.nih.gov/mesh/D016780,Primaquine,,MeSH,http://id.nlm.nih.gov/mesh/D011319
doi:10.7910/DVN/QODGTI,https://doi.org/10.7910/DVN/QODGTI,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/QODGTI,,DRAFT,2023-10-02T08:13:14Z,MORU,"Malaria, Falciparum",MeSH,http://id.nlm.nih.gov/mesh/D016778,"Malaria, Falciparum",,MeSH,http://id.nlm.nih.gov/mesh/D016778
doi:10.7910/DVN/QODGTI,https://doi.org/10.7910/DVN/QODGTI,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/QODGTI,,DRAFT,2023-10-02T08:13:14Z,MORU,"Malaria, Falciparum",MeSH,http://id.nlm.nih.gov/mesh/D016778,Plasmodium falciparum,,MeSH,http://id.nlm.nih.gov/mesh/D010963
doi:10.7910/DVN/QODGTI,https://doi.org/10.7910/DVN/QODGTI,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/QODGTI,,DRAFT,2023-10-02T08:13:14Z,MORU,"Malaria, Falciparum",MeSH,http://id.nlm.nih.gov/mesh/D016778,Glucosephosphate Dehydrogenase Deficiency,,MeSH,http://id.nlm.nih.gov/mesh/D005955
doi:10.7910/DVN/QODGTI,https://doi.org/10.7910/DVN/QODGTI,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/QODGTI,,DRAFT,2023-10-02T08:13:14Z,MORU,"Malaria, Falciparum",MeSH,http://id.nlm.nih.gov/mesh/D016778,"Artemether, Lumefantrine Drug Combination",,MeSH,http://id.nlm.nih.gov/mesh/D000077611
doi:10.7910/DVN/QODGTI,https://doi.org/10.7910/DVN/QODGTI,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/QODGTI,,DRAFT,2023-10-02T08:13:14Z,MORU,"Malaria, Falciparum",MeSH,http://id.nlm.nih.gov/mesh/D016778,Primaquine,,MeSH,http://id.nlm.nih.gov/mesh/D011319
doi:10.7910/DVN/QODGTI,https://doi.org/10.7910/DVN/QODGTI,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/QODGTI,,DRAFT,2023-10-02T08:13:14Z,MORU,Glucosephosphate Dehydrogenase Deficiency,MeSH,http://id.nlm.nih.gov/mesh/D005955,"Malaria, Falciparum",,MeSH,http://id.nlm.nih.gov/mesh/D016778
doi:10.7910/DVN/QODGTI,https://doi.org/10.7910/DVN/QODGTI,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/QODGTI,,DRAFT,2023-10-02T08:13:14Z,MORU,Glucosephosphate Dehydrogenase Deficiency,MeSH,http://id.nlm.nih.gov/mesh/D005955,Plasmodium falciparum,,MeSH,http://id.nlm.nih.gov/mesh/D010963
doi:10.7910/DVN/QODGTI,https://doi.org/10.7910/DVN/QODGTI,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/QODGTI,,DRAFT,2023-10-02T08:13:14Z,MORU,Glucosephosphate Dehydrogenase Deficiency,MeSH,http://id.nlm.nih.gov/mesh/D005955,Glucosephosphate Dehydrogenase Deficiency,,MeSH,http://id.nlm.nih.gov/mesh/D005955
doi:10.7910/DVN/QODGTI,https://doi.org/10.7910/DVN/QODGTI,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/QODGTI,,DRAFT,2023-10-02T08:13:14Z,MORU,Glucosephosphate Dehydrogenase Deficiency,MeSH,http://id.nlm.nih.gov/mesh/D005955,"Artemether, Lumefantrine Drug Combination",,MeSH,http://id.nlm.nih.gov/mesh/D000077611
doi:10.7910/DVN/QODGTI,https://doi.org/10.7910/DVN/QODGTI,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/QODGTI,,DRAFT,2023-10-02T08:13:14Z,MORU,Glucosephosphate Dehydrogenase Deficiency,MeSH,http://id.nlm.nih.gov/mesh/D005955,Primaquine,,MeSH,http://id.nlm.nih.gov/mesh/D011319
doi:10.7910/DVN/QYW6VO,https://doi.org/10.7910/DVN/QYW6VO,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/QYW6VO,,DRAFT,2023-08-11T10:15:50Z,MORU,Microbiology,MeSH,http://id.nlm.nih.gov/mesh/D008829,Antimicrobial Stewardship,,MeSH,http://id.nlm.nih.gov/mesh/D000073602
doi:10.7910/DVN/QYW6VO,https://doi.org/10.7910/DVN/QYW6VO,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/QYW6VO,,DRAFT,2023-08-11T10:15:50Z,MORU,Microbiology,MeSH,http://id.nlm.nih.gov/mesh/D008829,"Drug Resistance, Microbial",,MeSH,http://id.nlm.nih.gov/mesh/D004352
doi:10.7910/DVN/QYW6VO,https://doi.org/10.7910/DVN/QYW6VO,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/QYW6VO,,DRAFT,2023-08-11T10:15:50Z,MORU,Microbiology,MeSH,http://id.nlm.nih.gov/mesh/D008829,Drug Prescriptions,,MeSH,http://id.nlm.nih.gov/mesh/D011307
doi:10.7910/DVN/QYW6VO,https://doi.org/10.7910/DVN/QYW6VO,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/QYW6VO,,DRAFT,2023-08-11T10:15:50Z,MORU,Microbiology,MeSH,http://id.nlm.nih.gov/mesh/D008829,Antimicrobial Stewardship,,MeSH,http://id.nlm.nih.gov/mesh/D000073602
doi:10.7910/DVN/R6CH7Y,https://doi.org/10.7910/DVN/R6CH7Y,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/R6CH7Y,,DRAFT,2023-09-26T13:24:17Z,MORU,Community-Acquired Infections,MeSH,http://id.nlm.nih.gov/mesh/D017714,"Drug Resistance, Microbial",,MeSH,http://id.nlm.nih.gov/mesh/D004352
