dataset_pid,dataset_pid_url,dataset_url,publication_date,dataset_version_number,dataset_version_create_time,dataverse_collection_alias,keywordValue,keywordTermURI,keywordVocabulary,keywordVocabularyURI
doi:10.7910/DVN/NCZTTJ,https://doi.org/10.7910/DVN/NCZTTJ,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/NCZTTJ,,DRAFT,2023-09-20T02:20:06Z,MORU,Hepatitis C,,MeSH,http://id.nlm.nih.gov/mesh/D006526
doi:10.7910/DVN/NCZTTJ,https://doi.org/10.7910/DVN/NCZTTJ,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/NCZTTJ,,DRAFT,2023-09-20T02:20:06Z,MORU,Pharmacokinetics,,MeSH,http://id.nlm.nih.gov/mesh/D010599
doi:10.7910/DVN/NCZTTJ,https://doi.org/10.7910/DVN/NCZTTJ,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/NCZTTJ,,DRAFT,2023-09-20T02:20:06Z,MORU,Sofosbuvir,,MeSH,http://id.nlm.nih.gov/mesh/D000069474
doi:10.7910/DVN/NCZTTJ,https://doi.org/10.7910/DVN/NCZTTJ,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/NCZTTJ,,DRAFT,2023-09-20T02:20:06Z,MORU,Antiviral Agents,,MeSH,http://id.nlm.nih.gov/mesh/D000998
doi:10.7910/DVN/O893CC,https://doi.org/10.7910/DVN/O893CC,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/O893CC,,DRAFT,2023-09-26T09:51:00Z,MORU,Neonatal Hyperbilirubinemia,,MeSH,http://id.nlm.nih.gov/mesh/D051556
doi:10.7910/DVN/O893CC,https://doi.org/10.7910/DVN/O893CC,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/O893CC,,DRAFT,2023-09-26T09:51:00Z,MORU,Malaria,,MeSH,http://id.nlm.nih.gov/mesh/D008288
doi:10.7910/DVN/O893CC,https://doi.org/10.7910/DVN/O893CC,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/O893CC,,DRAFT,2023-09-26T09:51:00Z,MORU,Bilirubin,,MeSH,http://id.nlm.nih.gov/mesh/D001663
doi:10.7910/DVN/O893CC,https://doi.org/10.7910/DVN/O893CC,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/O893CC,,DRAFT,2023-09-26T09:51:00Z,MORU,Risk Factors,,MeSH,http://id.nlm.nih.gov/mesh/D012307
doi:10.7910/DVN/A8MVTH,https://doi.org/10.7910/DVN/A8MVTH,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/A8MVTH,,DRAFT,2023-09-18T03:42:38Z,MORU,"Malaria, Vivax",,MeSH,http://id.nlm.nih.gov/mesh/D016780
doi:10.7910/DVN/A8MVTH,https://doi.org/10.7910/DVN/A8MVTH,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/A8MVTH,,DRAFT,2023-09-18T03:42:38Z,MORU,Hemolysis,,MeSH,http://id.nlm.nih.gov/mesh/D006461
doi:10.7910/DVN/A8MVTH,https://doi.org/10.7910/DVN/A8MVTH,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/A8MVTH,,DRAFT,2023-09-18T03:42:38Z,MORU,Chloroquine,,MeSH,http://id.nlm.nih.gov/mesh/D002738
doi:10.7910/DVN/A8MVTH,https://doi.org/10.7910/DVN/A8MVTH,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/A8MVTH,,DRAFT,2023-09-18T03:42:38Z,MORU,Primaquine,,MeSH,http://id.nlm.nih.gov/mesh/D011319
doi:10.7910/DVN/A8MVTH,https://doi.org/10.7910/DVN/A8MVTH,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/A8MVTH,,DRAFT,2023-09-18T03:42:38Z,MORU,Glucosephosphate Dehydrogenase Deficiency,,MeSH,http://id.nlm.nih.gov/mesh/D005955
doi:10.7910/DVN/FOFRRE,https://doi.org/10.7910/DVN/FOFRRE,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/FOFRRE,,DRAFT,2023-10-17T03:50:23Z,MORU,"Antigens, Bacterial",,MeSH,http://id.nlm.nih.gov/mesh/D000942
doi:10.7910/DVN/FOFRRE,https://doi.org/10.7910/DVN/FOFRRE,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/FOFRRE,,DRAFT,2023-10-17T03:50:23Z,MORU,Bacterial Infections,,MeSH,http://id.nlm.nih.gov/mesh/D001424
doi:10.7910/DVN/FOFRRE,https://doi.org/10.7910/DVN/FOFRRE,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/FOFRRE,,DRAFT,2023-10-17T03:50:23Z,MORU,"Drug Resistance, Microbial",,MeSH,http://id.nlm.nih.gov/mesh/D004352
doi:10.7910/DVN/IGCEKI,https://doi.org/10.7910/DVN/IGCEKI,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/IGCEKI,,DRAFT,2023-10-17T05:23:05Z,MORU,"Dictionary, Medical",,MeSH,http://id.nlm.nih.gov/mesh/D000077823
doi:10.7910/DVN/HFCH3Y,https://doi.org/10.7910/DVN/HFCH3Y,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HFCH3Y,,DRAFT,2023-10-16T09:48:46Z,MORU,"Malaria, Falciparum",,MeSH,http://id.nlm.nih.gov/mesh/D016778
doi:10.7910/DVN/HFCH3Y,https://doi.org/10.7910/DVN/HFCH3Y,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HFCH3Y,,DRAFT,2023-10-16T09:48:46Z,MORU,Artemisinins,,MeSH,http://id.nlm.nih.gov/mesh/D037621
doi:10.7910/DVN/HFCH3Y,https://doi.org/10.7910/DVN/HFCH3Y,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/HFCH3Y,,DRAFT,2023-10-16T09:48:46Z,MORU,Plasmodium falciparum,,MeSH,http://id.nlm.nih.gov/mesh/D010963
doi:10.7910/DVN/4OBDG4,https://doi.org/10.7910/DVN/4OBDG4,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/4OBDG4,,DRAFT,2023-10-16T12:14:34Z,MORU,Malaria,,MeSH,http://id.nlm.nih.gov/mesh/D008288
doi:10.7910/DVN/4OBDG4,https://doi.org/10.7910/DVN/4OBDG4,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/4OBDG4,,DRAFT,2023-10-16T12:14:34Z,MORU,Refugees,,MeSH,http://id.nlm.nih.gov/mesh/D012036
doi:10.7910/DVN/4OBDG4,https://doi.org/10.7910/DVN/4OBDG4,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/4OBDG4,,DRAFT,2023-10-16T12:14:34Z,MORU,Microscopy,,MeSH,http://id.nlm.nih.gov/mesh/D008853
doi:10.7910/DVN/4OBDG4,https://doi.org/10.7910/DVN/4OBDG4,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/4OBDG4,,DRAFT,2023-10-16T12:14:34Z,MORU,Rapid Diagnostic Tests,,MeSH,http://id.nlm.nih.gov/mesh/D000092025
doi:10.7910/DVN/TVOMEP,https://doi.org/10.7910/DVN/TVOMEP,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/TVOMEP,,DRAFT,2023-10-17T02:37:11Z,MORU,Ethics,,MeSH,http://id.nlm.nih.gov/mesh/D004989
doi:10.7910/DVN/TVOMEP,https://doi.org/10.7910/DVN/TVOMEP,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/TVOMEP,,DRAFT,2023-10-17T02:37:11Z,MORU,Malaria,,MeSH,http://id.nlm.nih.gov/mesh/D008288
doi:10.7910/DVN/TVOMEP,https://doi.org/10.7910/DVN/TVOMEP,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/TVOMEP,,DRAFT,2023-10-17T02:37:11Z,MORU,Social Factors,,MeSH,http://id.nlm.nih.gov/mesh/D000083663
doi:10.7910/DVN/8YAM4Z,https://doi.org/10.7910/DVN/8YAM4Z,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/8YAM4Z,,DRAFT,2023-10-24T03:59:02Z,MORU,"Malaria, Vivax",,MeSH,http://id.nlm.nih.gov/mesh/D016780
doi:10.7910/DVN/8YAM4Z,https://doi.org/10.7910/DVN/8YAM4Z,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/8YAM4Z,,DRAFT,2023-10-24T03:59:02Z,MORU,Plasmodium vivax,,MeSH,http://id.nlm.nih.gov/mesh/D010966
doi:10.7910/DVN/8YAM4Z,https://doi.org/10.7910/DVN/8YAM4Z,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/8YAM4Z,,DRAFT,2023-10-24T03:59:02Z,MORU,Glucosephosphate Dehydrogenase,,MeSH,http://id.nlm.nih.gov/mesh/D005954
doi:10.7910/DVN/8YAM4Z,https://doi.org/10.7910/DVN/8YAM4Z,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/8YAM4Z,,DRAFT,2023-10-24T03:59:02Z,MORU,tafenoquine,,MeSH,http://id.nlm.nih.gov/mesh/C055852
doi:10.7910/DVN/8YAM4Z,https://doi.org/10.7910/DVN/8YAM4Z,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/8YAM4Z,,DRAFT,2023-10-24T03:59:02Z,MORU,Primaquine,,MeSH,http://id.nlm.nih.gov/mesh/D011319
doi:10.7910/DVN/ZIA5QT,https://doi.org/10.7910/DVN/ZIA5QT,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ZIA5QT,,DRAFT,2023-10-24T05:15:54Z,MORU,pathogenicity,,MeSH,http://id.nlm.nih.gov/mesh/Q000472
doi:10.7910/DVN/ZIA5QT,https://doi.org/10.7910/DVN/ZIA5QT,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ZIA5QT,,DRAFT,2023-10-24T05:15:54Z,MORU,Antimicrobial Drug Resistance,,MeSH,http://id.nlm.nih.gov/mesh/D004352
doi:10.7910/DVN/ZIA5QT,https://doi.org/10.7910/DVN/ZIA5QT,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ZIA5QT,,DRAFT,2023-10-24T05:15:54Z,MORU,Genotype,,MeSH,http://id.nlm.nih.gov/mesh/D005838
doi:10.7910/DVN/ZIA5QT,https://doi.org/10.7910/DVN/ZIA5QT,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ZIA5QT,,DRAFT,2023-10-24T05:15:54Z,MORU,Phenotype,,MeSH,http://id.nlm.nih.gov/mesh/D010641
doi:10.7910/DVN/ZIA5QT,https://doi.org/10.7910/DVN/ZIA5QT,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ZIA5QT,,DRAFT,2023-10-24T05:15:54Z,MORU,surveillance,,MeSH,http://id.nlm.nih.gov/mesh/Q000453
doi:10.7910/DVN/ZIA5QT,https://doi.org/10.7910/DVN/ZIA5QT,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ZIA5QT,,DRAFT,2023-10-24T05:15:54Z,MORU,"Seizures, Febrile",,MeSH,http://id.nlm.nih.gov/mesh/D003294
doi:10.7910/DVN/ZIA5QT,https://doi.org/10.7910/DVN/ZIA5QT,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ZIA5QT,,DRAFT,2023-10-24T05:15:54Z,MORU,Pneumonia,,MeSH,http://id.nlm.nih.gov/mesh/D011014
doi:10.7910/DVN/0N2ASI,https://doi.org/10.7910/DVN/0N2ASI,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/0N2ASI,,DRAFT,2023-10-20T06:57:21Z,MORU,Drug Resistance,,MeSH,http://id.nlm.nih.gov/mesh/D004351
doi:10.7910/DVN/0N2ASI,https://doi.org/10.7910/DVN/0N2ASI,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/0N2ASI,,DRAFT,2023-10-20T06:57:21Z,MORU,Antibiotic Resistance,,MeSH,http://id.nlm.nih.gov/mesh/D004352
doi:10.7910/DVN/GF8HKS,https://doi.org/10.7910/DVN/GF8HKS,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/GF8HKS,,DRAFT,2023-11-16T06:33:19Z,MORU,Stillbirth,,MeSH,http://id.nlm.nih.gov/mesh/D050497
doi:10.7910/DVN/GF8HKS,https://doi.org/10.7910/DVN/GF8HKS,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/GF8HKS,,DRAFT,2023-11-16T06:33:19Z,MORU,Neonatal Death,,MeSH,http://id.nlm.nih.gov/mesh/D066087
doi:10.7910/DVN/GF8HKS,https://doi.org/10.7910/DVN/GF8HKS,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/GF8HKS,,DRAFT,2023-11-16T06:33:19Z,MORU,Health Belief Model,,MeSH,http://id.nlm.nih.gov/mesh/D000083342
doi:10.7910/DVN/GF8HKS,https://doi.org/10.7910/DVN/GF8HKS,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/GF8HKS,,DRAFT,2023-11-16T06:33:19Z,MORU,"Health Knowledge, Attitudes, Practice",,MeSH,http://id.nlm.nih.gov/mesh/D007722
doi:10.7910/DVN/JZPGFU,https://doi.org/10.7910/DVN/JZPGFU,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/JZPGFU,,DRAFT,2023-11-16T06:58:42Z,MORU,Microscopy,,MeSH,http://id.nlm.nih.gov/mesh/D008853
doi:10.7910/DVN/JZPGFU,https://doi.org/10.7910/DVN/JZPGFU,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/JZPGFU,,DRAFT,2023-11-16T06:58:42Z,MORU,Malaria,,MeSH,http://id.nlm.nih.gov/mesh/D008288
doi:10.7910/DVN/JZPGFU,https://doi.org/10.7910/DVN/JZPGFU,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/JZPGFU,,DRAFT,2023-11-16T06:58:42Z,MORU,"Malaria, Falciparum",,MeSH,http://id.nlm.nih.gov/mesh/D016778
doi:10.7910/DVN/JZPGFU,https://doi.org/10.7910/DVN/JZPGFU,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/JZPGFU,,DRAFT,2023-11-16T06:58:42Z,MORU,"Malaria, Vivax",,MeSH,http://id.nlm.nih.gov/mesh/D016780
doi:10.7910/DVN/GKLAD7,https://doi.org/10.7910/DVN/GKLAD7,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/GKLAD7,,DRAFT,2023-11-21T07:34:13Z,MORU,Fever,,MeSH,http://id.nlm.nih.gov/mesh/D005334
doi:10.7910/DVN/GKLAD7,https://doi.org/10.7910/DVN/GKLAD7,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/GKLAD7,,DRAFT,2023-11-21T07:34:13Z,MORU,Plasmodium vivax,,MeSH,http://id.nlm.nih.gov/mesh/D010966
doi:10.7910/DVN/GKLAD7,https://doi.org/10.7910/DVN/GKLAD7,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/GKLAD7,,DRAFT,2023-11-21T07:34:13Z,MORU,Plasmodium falciparum,,MeSH,http://id.nlm.nih.gov/mesh/D010963
doi:10.7910/DVN/GKLAD7,https://doi.org/10.7910/DVN/GKLAD7,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/GKLAD7,,DRAFT,2023-11-21T07:34:13Z,MORU,Dengue,,MeSH,http://id.nlm.nih.gov/mesh/D003715
doi:10.7910/DVN/GKLAD7,https://doi.org/10.7910/DVN/GKLAD7,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/GKLAD7,,DRAFT,2023-11-21T07:34:13Z,MORU,Chikungunya,,MeSH,http://id.nlm.nih.gov/mesh/D065632
doi:10.7910/DVN/GKLAD7,https://doi.org/10.7910/DVN/GKLAD7,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/GKLAD7,,DRAFT,2023-11-21T07:34:13Z,MORU,Zika Virus Infection,,MeSH,http://id.nlm.nih.gov/mesh/D000071243
doi:10.7910/DVN/GKLAD7,https://doi.org/10.7910/DVN/GKLAD7,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/GKLAD7,,DRAFT,2023-11-21T07:34:13Z,MORU,Orientia tsutsugamushi,,MeSH,http://id.nlm.nih.gov/mesh/D012285
doi:10.7910/DVN/GKLAD7,https://doi.org/10.7910/DVN/GKLAD7,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/GKLAD7,,DRAFT,2023-11-21T07:34:13Z,MORU,Leptospira,,MeSH,http://id.nlm.nih.gov/mesh/D007919
doi:10.7910/DVN/GKLAD7,https://doi.org/10.7910/DVN/GKLAD7,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/GKLAD7,,DRAFT,2023-11-21T07:34:13Z,MORU,Rickettsia typhi,,MeSH,http://id.nlm.nih.gov/mesh/D012286
doi:10.7910/DVN/GKLAD7,https://doi.org/10.7910/DVN/GKLAD7,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/GKLAD7,,DRAFT,2023-11-21T07:34:13Z,MORU,Burkholderia pseudomallei Infection,,MeSH,http://id.nlm.nih.gov/mesh/D008554
doi:10.7910/DVN/WNZFAR,https://doi.org/10.7910/DVN/WNZFAR,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/WNZFAR,,DRAFT,2023-11-28T02:45:14Z,MORU,Ethical Issues,,MeSH,http://id.nlm.nih.gov/mesh/D004989
doi:10.7910/DVN/WNZFAR,https://doi.org/10.7910/DVN/WNZFAR,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/WNZFAR,,DRAFT,2023-11-28T02:45:14Z,MORU,Culture,,MeSH,http://id.nlm.nih.gov/mesh/D003469
doi:10.7910/DVN/WNZFAR,https://doi.org/10.7910/DVN/WNZFAR,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/WNZFAR,,DRAFT,2023-11-28T02:45:14Z,MORU,Research Subject Recruitment,,MeSH,http://id.nlm.nih.gov/mesh/D018579
doi:10.7910/DVN/JUXZFD,https://doi.org/10.7910/DVN/JUXZFD,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/JUXZFD,,DRAFT,2023-11-28T03:28:26Z,MORU,Infectious diseases,,MeSH,http://id.nlm.nih.gov/mesh/D003141
doi:10.7910/DVN/JUXZFD,https://doi.org/10.7910/DVN/JUXZFD,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/JUXZFD,,DRAFT,2023-11-28T03:28:26Z,MORU,Incidence Rate,,MeSH,http://id.nlm.nih.gov/mesh/D015994
doi:10.7910/DVN/JUXZFD,https://doi.org/10.7910/DVN/JUXZFD,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/JUXZFD,,DRAFT,2023-11-28T03:28:26Z,MORU,Mortality Rate,,MeSH,http://id.nlm.nih.gov/mesh/D009026
doi:10.7910/DVN/JUXZFD,https://doi.org/10.7910/DVN/JUXZFD,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/JUXZFD,,DRAFT,2023-11-28T03:28:26Z,MORU,Dengue Fever,,MeSH,http://id.nlm.nih.gov/mesh/D003715
doi:10.7910/DVN/JUXZFD,https://doi.org/10.7910/DVN/JUXZFD,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/JUXZFD,,DRAFT,2023-11-28T03:28:26Z,MORU,Dengue Shock Syndrome,,MeSH,http://id.nlm.nih.gov/mesh/D019595
doi:10.7910/DVN/JUXZFD,https://doi.org/10.7910/DVN/JUXZFD,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/JUXZFD,,DRAFT,2023-11-28T03:28:26Z,MORU,Leptospirosis,,MeSH,http://id.nlm.nih.gov/mesh/D007922
doi:10.7910/DVN/JUXZFD,https://doi.org/10.7910/DVN/JUXZFD,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/JUXZFD,,DRAFT,2023-11-28T03:28:26Z,MORU,Melioidosis,,MeSH,http://id.nlm.nih.gov/mesh/D008554
doi:10.7910/DVN/JUXZFD,https://doi.org/10.7910/DVN/JUXZFD,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/JUXZFD,,DRAFT,2023-11-28T03:28:26Z,MORU,Bacterial Infections,,MeSH,http://id.nlm.nih.gov/mesh/D001424
doi:10.7910/DVN/LYJLAR,https://doi.org/10.7910/DVN/LYJLAR,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/LYJLAR,,DRAFT,2023-11-28T04:42:46Z,MORU,Acinetobacter,,MeSH,http://id.nlm.nih.gov/mesh/D000150
doi:10.7910/DVN/LYJLAR,https://doi.org/10.7910/DVN/LYJLAR,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/LYJLAR,,DRAFT,2023-11-28T04:42:46Z,MORU,Risk Factors,,MeSH,http://id.nlm.nih.gov/mesh/D012307
doi:10.7910/DVN/LYJLAR,https://doi.org/10.7910/DVN/LYJLAR,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/LYJLAR,,DRAFT,2023-11-28T04:42:46Z,MORU,Acinetobacter baumannii,,MeSH,http://id.nlm.nih.gov/mesh/D040981
doi:10.7910/DVN/YE6UUZ,https://doi.org/10.7910/DVN/YE6UUZ,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/YE6UUZ,,DRAFT,2023-11-16T07:30:00Z,MORU,Microscopy,,MeSH,http://id.nlm.nih.gov/mesh/D008853
doi:10.7910/DVN/YE6UUZ,https://doi.org/10.7910/DVN/YE6UUZ,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/YE6UUZ,,DRAFT,2023-11-16T07:30:00Z,MORU,Malaria,,MeSH,http://id.nlm.nih.gov/mesh/D008288
doi:10.7910/DVN/YE6UUZ,https://doi.org/10.7910/DVN/YE6UUZ,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/YE6UUZ,,DRAFT,2023-11-16T07:30:00Z,MORU,Parasites,,MeSH,http://id.nlm.nih.gov/mesh/D010271
doi:10.7910/DVN/I6MQ20,https://doi.org/10.7910/DVN/I6MQ20,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/I6MQ20,,DRAFT,2023-12-06T03:13:27Z,MORU,Neonatal Sepsis,,MeSH,http://id.nlm.nih.gov/mesh/D000071074
doi:10.7910/DVN/I6MQ20,https://doi.org/10.7910/DVN/I6MQ20,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/I6MQ20,,DRAFT,2023-12-06T03:13:27Z,MORU,Cerebrospinal Fluid,,MeSH,http://id.nlm.nih.gov/mesh/D002555
