persistent_id,persistentUrl,dataverse_name,dataverse_alias,publication_date
doi:10.15139/S3/EZEZS1,https://doi.org/10.15139/S3/EZEZS1,MEASURE Evaluation Dataverse,MEP3,2020-02-05T18:18:20Z
doi:10.15139/S3/N601AJ,https://doi.org/10.15139/S3/N601AJ,State Politics & Policy Quarterly Dataverse,sppq,2020-01-31T17:23:53Z
doi:10.15139/S3/GM9MSV,https://doi.org/10.15139/S3/GM9MSV,George Mason University Dataverse,gmu,2020-01-29T18:11:18Z
doi:10.15139/S3/D9ZUIB,https://doi.org/10.15139/S3/D9ZUIB,State Politics & Policy Quarterly Dataverse,sppq,2020-01-23T18:16:55Z
doi:10.15139/S3/BX0RZE,https://doi.org/10.15139/S3/BX0RZE,East Carolina University Dataverse,ECU,2020-01-22T01:34:54Z
doi:10.15139/S3/WK5EK6,https://doi.org/10.15139/S3/WK5EK6,State Politics & Policy Quarterly Dataverse,sppq,2020-01-21T20:04:16Z
doi:10.15139/S3/NJFEMO,https://doi.org/10.15139/S3/NJFEMO,Ian Anson Dataverse,iganson,2020-01-16T18:39:52Z
doi:10.15139/S3/P4U9ZR,https://doi.org/10.15139/S3/P4U9ZR,Monmouth Polling Institute Dataverse,mupolling,2020-01-15T16:51:59Z
doi:10.15139/S3/L6J30J,https://doi.org/10.15139/S3/L6J30J,World Vision 14-Country Evaluation Dataverse,wv14c,2020-01-10T20:42:47Z
doi:10.15139/S3/NHCTI2,https://doi.org/10.15139/S3/NHCTI2,World Vision 14-Country Evaluation Dataverse,wv14c,2020-01-10T20:42:36Z
doi:10.15139/S3/J3IVUG,https://doi.org/10.15139/S3/J3IVUG,World Vision 14-Country Evaluation Dataverse,wv14c,2020-01-10T20:42:25Z
doi:10.15139/S3/XALHIY,https://doi.org/10.15139/S3/XALHIY,World Vision 14-Country Evaluation Dataverse,wv14c,2020-01-10T20:42:10Z
doi:10.15139/S3/AKSZOS,https://doi.org/10.15139/S3/AKSZOS,The Love Consortium Dataverse,love,2020-01-09T18:28:15Z
doi:10.15139/S3/ENAX3L,https://doi.org/10.15139/S3/ENAX3L,The Love Consortium Dataverse,love,2020-01-09T18:26:59Z
doi:10.15139/S3/LTFCTH,https://doi.org/10.15139/S3/LTFCTH,The Love Consortium Dataverse,love,2020-01-09T12:51:28Z
doi:10.15139/S3/FVXARB,https://doi.org/10.15139/S3/FVXARB,The Love Consortium Dataverse,love,2020-01-08T21:33:02Z
doi:10.15139/S3/I8AOSG,https://doi.org/10.15139/S3/I8AOSG,George Mason University Dataverse,gmu,2020-01-06T21:34:11Z
doi:10.15139/S3/FDMK4X,https://doi.org/10.15139/S3/FDMK4X,George Mason University Dataverse,gmu,2020-01-06T21:11:25Z
doi:10.15139/S3/8ILYHZ,https://doi.org/10.15139/S3/8ILYHZ,Jaeger lab Dataverse,jaeger,2020-01-05T17:03:28Z
doi:10.15139/S3/4OX6SV,https://doi.org/10.15139/S3/4OX6SV,State Politics & Policy Quarterly Dataverse,sppq,2019-12-20T20:37:20Z
doi:10.15139/S3/V1H40I,https://doi.org/10.15139/S3/V1H40I,The Love Consortium Dataverse,love,2019-12-20T20:04:12Z
doi:10.15139/S3/DKOUDY,https://doi.org/10.15139/S3/DKOUDY,UNC Dataverse,unc,2019-12-19T19:50:12Z
doi:10.15139/S3/S1ST6K,https://doi.org/10.15139/S3/S1ST6K,Tobacco Retailer Density Meta-Analysis Project,densitymeta,2019-12-18T18:47:39Z
doi:10.15139/S3/KTP4WB,https://doi.org/10.15139/S3/KTP4WB,CMAS Data Warehouse,cmascenter,2019-12-16T19:47:14Z
doi:10.15139/S3/XDYYB9,https://doi.org/10.15139/S3/XDYYB9,CMAS Data Warehouse,cmascenter,2019-12-12T19:37:47Z
doi:10.15139/S3/9J6FDR,https://doi.org/10.15139/S3/9J6FDR,The Love Consortium Dataverse,love,2019-12-09T22:50:44Z
doi:10.15139/S3/EUWW5L,https://doi.org/10.15139/S3/EUWW5L,The Love Consortium Dataverse,love,2019-12-06T13:53:34Z
doi:10.15139/S3/DNQTYK,https://doi.org/10.15139/S3/DNQTYK,State Politics & Policy Quarterly Dataverse,sppq,2019-12-05T13:39:37Z
doi:10.15139/S3/JJG4VH,https://doi.org/10.15139/S3/JJG4VH,The Love Consortium Dataverse,love,2019-12-02T16:12:12Z
doi:10.15139/S3/CUOGQT,https://doi.org/10.15139/S3/CUOGQT,Katy Webb Dataverse,katykavanaghwebb,2019-11-26T21:10:17Z
doi:10.15139/S3/E8IT2L,https://doi.org/10.15139/S3/E8IT2L,The Love Consortium Dataverse,love,2019-11-26T18:26:44Z
doi:10.15139/S3/ETTZAI,https://doi.org/10.15139/S3/ETTZAI,The Love Consortium Dataverse,love,2019-11-26T18:25:34Z
doi:10.15139/S3/ETTSTR,https://doi.org/10.15139/S3/ETTSTR,The Love Consortium Dataverse,love,2019-11-26T18:22:52Z
doi:10.15139/S3/YCSYUN,https://doi.org/10.15139/S3/YCSYUN,State Politics & Policy Quarterly Dataverse,sppq,2019-11-19T20:40:56Z
doi:10.15139/S3/Q9NSNT,https://doi.org/10.15139/S3/Q9NSNT,Monmouth Polling Institute Dataverse,mupolling,2019-11-18T21:48:57Z
doi:10.15139/S3/GE3M3Y,https://doi.org/10.15139/S3/GE3M3Y,Monmouth Polling Institute Dataverse,mupolling,2019-11-18T18:25:38Z
doi:10.15139/S3/WTTF5K,https://doi.org/10.15139/S3/WTTF5K,Monmouth Polling Institute Dataverse,mupolling,2019-11-18T18:13:42Z
doi:10.15139/S3/JE7INQ,https://doi.org/10.15139/S3/JE7INQ,COR-NTD Research Dataverse,COR-NTD,2019-11-16T23:20:10Z
doi:10.15139/S3/EAAIVU,https://doi.org/10.15139/S3/EAAIVU,COR-NTD Research Dataverse,COR-NTD,2019-11-16T23:19:53Z
doi:10.15139/S3/AWWL46,https://doi.org/10.15139/S3/AWWL46,COR-NTD Research Dataverse,COR-NTD,2019-11-16T23:19:20Z
doi:10.15139/S3/9JJNBV,https://doi.org/10.15139/S3/9JJNBV,State Politics & Policy Quarterly Dataverse,sppq,2019-11-14T16:06:47Z
doi:10.15139/S3/ELMNCI,https://doi.org/10.15139/S3/ELMNCI,State Politics & Policy Quarterly Dataverse,sppq,2019-11-12T20:24:33Z
doi:10.15139/S3/SCQMJV,https://doi.org/10.15139/S3/SCQMJV,The Love Consortium Dataverse,love,2019-11-05T22:17:49Z
doi:10.15139/S3/I1NM8E,https://doi.org/10.15139/S3/I1NM8E,The Love Consortium Dataverse,love,2019-11-05T22:17:06Z
doi:10.15139/S3/XAAONB,https://doi.org/10.15139/S3/XAAONB,The Love Consortium Dataverse,love,2019-11-02T12:32:20Z
doi:10.15139/S3/0YXG2J,https://doi.org/10.15139/S3/0YXG2J,The Love Consortium Dataverse,love,2019-11-01T16:01:01Z
doi:10.15139/S3/FKGDKB,https://doi.org/10.15139/S3/FKGDKB,The Love Consortium Dataverse,love,2019-11-01T15:59:34Z
doi:10.15139/S3/I3XOD9,https://doi.org/10.15139/S3/I3XOD9,The Love Consortium Dataverse,love,2019-11-01T15:58:06Z
doi:10.15139/S3/2JA15P,https://doi.org/10.15139/S3/2JA15P,The Love Consortium Dataverse,love,2019-11-01T15:57:14Z
doi:10.15139/S3/OPQ7UB,https://doi.org/10.15139/S3/OPQ7UB,The Love Consortium Dataverse,love,2019-10-31T20:42:36Z
doi:10.15139/S3/2WMU38,https://doi.org/10.15139/S3/2WMU38,The Love Consortium Dataverse,love,2019-10-31T20:41:47Z
doi:10.15139/S3/EVTEYF,https://doi.org/10.15139/S3/EVTEYF,The Love Consortium Dataverse,love,2019-10-31T20:40:57Z
doi:10.15139/S3/MQA2KN,https://doi.org/10.15139/S3/MQA2KN,The Love Consortium Dataverse,love,2019-10-31T20:20:06Z
doi:10.15139/S3/TGRJV5,https://doi.org/10.15139/S3/TGRJV5,The Love Consortium Dataverse,love,2019-10-31T19:45:50Z
doi:10.15139/S3/5QZT8I,https://doi.org/10.15139/S3/5QZT8I,The Love Consortium Dataverse,love,2019-10-31T16:30:12Z
doi:10.15139/S3/K03YHD,https://doi.org/10.15139/S3/K03YHD,The Love Consortium Dataverse,love,2019-10-31T16:28:10Z
doi:10.15139/S3/KO8BUO,https://doi.org/10.15139/S3/KO8BUO,The Love Consortium Dataverse,love,2019-10-31T16:27:13Z
doi:10.15139/S3/RMZDQO,https://doi.org/10.15139/S3/RMZDQO,The Love Consortium Dataverse,love,2019-10-31T16:25:54Z
doi:10.15139/S3/M9UKXF,https://doi.org/10.15139/S3/M9UKXF,The Love Consortium Dataverse,love,2019-10-31T16:25:11Z
doi:10.15139/S3/1MCPQF,https://doi.org/10.15139/S3/1MCPQF,State Politics & Policy Quarterly Dataverse,sppq,2019-10-30T17:01:04Z
doi:10.15139/S3/TAI2FI,https://doi.org/10.15139/S3/TAI2FI,The Love Consortium Dataverse,love,2019-10-30T14:03:44Z
doi:10.15139/S3/IQQTIW,https://doi.org/10.15139/S3/IQQTIW,The Love Consortium Dataverse,love,2019-10-30T00:41:06Z
doi:10.15139/S3/6CKUM9,https://doi.org/10.15139/S3/6CKUM9,The Love Consortium Dataverse,love,2019-10-29T18:09:24Z
doi:10.15139/S3/RAOEBC,https://doi.org/10.15139/S3/RAOEBC,The Love Consortium Dataverse,love,2019-10-29T17:25:40Z
doi:10.15139/S3/GNBYN5,https://doi.org/10.15139/S3/GNBYN5,The Love Consortium Dataverse,love,2019-10-29T17:22:28Z
doi:10.15139/S3/CMMGBP,https://doi.org/10.15139/S3/CMMGBP,The Love Consortium Dataverse,love,2019-10-28T18:01:56Z
doi:10.15139/S3/FEE5SQ,https://doi.org/10.15139/S3/FEE5SQ,The Love Consortium Dataverse,love,2019-10-27T13:41:30Z
doi:10.15139/S3/ARI4FZ,https://doi.org/10.15139/S3/ARI4FZ,The Love Consortium Dataverse,love,2019-10-27T13:08:49Z
doi:10.15139/S3/1EAYEL,https://doi.org/10.15139/S3/1EAYEL,The Love Consortium Dataverse,love,2019-10-27T13:01:36Z
doi:10.15139/S3/52MIJO,https://doi.org/10.15139/S3/52MIJO,The Love Consortium Dataverse,love,2019-10-27T12:31:46Z
doi:10.15139/S3/HK7KZQ,https://doi.org/10.15139/S3/HK7KZQ,The Love Consortium Dataverse,love,2019-10-27T12:30:58Z
doi:10.15139/S3/0CL3DL,https://doi.org/10.15139/S3/0CL3DL,MEASURE Evaluation Dataverse,MEP3,2019-10-24T19:41:15Z
doi:10.15139/S3/NNODDS,https://doi.org/10.15139/S3/NNODDS,MEASURE Evaluation Dataverse,MEP3,2019-10-24T19:38:02Z
doi:10.15139/S3/QAKV5X,https://doi.org/10.15139/S3/QAKV5X,MEASURE Evaluation Dataverse,MEP3,2019-10-24T19:34:55Z
doi:10.15139/S3/XQBMNQ,https://doi.org/10.15139/S3/XQBMNQ,MEASURE Evaluation Dataverse,MEP3,2019-10-24T19:31:17Z
doi:10.15139/S3/YFF04M,https://doi.org/10.15139/S3/YFF04M,MEASURE Evaluation Dataverse,MEP3,2019-10-24T19:29:36Z
doi:10.15139/S3/7RRZKH,https://doi.org/10.15139/S3/7RRZKH,MEASURE Evaluation Dataverse,MEP3,2019-10-24T19:26:57Z
doi:10.15139/S3/HVGTAA,https://doi.org/10.15139/S3/HVGTAA,MEASURE Evaluation Dataverse,MEP3,2019-10-24T19:26:29Z
doi:10.15139/S3/OWBZZX,https://doi.org/10.15139/S3/OWBZZX,MEASURE Evaluation Dataverse,MEP3,2019-10-24T19:26:00Z
doi:10.15139/S3/YHMX8G,https://doi.org/10.15139/S3/YHMX8G,MEASURE Evaluation Dataverse,MEP3,2019-10-24T19:24:30Z
doi:10.15139/S3/GEARZ7,https://doi.org/10.15139/S3/GEARZ7,MEASURE Evaluation Dataverse,MEP3,2019-10-24T19:21:45Z
doi:10.15139/S3/PDTRO9,https://doi.org/10.15139/S3/PDTRO9,MEASURE Evaluation Dataverse,MEP3,2019-10-24T19:19:47Z
doi:10.15139/S3/3ZG4RX,https://doi.org/10.15139/S3/3ZG4RX,State Politics & Policy Quarterly Dataverse,sppq,2019-10-23T19:22:16Z
doi:10.15139/S3/MTNYWH,https://doi.org/10.15139/S3/MTNYWH,State Politics & Policy Quarterly Dataverse,sppq,2019-10-22T18:45:02Z
doi:10.15139/S3/OHAG2A,https://doi.org/10.15139/S3/OHAG2A,Monmouth Polling Institute Dataverse,mupolling,2019-10-11T20:47:36Z
doi:10.15139/S3/NQEXLP,https://doi.org/10.15139/S3/NQEXLP,Monmouth Polling Institute Dataverse,mupolling,2019-10-11T20:35:01Z
doi:10.15139/S3/GNNIS8,https://doi.org/10.15139/S3/GNNIS8,Monmouth Polling Institute Dataverse,mupolling,2019-10-11T20:10:54Z
doi:10.15139/S3/UDSIGO,https://doi.org/10.15139/S3/UDSIGO,Maria Sassano Dataverse,fsassano,2019-10-11T18:56:18Z
doi:10.15139/S3/N5YUGP,https://doi.org/10.15139/S3/N5YUGP,Availability of naloxone in retail pharmacies,naloxoneinpharmacy,2019-10-10T19:52:50Z
doi:10.15139/S3/XEXQXO,https://doi.org/10.15139/S3/XEXQXO,MEASURE Evaluation Dataverse,MEP3,2019-10-10T17:09:29Z
doi:10.15139/S3/6C73WQ,https://doi.org/10.15139/S3/6C73WQ,State Politics & Policy Quarterly Dataverse,sppq,2019-10-09T13:47:53Z
doi:10.15139/S3/6PNJPX,https://doi.org/10.15139/S3/6PNJPX,East Carolina University Dataverse,ECU,2019-10-07T13:21:10Z
doi:10.15139/S3/TTXD8Q,https://doi.org/10.15139/S3/TTXD8Q,The Love Consortium Dataverse,love,2019-10-03T19:09:42Z
doi:10.15139/S3/TUIJBE,https://doi.org/10.15139/S3/TUIJBE,The Love Consortium Dataverse,love,2019-10-03T17:32:01Z
doi:10.15139/S3/SE1Q0I,https://doi.org/10.15139/S3/SE1Q0I,The Love Consortium Dataverse,love,2019-10-02T18:58:49Z
doi:10.15139/S3/YLM77G,https://doi.org/10.15139/S3/YLM77G,State Politics & Policy Quarterly Dataverse,sppq,2019-10-01T19:28:27Z
doi:10.15139/S3/HZDGWA,https://doi.org/10.15139/S3/HZDGWA,The Love Consortium Dataverse,love,2019-09-29T18:03:40Z
doi:10.15139/S3/GPOJDH,https://doi.org/10.15139/S3/GPOJDH,The Love Consortium Dataverse,love,2019-09-29T15:23:46Z
doi:10.15139/S3/H3XGFB,https://doi.org/10.15139/S3/H3XGFB,The Love Consortium Dataverse,love,2019-09-28T00:32:27Z
doi:10.15139/S3/25AU4V,https://doi.org/10.15139/S3/25AU4V,The Love Consortium Dataverse,love,2019-09-27T16:56:09Z
doi:10.15139/S3/98JFPW,https://doi.org/10.15139/S3/98JFPW,The Love Consortium Dataverse,love,2019-09-27T13:08:30Z
doi:10.15139/S3/ZP4OHR,https://doi.org/10.15139/S3/ZP4OHR,The Love Consortium Dataverse,love,2019-09-27T12:59:20Z
doi:10.15139/S3/DV8QDG,https://doi.org/10.15139/S3/DV8QDG,The Love Consortium Dataverse,love,2019-09-27T11:18:25Z
doi:10.15139/S3/K1RR3Y,https://doi.org/10.15139/S3/K1RR3Y,The Love Consortium Dataverse,love,2019-09-26T10:26:58Z
doi:10.15139/S3/432X8F,https://doi.org/10.15139/S3/432X8F,The Love Consortium Dataverse,love,2019-09-25T20:49:53Z
doi:10.15139/S3/CL6GZA,https://doi.org/10.15139/S3/CL6GZA,The Love Consortium Dataverse,love,2019-09-25T14:50:54Z
doi:10.15139/S3/VOX8JN,https://doi.org/10.15139/S3/VOX8JN,Quantitative Assessment of Spatially-Explicit Social Values Relative to Wind Energy Areas,Spatially_Explicit_SocialValues_IAM15PG00022,2019-09-25T14:37:52Z
doi:10.15139/S3/EMAEGC,https://doi.org/10.15139/S3/EMAEGC,The Love Consortium Dataverse,love,2019-09-25T14:28:53Z
doi:10.15139/S3/Y5APXR,https://doi.org/10.15139/S3/Y5APXR,The Love Consortium Dataverse,love,2019-09-25T14:20:09Z
doi:10.15139/S3/4AN4AP,https://doi.org/10.15139/S3/4AN4AP,The Love Consortium Dataverse,love,2019-09-25T13:20:24Z
doi:10.15139/S3/JTTUBZ,https://doi.org/10.15139/S3/JTTUBZ,The Love Consortium Dataverse,love,2019-09-22T22:32:28Z
doi:10.15139/S3/SOYP8I,https://doi.org/10.15139/S3/SOYP8I,State Politics & Policy Quarterly Dataverse,sppq,2019-09-19T13:53:03Z
doi:10.15139/S3/BOWXIN,https://doi.org/10.15139/S3/BOWXIN,The Love Consortium Dataverse,love,2019-09-18T13:33:14Z
doi:10.15139/S3/GCKUYW,https://doi.org/10.15139/S3/GCKUYW,The Love Consortium Dataverse,love,2019-09-12T23:21:18Z
doi:10.15139/S3/BSZEPP,https://doi.org/10.15139/S3/BSZEPP,The Love Consortium Dataverse,love,2019-09-11T19:21:22Z
doi:10.15139/S3/AXP7QR,https://doi.org/10.15139/S3/AXP7QR,The Love Consortium Dataverse,love,2019-09-11T19:20:42Z
doi:10.15139/S3/FBRLZC,https://doi.org/10.15139/S3/FBRLZC,The Love Consortium Dataverse,love,2019-09-11T19:20:01Z
doi:10.15139/S3/XGXRXA,https://doi.org/10.15139/S3/XGXRXA,The Love Consortium Dataverse,love,2019-09-11T19:19:29Z
doi:10.15139/S3/T47DYS,https://doi.org/10.15139/S3/T47DYS,The Love Consortium Dataverse,love,2019-09-11T19:18:56Z
doi:10.15139/S3/75VVA6,https://doi.org/10.15139/S3/75VVA6,The Love Consortium Dataverse,love,2019-09-11T19:18:25Z
doi:10.15139/S3/MFYEHZ,https://doi.org/10.15139/S3/MFYEHZ,The Love Consortium Dataverse,love,2019-09-11T19:17:43Z
doi:10.15139/S3/PPCYPG,https://doi.org/10.15139/S3/PPCYPG,HIVST Zimbabwe,hivstzim,2019-08-24T18:46:08Z
doi:10.15139/S3/PDE4SS,https://doi.org/10.15139/S3/PDE4SS,CMAS Data Warehouse,cmascenter,2019-08-20T18:14:58Z
doi:10.15139/S3/NIHYXO,https://doi.org/10.15139/S3/NIHYXO,State Politics & Policy Quarterly Dataverse,sppq,2019-08-13T14:08:01Z
doi:10.15139/S3/MHNUNE,https://doi.org/10.15139/S3/MHNUNE,CMAS Data Warehouse,cmascenter,2019-08-08T16:41:37Z
doi:10.15139/S3/IQVABD,https://doi.org/10.15139/S3/IQVABD,CMAS Data Warehouse,cmascenter,2019-08-08T16:28:59Z
doi:10.15139/S3/T9FBET,https://doi.org/10.15139/S3/T9FBET,MEASURE Evaluation Dataverse,MEP3,2019-08-05T18:05:03Z
doi:10.15139/S3/EJUNYH,https://doi.org/10.15139/S3/EJUNYH,CMAS Data Warehouse,cmascenter,2019-08-05T15:26:56Z
doi:10.15139/S3/Q2TW3D,https://doi.org/10.15139/S3/Q2TW3D,Add Health Dataverse,addhealth,2019-08-02T13:28:59Z
doi:10.15139/S3/MUSYTQ,https://doi.org/10.15139/S3/MUSYTQ,MEASURE Evaluation Dataverse,MEP3,2019-08-01T20:08:40Z
doi:10.15139/S3/SAQ9CQ,https://doi.org/10.15139/S3/SAQ9CQ,MEASURE Evaluation Dataverse,MEP3,2019-07-31T17:10:15Z
doi:10.15139/S3/FLAWW8,https://doi.org/10.15139/S3/FLAWW8,Monmouth Polling Institute Dataverse,mupolling,2019-07-30T18:26:13Z
doi:10.15139/S3/SVJSGS,https://doi.org/10.15139/S3/SVJSGS,Monmouth Polling Institute Dataverse,mupolling,2019-07-30T16:59:26Z
doi:10.15139/S3/APKK44,https://doi.org/10.15139/S3/APKK44,MLE Nigeria Dataverse,mle_nigeria,2019-07-26T15:39:16Z
doi:10.15139/S3/T7QAIR,https://doi.org/10.15139/S3/T7QAIR,MLE Nigeria Dataverse,mle_nigeria,2019-07-26T15:36:05Z
doi:10.15139/S3/RZPB1Z,https://doi.org/10.15139/S3/RZPB1Z,CMAS Data Warehouse,cmascenter,2019-07-25T19:45:40Z
doi:10.15139/S3/HKXP6D,https://doi.org/10.15139/S3/HKXP6D,CMAS Data Warehouse,cmascenter,2019-07-25T19:44:57Z
doi:10.15139/S3/HO1LGT,https://doi.org/10.15139/S3/HO1LGT,CMAS Data Warehouse,cmascenter,2019-07-25T19:43:47Z
doi:10.15139/S3/YIPTDY,https://doi.org/10.15139/S3/YIPTDY,CMAS Data Warehouse,cmascenter,2019-07-25T19:42:51Z
doi:10.15139/S3/QJDYWO,https://doi.org/10.15139/S3/QJDYWO,CMAS Data Warehouse,cmascenter,2019-07-25T19:40:59Z
doi:10.15139/S3/NZUSQB,https://doi.org/10.15139/S3/NZUSQB,State Politics & Policy Quarterly Dataverse,sppq,2019-07-24T19:59:52Z
doi:10.15139/S3/CC7W3N,https://doi.org/10.15139/S3/CC7W3N,Jonathan Crabtree Dataverse,Crabtree,2019-07-18T16:09:10Z
doi:10.15139/S3/N7N38V,https://doi.org/10.15139/S3/N7N38V,State Politics & Policy Quarterly Dataverse,sppq,2019-07-18T15:47:20Z
doi:10.15139/S3/XDFGSG,https://doi.org/10.15139/S3/XDFGSG,George Mason University Dataverse,gmu,2019-07-18T14:04:42Z
doi:10.15139/S3/4JHDKR,https://doi.org/10.15139/S3/4JHDKR,Jill Arriola Dataverse,GMx_carbon,2019-07-09T17:56:14Z
doi:10.15139/S3/ELQ0TD,https://doi.org/10.15139/S3/ELQ0TD,Vision Zero Plans,VZPlans,2019-06-27T16:55:13Z
doi:10.15139/S3/VAJK9F,https://doi.org/10.15139/S3/VAJK9F,Vision Zero Plans,VZPlans,2019-06-26T18:58:43Z
doi:10.15139/S3/D2GBVQ,https://doi.org/10.15139/S3/D2GBVQ,Prosecutors and Politics Project Dataverse,ppp,2019-06-26T15:43:07Z
doi:10.15139/S3/SGZQGT,https://doi.org/10.15139/S3/SGZQGT,bot_persistence,bot_persistence,2019-06-24T18:03:34Z
doi:10.15139/S3/A2HSBT,https://doi.org/10.15139/S3/A2HSBT,Vision Zero Plans,VZPlans,2019-06-18T14:10:53Z
doi:10.15139/S3/QB5RC2,https://doi.org/10.15139/S3/QB5RC2,Vision Zero Plans,VZPlans,2019-06-18T14:10:05Z
doi:10.15139/S3/XNEOQK,https://doi.org/10.15139/S3/XNEOQK,Vision Zero Plans,VZPlans,2019-06-18T14:09:20Z
doi:10.15139/S3/ZO6RZ1,https://doi.org/10.15139/S3/ZO6RZ1,Md Mahfuzur Rahman Dataverse,dataquality_stall_bangladesh,2019-06-15T15:12:00Z
doi:10.15139/S3/MVJH0U,https://doi.org/10.15139/S3/MVJH0U,Vision Zero Plans,VZPlans,2019-06-13T18:53:20Z
doi:10.15139/S3/AT8X1Y,https://doi.org/10.15139/S3/AT8X1Y,Interoceptive Concepts and Experiences Across Adulthood,agingemotions,2019-06-11T22:26:23Z
doi:10.15139/S3/MKJP69,https://doi.org/10.15139/S3/MKJP69,Emory Dataverse,Emory,2019-06-10T17:53:01Z
doi:10.15139/S3/5QA3RW,https://doi.org/10.15139/S3/5QA3RW,East Carolina University Dataverse,ECU,2019-06-03T14:02:38Z
doi:10.15139/S3/PQ5ZCE,https://doi.org/10.15139/S3/PQ5ZCE,Monmouth Polling Institute Dataverse,mupolling,2019-05-29T20:20:02Z
doi:10.15139/S3/K7ELNQ,https://doi.org/10.15139/S3/K7ELNQ,Emotions & Beta-Blockade Dataverse,emotionsbetablockade,2019-05-29T16:17:23Z
doi:10.15139/S3/LMWUGD,https://doi.org/10.15139/S3/LMWUGD,Monmouth Polling Institute Dataverse,mupolling,2019-05-28T20:53:53Z
hdl:1902.29/11735,https://hdl.handle.net/1902.29/11735,Russia Longitudinal Monitoring Survey Dataverse,rlms-hse,2019-05-21T18:53:50Z
doi:10.15139/S3/8JXJNI,https://doi.org/10.15139/S3/8JXJNI,China Health and Nutrition Survey Dataverse,chns,2019-05-13T14:00:15Z
doi:10.15139/S3/EIN92W,https://doi.org/10.15139/S3/EIN92W,China Health and Nutrition Survey Dataverse,chns,2019-05-10T18:16:50Z
doi:10.15139/S3/9PQ5KV,https://doi.org/10.15139/S3/9PQ5KV,China Health and Nutrition Survey Dataverse,chns,2019-05-10T18:16:29Z
doi:10.15139/S3/GQ9GPP,https://doi.org/10.15139/S3/GQ9GPP,China Health and Nutrition Survey Dataverse,chns,2019-05-10T18:15:39Z
doi:10.15139/S3/ZIHVVZ,https://doi.org/10.15139/S3/ZIHVVZ,China Health and Nutrition Survey Dataverse,chns,2019-05-10T18:15:18Z
doi:10.15139/S3/QNVHJY,https://doi.org/10.15139/S3/QNVHJY,China Health and Nutrition Survey Dataverse,chns,2019-05-10T18:15:02Z
doi:10.15139/S3/UNVIJF,https://doi.org/10.15139/S3/UNVIJF,Monmouth Polling Institute Dataverse,mupolling,2019-05-09T17:45:59Z
doi:10.15139/S3/YD6SIU,https://doi.org/10.15139/S3/YD6SIU,Monmouth Polling Institute Dataverse,mupolling,2019-05-09T15:07:45Z
doi:10.15139/S3/XYW3HL,https://doi.org/10.15139/S3/XYW3HL,CMAS Data Warehouse,cmascenter,2019-05-08T19:56:32Z
doi:10.15139/S3/YXQNRW,https://doi.org/10.15139/S3/YXQNRW,CMAS Data Warehouse,cmascenter,2019-05-08T19:54:58Z
doi:10.15139/S3/NS8Y6C,https://doi.org/10.15139/S3/NS8Y6C,CMAS Data Warehouse,cmascenter,2019-05-08T19:54:44Z
doi:10.15139/S3/Z1UCPI,https://doi.org/10.15139/S3/Z1UCPI,Monmouth Polling Institute Dataverse,mupolling,2019-05-08T16:37:48Z
doi:10.15139/S3/6ZQPEQ,https://doi.org/10.15139/S3/6ZQPEQ,Monmouth Polling Institute Dataverse,mupolling,2019-05-07T21:01:55Z
doi:10.15139/S3/RNBPPI,https://doi.org/10.15139/S3/RNBPPI,Monmouth Polling Institute Dataverse,mupolling,2019-05-07T20:54:45Z
doi:10.15139/S3/JZYGEJ,https://doi.org/10.15139/S3/JZYGEJ,Monmouth Polling Institute Dataverse,mupolling,2019-05-07T20:50:15Z
doi:10.15139/S3/IC4AAJ,https://doi.org/10.15139/S3/IC4AAJ,Monmouth Polling Institute Dataverse,mupolling,2019-05-07T20:44:25Z
doi:10.15139/S3/AJTC8A,https://doi.org/10.15139/S3/AJTC8A,Monmouth Polling Institute Dataverse,mupolling,2019-05-07T20:40:36Z
doi:10.15139/S3/DXMHJQ,https://doi.org/10.15139/S3/DXMHJQ,Monmouth Polling Institute Dataverse,mupolling,2019-05-07T20:32:35Z
doi:10.15139/S3/JZXH5H,https://doi.org/10.15139/S3/JZXH5H,Monmouth Polling Institute Dataverse,mupolling,2019-05-07T20:24:18Z
doi:10.15139/S3/YLOHDH,https://doi.org/10.15139/S3/YLOHDH,Monmouth Polling Institute Dataverse,mupolling,2019-05-07T20:12:50Z
doi:10.15139/S3/ZH25O9,https://doi.org/10.15139/S3/ZH25O9,Monmouth Polling Institute Dataverse,mupolling,2019-05-07T20:07:49Z
doi:10.15139/S3/M5RVDT,https://doi.org/10.15139/S3/M5RVDT,Monmouth Polling Institute Dataverse,mupolling,2019-05-07T20:03:37Z
doi:10.15139/S3/HQGZYT,https://doi.org/10.15139/S3/HQGZYT,Monmouth Polling Institute Dataverse,mupolling,2019-05-07T14:44:05Z
doi:10.15139/S3/4YMODT,https://doi.org/10.15139/S3/4YMODT,State Politics & Policy Quarterly Dataverse,sppq,2019-04-30T19:42:24Z
doi:10.15139/S3/6CJVIQ,https://doi.org/10.15139/S3/6CJVIQ,POLI 784 Dataverse,POLI784,2019-04-28T23:22:04Z
doi:10.15139/S3/ISGDDU,https://doi.org/10.15139/S3/ISGDDU,POLI 784 Dataverse,POLI784,2019-04-27T17:55:31Z
doi:10.15139/S3/X5WXLM,https://doi.org/10.15139/S3/X5WXLM,POLI 784 Dataverse,POLI784,2019-04-26T20:49:25Z
