datasetVersionId,persistentUrl,persistent_id,authorName,authorAffiliation,authorIdentifierScheme,authorIdentifier
478,https://hdl.handle.net/1902.29/11217,,"Angeles, G",MEASURE Evaluation,,
478,https://hdl.handle.net/1902.29/11217,,"Lance, P",MEASURE Evaluation,,
144,https://doi.org/10.15139/S3/12078,,N/A,,,
26453,https://doi.org/10.15139/S3/AJE9WX,,"Grewen, Karen",University of North Carolina at Chapel Hill,,
1194,https://doi.org/10.15139/S3/12161,,"Nance-Floyd, Betty",,,
159,https://doi.org/10.15139/S3/12308,,"McMurray, Matthew",,,
5041,https://hdl.handle.net/1902.29/D-16217,,G. S. Black,,,
5041,https://hdl.handle.net/1902.29/D-16217,,USA Today Newspaper,,,
29515,https://doi.org/10.15139/S3/GZOSGN,,Andrew McCallum,,,
30191,https://hdl.handle.net/1902.29/11694,,Cebu Longitudinal Health and Nutrition Survey,,,
4301,https://hdl.handle.net/1902.29/D-30786,,Field Institute,,,
1633,https://hdl.handle.net/1902.29/D-220,,"Meyer, Philip",,,
1633,https://hdl.handle.net/1902.29/D-220,,"Maidenberg, Michael",,,
1633,https://hdl.handle.net/1902.29/D-220,,"Ricke, Tom",,,
1633,https://hdl.handle.net/1902.29/D-220,,"Oppedahl, John",,,
1633,https://hdl.handle.net/1902.29/D-220,,"Neubacher, Jim",,,
31335,https://doi.org/10.15139/S3/I6T1MZ,,MEASURE Evaluation,Carolina Population Center (CPC),,
31335,https://doi.org/10.15139/S3/I6T1MZ,,Tulane University,,,
31335,https://doi.org/10.15139/S3/I6T1MZ,,ActivQuest,,,
1412,https://hdl.handle.net/1902.29/11351,,N/A,,,
1912,https://hdl.handle.net/1902.29/11735,,N/A,,,
845,https://hdl.handle.net/1902.29/11281,,State Center for Health Statistics,,,
958,https://hdl.handle.net/1902.29/11184,,"Fillingim, Roger B.","Department of Community Dentistry & Behavioral Science, College of Dentistry, University of Florida",,
958,https://hdl.handle.net/1902.29/11184,,"Ohrbach, Richard","Richard Department of Oral Diagnostic Sciences, University at Buffalo",,
958,https://hdl.handle.net/1902.29/11184,,"Greenspan, Joel D.","Department of Neural and Pain Sciences & Brotman Facial Pain Center, University of Maryland Dental School",,
958,https://hdl.handle.net/1902.29/11184,,"Knott, Charles","Battelle Memorial Institute, Centers for Public Health Research and Evaluation",,
958,https://hdl.handle.net/1902.29/11184,,"Dubner, Ronald","Department of Neural and Pain Sciences & Brotman Facial Pain Center, University of Maryland Dental School",,
958,https://hdl.handle.net/1902.29/11184,,"Bair, Eric","Center for Pain Research and Innovation, Departments of Biostatistics and Endodontics, University of North Carolina at Chapel Hill",,
958,https://hdl.handle.net/1902.29/11184,,"Slade, Gary D.","Center for Pain Research and Innovation, Departments of Dental Ecology and Epidemiology, University of North Carolina at Chapel Hill",,
958,https://hdl.handle.net/1902.29/11184,,"Maixner, William","Center for Pain Research and Innovation, Departments of Endodontics and Pharmacology, University of North Carolina at Chapel Hill",,
958,https://hdl.handle.net/1902.29/11184,,"Smith, Shad B.","Center for Pain Research and Innovation, University of North Carolina at Chapel Hill",,
958,https://hdl.handle.net/1902.29/11184,,"Diatchenko, Luda","Alan Edwards Centre for Research on Pain, McGill University",,
958,https://hdl.handle.net/1902.29/11184,,"Weir, Bruce","Department of Biostatistics, University of Washington",,
5328,https://hdl.handle.net/1902.29/11875,,"Fillingim, Roger B.","Department of Community Dentistry & Behavioral Science, College of Dentistry, University of Florida",,
5328,https://hdl.handle.net/1902.29/11875,,"Ohrbach, Richard","Department of Oral Diagnostic Sciences, University at Buffalo",,
5328,https://hdl.handle.net/1902.29/11875,,"Greenspan, Joel D.","Department of Neural and Pain Sciences & Brotman Facial Pain Center, University of Maryland Dental School",,
5328,https://hdl.handle.net/1902.29/11875,,"Knott, Charles","Battelle Memorial Institute, Centers for Public Health Research and Evaluation",,
5328,https://hdl.handle.net/1902.29/11875,,"Dubner, Ronald","Department of Neural and Pain Sciences & Brotman Facial Pain Center, University of Maryland Dental School",,
5328,https://hdl.handle.net/1902.29/11875,,"Bair, Eric","Center for Pain Research and Innovation, Departments of Biostatistics and Endodontics, University of North Carolina at Chapel Hill",,
5328,https://hdl.handle.net/1902.29/11875,,"Slade, Gary D.","Center for Pain Research and Innovation, Departments of Dental Ecology and Epidemiology, University of North Carolina at Chapel Hill",,
5328,https://hdl.handle.net/1902.29/11875,,"Maixner, William","Center for Pain Research and Innovation, Departments of Endodontics and Pharmacology, University of North Carolina at Chapel Hill",,
5328,https://hdl.handle.net/1902.29/11875,,"Smith, Shad B.","Center for Pain Research and Innovation, University of North Carolina at Chapel Hill",,
5328,https://hdl.handle.net/1902.29/11875,,"Diatchenko, Luda","Alan Edwards Centre for Research on Pain, McGill University",,
5328,https://hdl.handle.net/1902.29/11875,,"Weir, Bruce","Department of Biostatistics, University of Washington",,
31083,https://doi.org/10.15139/S3/OWBZZX,,MEASURE EVALUATION,Carolina Population Center,,
31083,https://doi.org/10.15139/S3/OWBZZX,,African Population and Health Research Center,,,
3560,https://hdl.handle.net/1902.29/CAPS-VIGIL,,N/A,,,
3833,https://hdl.handle.net/1902.29/CD-0179,,"U.S. Department of Health and Human Services, National Center for Health Statistics",,,
3833,https://hdl.handle.net/1902.29/CD-0179,,U.S. Department of Health and Human Services,,,
3833,https://hdl.handle.net/1902.29/CD-0179,,National Center for Health Statistics,,,
3776,https://hdl.handle.net/1902.29/CD-0060,,U.S. Bureau of the Census,,,
3776,https://hdl.handle.net/1902.29/CD-0060,,U.S. Department of Commerce,,,
2820,https://hdl.handle.net/1902.29/H-832201,,"Louis Harris and Associates, Inc.",,,
4018,https://hdl.handle.net/1902.29/C-7,,U.S. Bureau of the Census,,,
4018,https://hdl.handle.net/1902.29/C-7,,United States,,,
5183,https://hdl.handle.net/1902.29/11688,,Cebu Longitudinal Health and Nutrition Survey,,,
31638,https://doi.org/10.15139/S3/STQXUU,,"Amaresh, Sneha",East Carolina University,,
31638,https://doi.org/10.15139/S3/STQXUU,,"Lee, Joseph",East Carolina University,ORCID,0000-0001-9698-649X
31638,https://doi.org/10.15139/S3/STQXUU,,"LePrevost, Catherine",NC State University,ORCID,0000-0001-7360-0021
697,https://hdl.handle.net/1902.29/10211,,State Center for Health Statistics,,,
3685,https://hdl.handle.net/1902.29/CD-0209,,"National Center for Health Statistics, Centers for Disease Control and Prevention",,,
4899,https://hdl.handle.net/1902.29/D-1236,,American Institute of Public Opinion,,,
4827,https://hdl.handle.net/1902.29/D-31325,,"Public Policy Research Institute at Texas A&M University and College of Justice, Sam Houston State University",,,
5217,https://hdl.handle.net/1902.29/11707,,Cebu Longitudinal Health and Nutrition Survey,,,
30713,https://doi.org/10.15139/S3/SJQUBZ,,Miami-Dade Transportation Planning Organization,,,
29282,https://doi.org/10.15139/S3/OXCNM4,,Georgia Kayser,,,
29282,https://doi.org/10.15139/S3/OXCNM4,,Amy Guo,,,
29282,https://doi.org/10.15139/S3/OXCNM4,,Camille Morgan,,,
29282,https://doi.org/10.15139/S3/OXCNM4,,Julian Oliver,,,
29282,https://doi.org/10.15139/S3/OXCNM4,,Ronna Chan,,,
29282,https://doi.org/10.15139/S3/OXCNM4,,Mike Bowling,,,
29282,https://doi.org/10.15139/S3/OXCNM4,,A.J. Karon,,,
29282,https://doi.org/10.15139/S3/OXCNM4,,The Water Institute at UNC,,,
3876,https://hdl.handle.net/1902.29/CD-10914,,U.S. Bureau of the Census,,,
3876,https://hdl.handle.net/1902.29/CD-10914,,U.S. Department of Commerce,,,
3267,https://hdl.handle.net/1902.29/H-618146,,"Louis Harris and Associates, Inc.",,,
3113,https://hdl.handle.net/1902.29/H-912081,,"Louis Harris and Associates, Inc.",,,
3167,https://hdl.handle.net/1902.29/H-931103,,"Louis Harris and Associates, Inc.",,,
3300,https://hdl.handle.net/1902.29/H-40515,,"Harris Interactive, Inc.",,,
2732,https://hdl.handle.net/1902.29/H-812105,,"Louis Harris and Associates, Inc.",,,
3291,https://hdl.handle.net/1902.29/H-33084,,"Harris Interactive, Inc.",,,
1668,https://hdl.handle.net/1902.29/D-30818,,U.S. Bureau of the Census,,,
2018,https://doi.org/10.15139/S3/12144,,"Monogan, James",,,
2018,https://doi.org/10.15139/S3/12144,,"Gray, Virginia",,,
2018,https://doi.org/10.15139/S3/12144,,"Lowery, David",,,
4134,https://hdl.handle.net/1902.29/D-30503,,Atlanta Journal-Constitution,,,
1410,https://hdl.handle.net/1902.29/11232,,N/A,,,
4210,https://hdl.handle.net/1902.29/D-30359,,"Dyer, James",,,
4215,https://hdl.handle.net/1902.29/D-30673,,"Center for Governmental Studies, Northern Illinois University",,,
589,https://hdl.handle.net/1902.29/11571,,N/A,,,
2255,https://hdl.handle.net/1902.29/H-7587,,"Louis Harris and Associates, Inc.",,,
2907,https://hdl.handle.net/1902.29/H-861207,,"Louis Harris and Associates, Inc.",,,
4109,https://hdl.handle.net/1902.29/D-20255,,"Cotter, Patrick",,,
2030,https://doi.org/10.15139/S3/12234,,"Goedert, Nicholas",Lafayette College,,
2201,https://hdl.handle.net/1902.29/11374,,N/A,,,
1252,https://hdl.handle.net/1902.29/11697,,N/A,,,
1582,https://hdl.handle.net/1902.29/11747,,Monmouth University Polling Institute,Monmouth University,,
3032,https://hdl.handle.net/1902.29/H-892029,,"Louis Harris and Associates, Inc.",,,
3032,https://hdl.handle.net/1902.29/H-892029,,Coopers & Lybrand,,,
4710,https://hdl.handle.net/1902.29/D-20063,,"Keeter, Scott",,,
4710,https://hdl.handle.net/1902.29/D-20063,,"Saunders, David",,,
31215,https://doi.org/10.15139/S3/GKH2QD,,Child Health and Mortality Prevention Surveillance,"Emory Global Health Institute, Emory University",,
2758,https://hdl.handle.net/1902.29/H-822007,,"Louis Harris and Associates, Inc.",,,
2758,https://hdl.handle.net/1902.29/H-822007,,Asahi Shimbun,,,
3207,https://hdl.handle.net/1902.29/H-941202,,"Louis Harris and Associates, Inc.",,,
4855,https://hdl.handle.net/1902.29/D-31396,,Gallup Organization,,,
5241,https://hdl.handle.net/1902.29/11387,,Matt Minnotte,H.W. Odum Institute,,
1743,https://hdl.handle.net/1902.29/D-20307-J,,U.S. Department of Transportation,,,
3564,https://hdl.handle.net/1902.29/CAPS-WIDTH_SCALE,,N/A,,,
3761,https://hdl.handle.net/1902.29/CD-0045,,"U.S. Department of Commerce, Bureau of the Census",,,
3761,https://hdl.handle.net/1902.29/CD-0045,,US Department of Commerce. Bureau of the Census.,,,
3761,https://hdl.handle.net/1902.29/CD-0045,,U.S. Department of Commerce,,,
4540,https://hdl.handle.net/1902.29/D-33393,,"John Hazen White Sr. Public Opinion Laboratory, Brown University",,,
3584,https://hdl.handle.net/1902.29/CAPS-APPEAR,,N/A,,,
4021,https://hdl.handle.net/1902.29/C-104,,U.S. Bureau of the Census,,,
4021,https://hdl.handle.net/1902.29/C-104,,United States,,,
3655,https://hdl.handle.net/1902.29/DVD-0004,,U.S. Bureau of the Census,,,
3655,https://hdl.handle.net/1902.29/DVD-0004,,U.S. Department of Commerce,,,
4628,https://hdl.handle.net/1902.29/D-33500,,"Center for Survey Research, The Ohio State University",,,
29249,https://doi.org/10.15139/S3/5T648M,,"Measurement, Learning & Evaluation Project","Carolina Population Center, UNC-CH",,
4905,https://hdl.handle.net/1902.29/D-31505,,"Institute for Social Inquiry, University of Connecticut",,,
4905,https://hdl.handle.net/1902.29/D-31505,,ISI/Roper Center,,,
3724,https://hdl.handle.net/1902.29/CD-0103,,National Center for Health Statistics,,,
3724,https://hdl.handle.net/1902.29/CD-0103,,U.S. Department of Health and Human Services,,,
3724,https://hdl.handle.net/1902.29/CD-0103,,U.S. National Center for Health Statistics,,,
5244,https://hdl.handle.net/1902.29/11208,,"Minnotte, Matt",H.W. Odum Institute,,
3146,https://hdl.handle.net/1902.29/H-922018,,"Louis Harris and Associates, Inc.",,,
2427,https://hdl.handle.net/1902.29/H-18203,,"Harris Interactive, Inc.",,,
1570,https://hdl.handle.net/1902.29/10425,,Monmouth University Polling Institute,Monmouth University,,
3767,https://hdl.handle.net/1902.29/CD-0117,,National Center for Health Statistics,,,
3767,https://hdl.handle.net/1902.29/CD-0117,,U.S. Department of Health and Human Services,,,
3767,https://hdl.handle.net/1902.29/CD-0117,,U.S. National Center for Health Statistics,,,
4025,https://hdl.handle.net/1902.29/C-110,,U.S. Bureau of the Census,,,
4025,https://hdl.handle.net/1902.29/C-110,,United States,,,
4597,https://hdl.handle.net/1902.29/D-33514,,"Center for Survey Research, The Ohio State University",,,
29905,https://doi.org/10.15139/S3/XELKZN,,Dr. Omar A Jawabreh,"Department of Hotel Management, Faculty of Tourism and Hospitality,  The University of Jordan",,
31545,https://doi.org/10.15139/S3/S2DULX,,"Burt, Amber",Emory University,,
3329,https://hdl.handle.net/1902.29/CAPS-GOODBAD,,N/A,,,
3716,https://hdl.handle.net/1902.29/CD-0098,,National Center for Health Statistics,,,
3716,https://hdl.handle.net/1902.29/CD-0098,,U.S. Department of Health and Human Services,,,
3716,https://hdl.handle.net/1902.29/CD-0098,,U.S. National Center for Health Statistics,,,
997,https://hdl.handle.net/1902.29/11779,,"Leonard, Charles",Paul Simon Public Policy Institute,,
997,https://hdl.handle.net/1902.29/11779,,"Jackson, John",Paul Simon Public Policy Institute,,
3650,https://hdl.handle.net/1902.29/CD-0051,,U.S. Bureau of the Census,,,
3650,https://hdl.handle.net/1902.29/CD-0051,,U.S. Department of Commerce,,,
31427,https://doi.org/10.15139/S3/W2LWJV,,"Glotfelty, Timothy",University of North Carolina at Chapel Hill,ORCID,0000-0003-1514-1781
31427,https://doi.org/10.15139/S3/W2LWJV,,"Ramirez, Diana",Universidad Nacional Autónoma de México,,
31427,https://doi.org/10.15139/S3/W2LWJV,,"Bowden, Jared",North Carolina State University,,
31427,https://doi.org/10.15139/S3/W2LWJV,,"Ghilardi, Adrian",Universidad Nacional Autónoma de México,,
31427,https://doi.org/10.15139/S3/W2LWJV,,"West, J. Jason",University of North Carolina at Chapel Hill,,
1550,https://hdl.handle.net/1902.29/10049,,Monmouth University Polling Institute,Monmouth University,,
5178,https://hdl.handle.net/1902.29/11393,,"Gage, A J (ed.)",,,
5180,https://hdl.handle.net/1902.29/10695,,MEASURE Evaluation,"Carolina Population Center, University of North Carolina",,
5180,https://hdl.handle.net/1902.29/10695,,St. Petersburg State University,,,
5180,https://hdl.handle.net/1902.29/10695,,"Biomedical Center - St. Petersburg, Russia",,,
5180,https://hdl.handle.net/1902.29/10695,,Center for Infectious Diseases,University of North Carolina at Chapel Hill,,
2761,https://hdl.handle.net/1902.29/H-822013,,"Louis Harris and Associates, Inc.",,,
31536,https://doi.org/10.15139/S3/FEW2LM,,"McQueen, Shannon",George Washington University,,
1886,https://hdl.handle.net/1902.29/D-20077,,Center for Human Resource Research,,,
1592,https://doi.org/10.15139/S3/12016,,Monmouth University Polling Institute,Monmouth University,,
4974,https://hdl.handle.net/1902.29/D-16109,,G. S. Black,,,
4974,https://hdl.handle.net/1902.29/D-16109,,USA Today Newspaper,,,
1224,https://hdl.handle.net/1902.29/11683,,N/A,,,
1432,https://hdl.handle.net/1902.29/11360,,N/A,,,
3602,https://hdl.handle.net/1902.29/D-30451,,"School of Journalism, University of North Carolina at Chapel Hill",,,
3867,https://hdl.handle.net/1902.29/CD-10846,,"Economics and Statistics Administration, Bureau of Economic Analysis, U.S. Department of Commerce",,,
3867,https://hdl.handle.net/1902.29/CD-10846,,"Economics and Statistics Administration, Bureau of Economic Analysis",,,
3867,https://hdl.handle.net/1902.29/CD-10846,,U.S. Department of Commerce,,,
29665,https://doi.org/10.15139/S3/0EPKAK,,Georgia Kayser,,,
29665,https://doi.org/10.15139/S3/0EPKAK,,Camille Morgan,,,
29665,https://doi.org/10.15139/S3/0EPKAK,,Mike Bowling,,,
29665,https://doi.org/10.15139/S3/0EPKAK,,The Water Institute at UNC,,,
1937,https://doi.org/10.15139/S3/12220,,"Cotter, Patrick",,,
1937,https://doi.org/10.15139/S3/12220,,"Stovall, James",,,
4149,https://hdl.handle.net/1902.29/D-20288,,"Survey Research Center, University of Maryland",,,
2128,https://hdl.handle.net/1902.29/D-20241,,"Holt, Nicholas",,,
4202,https://hdl.handle.net/1902.29/D-30667,,"Minnesota Center for Survey Research, University of Minnesota",,,
1666,https://hdl.handle.net/1902.29/D-308,,United States,,,
3227,https://hdl.handle.net/1902.29/H-942023,,"Louis Harris and Associates, Inc.",,,
