datasetVersionId,persistentUrl,persistent_id,dateOfDeposit
842,https://hdl.handle.net/1902.29/10984,,2012-03-12
26456,https://doi.org/10.15139/S3/SD0JHP,,2016-10-25
5316,https://hdl.handle.net/1902.29/11376,,2013-06-07
5199,https://hdl.handle.net/1902.29/11695,,2014-05-01
164,https://doi.org/10.15139/S3/12315,,2016-05-06
30220,https://hdl.handle.net/1902.29/11689,,2014-04-28
975,https://hdl.handle.net/1902.29/11549,,2013-09-04
2205,https://doi.org/10.15139/S3/12409,,2016-08-17
2005,https://doi.org/10.15139/S3/12123,,2015-11-19
1523,https://hdl.handle.net/1902.29/11125,,2012-11-16
30203,https://hdl.handle.net/1902.29/11706,,2014-05-02
30245,https://doi.org/10.15139/S3/CHBXOO,,2018-02-23
118,https://doi.org/10.15139/S3/12065,,2015-07-31
31625,https://doi.org/10.15139/S3/IGSF54,,2020-12-01
29291,https://doi.org/10.15139/S3/D9ZUIB,,2017-02-10
30344,https://doi.org/10.15139/S3/C4KSZF,,2018-03-22
3307,https://hdl.handle.net/1902.29/11636,,2014-02-25
1534,https://hdl.handle.net/1902.29/10040,,2008-01-04
29972,https://hdl.handle.net/1902.29/11731,,2015-08-31
1508,https://doi.org/10.15139/S3/12229,,2016-03-07
928,https://hdl.handle.net/1902.29/11877,,2014-12-08
426,https://hdl.handle.net/1902.29/11793,,2014-09-09
30231,https://doi.org/10.15139/S3/NDPHT0,,2018-02-15
30926,https://doi.org/10.15139/S3/1VJGUY,,2019-01-07
30849,https://doi.org/10.15139/S3/LYLBJF,,2019-04-25
29378,https://doi.org/10.15139/S3/JC1XIL,,2017-04-20
437,https://hdl.handle.net/1902.29/10630,,2011-02-22
1498,https://doi.org/10.15139/S3/12190,,2016-02-09
30863,https://doi.org/10.15139/S3/VMMNY1,,2019-04-26
25357,https://doi.org/10.15139/S3/7KYUVR,,2016-10-17
1204,https://hdl.handle.net/1902.29/11705,,2014-05-02
2171,https://hdl.handle.net/1902.29/10437,,2012
2035,https://doi.org/10.15139/S3/12479,,2016-09-14
29749,https://doi.org/10.15139/S3/KJ9TX1,,2017-10-09
193,https://hdl.handle.net/1902.29/11420,,2013-06-17
30509,https://doi.org/10.15139/S3/F39E9V,,2018-04-26
1217,https://hdl.handle.net/1902.29/11680,,2014-04-28
1438,https://hdl.handle.net/1902.29/11363,,2013-05-29
30504,https://doi.org/10.15139/S3/QBRKJ9,,2018-02-09
1588,https://doi.org/10.15139/S3/12015,,2015-07-21
1298,https://hdl.handle.net/1902.29/11566,,2013-09-30
1149,https://hdl.handle.net/1902.29/11085,,2012-08-01
1938,https://doi.org/10.15139/S3/12223,,2016-03-07
31120,https://doi.org/10.15139/S3/XAAONB,,2019-11-1
31141,https://doi.org/10.15139/S3/AWWL46,,2019-11-14
3865,https://hdl.handle.net/1902.29/CD-10845,,2011-10-28
30887,https://doi.org/10.15139/S3/8JXJNI,,2019-02-13
2075,https://hdl.handle.net/1902.29/11289,,2013-04-29
26448,https://doi.org/10.15139/S3/EZV0YN,,2016-10-25
1467,https://hdl.handle.net/1902.29/10824,,2011-09-30
31508,https://doi.org/10.15139/S3/XSZGXR,,2020-03-18
1572,https://hdl.handle.net/1902.29/10426,,2009-10-02
30787,https://doi.org/10.15139/S3/GDIJQN,,2019-03-07
183,https://hdl.handle.net/1902.29/11405,,2013-06-11
570,https://hdl.handle.net/1902.29/10706,,2011-04-19
1948,https://doi.org/10.15139/S3/12259,,2016-03-30
1972,https://doi.org/10.15139/S3/12290,,2016-04-25
29551,https://doi.org/10.15139/S3/XRNBW7,,2017-07-26
146,https://doi.org/10.15139/S3/12129,,2015-12-03
31150,https://doi.org/10.15139/S3/Q9NSNT,,2019-11-18
594,https://hdl.handle.net/1902.29/11722,,2014-05-19
1404,https://hdl.handle.net/1902.29/11096,,2012-07-29
1403,https://hdl.handle.net/1902.29/11096,,2012-07-29
3296,https://hdl.handle.net/1902.29/H-36605,,2013-04-12
911,https://hdl.handle.net/1902.29/11170,,2013-02-11
30207,https://hdl.handle.net/1902.29/11683,,2014-04-28
29662,https://doi.org/10.15139/S3/1TXAXY,,2017-08-31
31544,https://doi.org/10.15139/S3/RK81OD,,2020-08-25
31379,https://doi.org/10.15139/S3/BAP30J,,2020-04-29
31098,https://hdl.handle.net/1902.29/11736,,2015-08-31
3948,https://hdl.handle.net/1902.29/CD-11008,,2012-03-13
31526,https://doi.org/10.15139/S3/GKH2QD,,2020-06-01
31277,https://doi.org/10.15139/S3/ZTN9EY,,2020-02-04
1399,https://hdl.handle.net/1902.29/11096,,2012-07-29
31065,https://doi.org/10.15139/S3/11917,,2015-01-13
2120,https://hdl.handle.net/1902.29/10815,,2011-09-09
5214,https://hdl.handle.net/1902.29/11704,,2014-05-02
5332,https://hdl.handle.net/1902.29/11876,,2014-12-08
29651,https://doi.org/10.15139/S3/ILIXEQ,,2017-08-30
30199,https://hdl.handle.net/1902.29/11697,,2014-05-01
444,https://hdl.handle.net/1902.29/11164,,2013-02-06
30656,https://doi.org/10.15139/S3/D2GBVQ,,2018-07-27
29900,https://doi.org/10.15139/S3/7XYIXY,,2017-12-08
29290,https://doi.org/10.15139/S3/AFQJSN,,2017-02-09
31324,https://doi.org/10.15139/S3/ILI4LC,,2020-02-02
29799,https://hdl.handle.net/1902.29/11736,,2015-08-31
1414,https://hdl.handle.net/1902.29/11352,,2013-05-24
1212,https://hdl.handle.net/1902.29/11678,,2014-04-28
2036,https://doi.org/10.15139/S3/12417,,2016-08-20
1966,https://doi.org/10.15139/S3/12284,,2016-04-22
187,https://hdl.handle.net/1902.29/11411,,2013-06-13
470,https://hdl.handle.net/1902.29/11214,,2013-04-03
31581,https://doi.org/10.15139/S3/IQVABD,,2019-06-12
1481,https://hdl.handle.net/1902.29/10830,,2011-09-30
1462,https://hdl.handle.net/1902.29/11591,,2013-11-21
511,https://hdl.handle.net/1902.29/10692,,2011-04-18
1287,https://hdl.handle.net/1902.29/11843,,2014-11-15
30851,https://doi.org/10.15139/S3/YIPTDY,,2019-04-25
31627,https://hdl.handle.net/1902.29/11739,,2015-08-31
3870,https://hdl.handle.net/1902.29/CD-10851,,2011-10-28
595,https://hdl.handle.net/1902.29/11869,,2014-12-05
30528,https://doi.org/10.15139/S3/72UXSM,,2018-04-27
1507,https://hdl.handle.net/1902.29/11091,,2012-08-28
1444,https://hdl.handle.net/1902.29/11572,,2013-10-07
25351,https://doi.org/10.15139/S3/BRQEKA,,2016-10-13
26462,https://doi.org/10.15139/S3/RDQ4FC,,2016-10-25
29550,https://doi.org/10.15139/S3/F0DPBU,,2017-07-25
29746,https://doi.org/10.15139/S3/CBMTKI,,2017-10-09
30629,https://doi.org/10.15139/S3/1HIMHA,,2018-08-10
1246,https://hdl.handle.net/1902.29/11694,,2014-05-01
31643,https://doi.org/10.15139/S3/TCR6BB,,2020-12-10
30886,https://doi.org/10.15139/S3/UNVIJF,,2019-05-09
2021,https://doi.org/10.15139/S3/12147,,2015-12-16
5223,https://hdl.handle.net/1902.29/11221,,2013-04-03
1491,https://hdl.handle.net/1902.29/10834,,2011-09-30
31504,https://doi.org/10.15139/S3/BTIV79,,2020-07-20
1906,https://hdl.handle.net/1902.29/11735,,2015-08-31
5280,https://doi.org/10.15139/S3/12126,,2015-11-24
31089,https://doi.org/10.15139/S3/6PNJPX,,2019-10-05
30966,https://doi.org/10.15139/S3/4OX6SV,,2019-08-19
31290,https://doi.org/10.15139/S3/11918,,2015-01-13
3992,https://hdl.handle.net/1902.29/CD-11498,,2013-08-01
533,https://hdl.handle.net/1902.29/10696,,2011-04-19
1237,https://hdl.handle.net/1902.29/11690,,2014-04-28
1443,https://hdl.handle.net/1902.29/11373,,2013-06-05
30496,https://doi.org/10.15139/S3/9ZUDDS,,2018-04-24
894,https://hdl.handle.net/1902.29/11576,,2013-10-23
30291,https://doi.org/10.15139/S3/5LMPN4,,2018-02-28
2060,https://hdl.handle.net/1902.29/11235,,2013-04-08
30189,https://hdl.handle.net/1902.29/11739,,2015-08-31
371,https://hdl.handle.net/1902.29/11529,,2013-08-13
31273,https://doi.org/10.15139/S3/KUT29A,,2020-01-29
29707,https://doi.org/10.15139/S3/C6RK8Q,,2017-10-05
598,https://doi.org/10.15139/S3/11954,,2015-04-27
30243,https://doi.org/10.15139/S3/JV0QVQ,,2018-02-20
29232,https://doi.org/10.15139/S3/GHHT3D,,2016-11-28
5226,https://hdl.handle.net/1902.29/11222,,2013-04-03
29655,https://doi.org/10.15139/S3/JK1MM6,,2017-08-31
29856,https://doi.org/10.15139/S3/OOYETQ,,2017-11-07
1424,https://hdl.handle.net/1902.29/11356,,2013-05-28
30950,https://doi.org/10.15139/S3/PPCYPG,,2019-07-31
31814,https://doi.org/10.15139/S3/4C55AS,,2021-03-15
936,https://hdl.handle.net/1902.29/11881,,2014-12-08
29671,https://doi.org/10.15139/S3/PKVMS0,,2017-09-08
1522,https://doi.org/10.15139/S3/12350,,2016-07-27
31159,https://doi.org/10.15139/S3/IOMJDG,,2019-12-12
1518,https://doi.org/10.15139/S3/12344,,2016-07-26
3882,https://hdl.handle.net/1902.29/CD-10922,,2012-02-07
5203,https://hdl.handle.net/1902.29/11164,,2013-02-06
1484,https://doi.org/10.15139/S3/12034,,2015-07-22
29902,https://doi.org/10.15139/S3/DQ0W51,,2017-12-08
29256,https://doi.org/10.15139/S3/O7TOXM,,2016-12-27
2079,https://hdl.handle.net/1902.29/11292,,2013-04-29
30623,https://doi.org/10.15139/S3/EDFKRG,,2018-08-12
30868,https://doi.org/10.15139/S3/ISGDDU,,2019-04-25
29323,https://doi.org/10.15139/S3/MIL6UX,,2017-02-28
199,https://hdl.handle.net/1902.29/10893,,2012-01-02
30747,https://doi.org/10.15139/S3/RXQAIY,,2019-01-22
31338,https://doi.org/10.15139/S3/PIJJGC,,2020-03-18
29553,https://doi.org/10.15139/S3/9ODBCQ,,2017-08-03
348,https://doi.org/10.15139/S3/11989,,2015-05-06
30841,https://doi.org/10.15139/S3/LKXXYX,,2019-04-18
30899,https://doi.org/10.15139/S3/8ILYHZ,,2019-06-08
1960,https://doi.org/10.15139/S3/12278,,2016-04-22
31750,https://doi.org/10.15139/S3/WCLFWZ,,2020-11-25
415,https://doi.org/10.15139/S3/12157,,2015-12-18
1392,https://hdl.handle.net/1902.29/11096,,2012-07-29
498,https://hdl.handle.net/1902.29/11221,,2013-04-03
29229,https://hdl.handle.net/1902.29/10768,,2011-06-27
463,https://hdl.handle.net/1902.29/10661,,2011-04-11
1225,https://hdl.handle.net/1902.29/11684,,2014-04-28
31428,https://doi.org/10.15139/S3/WHNILT,,2020-06-10
31137,https://doi.org/10.15139/S3/SCQMJV,,2019-11-05
25365,https://doi.org/10.15139/S3/12114,,2015-11-05
5158,https://hdl.handle.net/1902.29/11677,,2014-04-28
30597,https://doi.org/10.15139/S3/8RBPDP,,2018-05-21
31584,https://doi.org/10.15139/S3/MQFNJO,,2020-10-12
5144,https://hdl.handle.net/1902.29/11302,,2013-04-30
556,https://hdl.handle.net/1902.29/10704,,2011-04-19
30794,https://doi.org/10.15139/S3/XNRGIQ,,2018-11-13
3842,https://hdl.handle.net/1902.29/CD-0236,,2010-02-23
5247,https://hdl.handle.net/1902.29/11212,,2013-04-03
1620,https://hdl.handle.net/1902.29/11631,,2014-02-18
30192,https://hdl.handle.net/1902.29/11681,,2014-04-28
973,https://hdl.handle.net/1902.29/11541,,2013-08-26
29908,https://doi.org/10.15139/S3/GR8RRD,,2017-12-08
991,https://hdl.handle.net/1902.29/11777,,2014-08-27
30628,https://doi.org/10.15139/S3/ZSDNZH,,2018-08-15
1546,https://hdl.handle.net/1902.29/10047,,2008-01-04
3929,https://hdl.handle.net/1902.29/CD-10998,,2012-03-13
5339,https://hdl.handle.net/1902.29/11181,,2013-02-20
1594,https://doi.org/10.15139/S3/12018,,2015-07-21
2072,https://hdl.handle.net/1902.29/11277,,2013-04-24
5166,https://hdl.handle.net/1902.29/10670,,2011-04-12
419,https://doi.org/10.15139/S3/12368,,2016-08-04
2181,https://hdl.handle.net/1902.29/10437,,2012
1262,https://hdl.handle.net/1902.29/11702,,2014-05-02
3744,https://hdl.handle.net/1902.29/DVD-009,,2008-08-04
1308,https://doi.org/10.15139/S3/11980,,2015-05-04
2198,https://hdl.handle.net/1902.29/10438,,2012
30856,https://doi.org/10.15139/S3/RTONUC,,2019-04-26
3942,https://hdl.handle.net/1902.29/CD-11005,,2012-03-13
30342,https://doi.org/10.15139/S3/USI7JX,,2017-05-23
5194,https://hdl.handle.net/1902.29/11692,,2014-05-01
31291,https://doi.org/10.15139/S3/11920,,2015-01-13
31651,https://doi.org/10.15139/S3/DJV7CR,,2020-12-28
2167,https://hdl.handle.net/1902.29/10437,,2012
1573,https://hdl.handle.net/1902.29/11587,,2013-11-19
163,https://doi.org/10.15139/S3/12312,,2016-05-02
993,https://hdl.handle.net/1902.29/11778,,2014-08-27
5126,https://doi.org/10.15139/S3/1234,,2016-09-27
2006,https://doi.org/10.15139/S3/12124,,2015-11-19
31114,https://doi.org/10.15139/S3/IQQTIW,,2019-10-29
30195,https://hdl.handle.net/1902.29/11701,,2014-05-02
29284,https://doi.org/10.15139/S3/PL0JVR,,2017-01-30
29968,https://hdl.handle.net/1902.29/11731,,2015-08-31
1900,https://hdl.handle.net/1902.29/11733,,2014-06-09
486,https://hdl.handle.net/1902.29/11219,,2013-04-03
140,https://doi.org/10.15139/S3/12076,,2015-07-31
1535,https://hdl.handle.net/1902.29/11136,,2012-11-16
31190,https://doi.org/10.15139/S3/7NNASB,,2020-01-10
1971,https://doi.org/10.15139/S3/12289,,2016-04-25
31126,https://doi.org/10.15139/S3/TGRJV5,,2019-10-31
2010,https://doi.org/10.15139/S3/12130,,2015-12-04
30785,https://doi.org/10.15139/S3/HKXP6D,,2019-03-07
2194,https://hdl.handle.net/1902.29/10438,,2012
157,https://doi.org/10.15139/S3/12306,,2016-05-02
897,https://hdl.handle.net/1902.29/11169,,2013-02-11
30882,https://doi.org/10.15139/S3/RNBPPI,,2019-05-07
5179,https://hdl.handle.net/1902.29/11686,,2014-04-28
29750,https://doi.org/10.15139/S3/12438,,2016-08-28
30825,https://doi.org/10.15139/S3/X9W7KX,,2019-04-15
30706,https://doi.org/10.15139/S3/HPZ2RW,,2018-11-15
1496,https://doi.org/10.15139/S3/12183,,2016-01-26
31416,https://doi.org/10.15139/S3/PMAAWG,,2020-06-01
1511,https://hdl.handle.net/1902.29/11113,,2012-11-14
31502,https://doi.org/10.15139/S3/DFEIAW,,2020-07-20
971,https://hdl.handle.net/1902.29/11263,,2013-04-18
1256,https://hdl.handle.net/1902.29/11699,,2014-05-01
31182,https://doi.org/10.15139/S3/EAAIVU,,2019-11-15
960,https://hdl.handle.net/1902.29/11185,,2013-02-25
2177,https://hdl.handle.net/1902.29/10437,,2012
29658,https://doi.org/10.15139/S3/DO1HEL,,2017-08-31
1321,https://hdl.handle.net/1902.29/11763,,2014-07-23
1345,https://hdl.handle.net/1902.29/10862,,2011-12-08
2190,https://hdl.handle.net/1902.29/10438,,2012
30939,https://doi.org/10.15139/S3/SAQ9CQ,,2019-07-25
5243,https://hdl.handle.net/1902.29/11206,,2013-04-02
1950,https://doi.org/10.15139/S3/12261,,2016-03-31
31857,https://doi.org/10.15139/S3/JULDDT,,2021-03-19
1164,https://doi.org/10.15139/S3/12057,,2015-07-27
29286,https://doi.org/10.15139/S3/I4TLYV,,2017-01-30
345,https://hdl.handle.net/1902.29/11148,,2012-12-12
943,https://hdl.handle.net/1902.29/11181,,2013-02-20
30965,https://doi.org/10.15139/S3/FDMK4X,,2019-08-12
30961,https://doi.org/10.15139/S3/PDE4SS,,2019-08-09
1007,https://hdl.handle.net/1902.29/11784,,2014-08-27
2065,https://hdl.handle.net/1902.29/11267,,2013-04-21
5341,https://hdl.handle.net/1902.29/11166,,2013-02-07
449,https://hdl.handle.net/1902.29/10652,,2011-04-04
30766,https://doi.org/10.15139/S3/2XHAZR,,2019-02-21
5308,https://hdl.handle.net/1902.29/11294,,2013-04-29
3989,https://hdl.handle.net/1902.29/CD-11495,,2013-08-01
219,https://hdl.handle.net/1902.29/10522,,2011-01-09
1531,https://hdl.handle.net/1902.29/11132,,2012-11-16
31615,https://doi.org/10.15139/S3/JE7INQ,,2019-11-15
29404,https://doi.org/10.15139/S3/XA2WBG,,2017-05-10
30892,https://doi.org/10.15139/S3/K7ELNQ,,2019-05-19
882,https://hdl.handle.net/1902.29/11574,,2013-10-18
29432,https://doi.org/10.15139/S3/DYOJIH,,2017-01-27
31499,https://doi.org/10.15139/S3/FD2BRZ,,2020-07-20
599,https://doi.org/10.15139/S3/11990,,2015-05-07
27407,https://doi.org/10.15139/S3/LHOM8J,,2016-10-27
31145,https://doi.org/10.15139/S3/IAKUQN,,2019-04-12
2111,https://hdl.handle.net/1902.29/10808,,2011-09-07
3935,https://hdl.handle.net/1902.29/CD-11001,,2012-03-13
1341,https://hdl.handle.net/1902.29/10857,,2011-12-05
30345,https://doi.org/10.15139/S3/OFJZOW,,2018-03-27
31598,https://doi.org/10.15139/S3/Z6FUWF,,2020-11-04
30771,https://doi.org/10.15139/S3/FQO7IS,,2019-02-22
29807,https://doi.org/10.15139/S3/VWBXP4,,2017-10-25
383,https://hdl.handle.net/1902.29/11665,,2014
31631,https://doi.org/10.15139/S3/FH1REW,,2020-10-01
1599,https://doi.org/10.15139/S3/12513,,2016-09-22
906,https://hdl.handle.net/1902.29/11583,,2013-11-18
29518,https://doi.org/10.15139/S3/4VX2RT,,2017-07-21
5221,https://hdl.handle.net/1902.29/11219,,2013-04-03
26458,https://doi.org/10.15139/S3/EWQSKI,,2016-10-25
170,https://hdl.handle.net/1902.29/11310,,2013-05-02
986,https://hdl.handle.net/1902.29/11774,,2014-08-26
1520,https://doi.org/10.15139/S3/12349,,2016-07-27
5219,https://hdl.handle.net/1902.29/10698,,2011-04-19
30838,https://doi.org/10.15139/S3/77FSKQ,,2019-04-18
3963,https://hdl.handle.net/1902.29/CD-11024,,2012-03-20
25367,https://doi.org/10.15139/S3/12160,,2015-12-28
5234,https://hdl.handle.net/1902.29/11413,,2013-06-14
30762,https://doi.org/10.15139/S3/9PQ5KV,,2019-02-13
3750,https://hdl.handle.net/1902.29/CD-0232,,2008-08-04
30758,https://doi.org/10.15139/S3/YJCYSX,,2018-09-21
557,https://hdl.handle.net/1902.29/11389,,2013-06-10
31165,https://doi.org/10.15139/S3/DKOUDY,,2018-12-14
927,https://hdl.handle.net/1902.29/11176,,2013-02-15
5353,https://hdl.handle.net/1902.29/11887,,2014-12-08
30244,https://doi.org/10.15139/S3/JPZIJY,,2018-02-22
29255,https://doi.org/10.15139/S3/TTAHDA,,2016-12-27
2099,https://hdl.handle.net/1902.29/10796,,2011-08-30
5348,https://hdl.handle.net/1902.29/11263,,2013-04-18
30659,https://doi.org/10.15139/S3/12438,,2016-08-28
1235,https://hdl.handle.net/1902.29/11689,,2014-04-28
31279,https://doi.org/10.15139/S3/QXRH9S,,2020-02-04
29964,https://hdl.handle.net/1902.29/11731,,2015-08-31
26452,https://doi.org/10.15139/S3/JJKV52,,2016-10-25
1206,https://hdl.handle.net/1902.29/11706,,2014-05-02
417,https://doi.org/10.15139/S3/12193,,2016-02-11
31330,https://doi.org/10.15139/S3/XOEXBK,,2020-03-11
372,https://hdl.handle.net/1902.29/11530,,2013-08-13
477,https://hdl.handle.net/1902.29/10664,,2011-04-12
5146,https://doi.org/10.15139/S3/11952,,2015-04-23
31679,https://doi.org/10.15139/S3/EG5RVF,,2021-01-14
1957,https://doi.org/10.15139/S3/12275,,2016-04-21
866,https://hdl.handle.net/1902.29/11263,,2013-04-18
2153,https://hdl.handle.net/1902.29/10848,,2011-10-28
29912,https://doi.org/10.15139/S3/IZDMFL,,2017-12-08
31328,https://doi.org/10.15139/S3/PMAAWG,,2020-01-17
5277,https://doi.org/10.15139/S3/12193,,2016-02-11
5292,https://hdl.handle.net/1902.29/11530,,2013-08-13
597,https://doi.org/10.15139/S3/11952,,2015-04-23
2026,https://doi.org/10.15139/S3/12160,,2015-12-28
31825,https://doi.org/10.15139/S3/X33NIZ,,2021-03-19
189,https://hdl.handle.net/1902.29/11413,,2013-06-14
31073,https://doi.org/10.15139/S3/25AU4V,,2019-09-27
30354,https://doi.org/10.15139/S3/OHEAGH,,2018-04-06
1524,https://doi.org/10.15139/S3/12356,,2016-07-28
30644,https://doi.org/10.15139/S3/YJCYSX,,2018-09-21
2179,https://hdl.handle.net/1902.29/10437,,2012
30844,https://doi.org/10.15139/S3/DPBLVS,,2019-04-23
1318,https://hdl.handle.net/1902.29/11763,,2014-07-23
948,https://hdl.handle.net/1902.29/11887,,2014-12-08
879,https://hdl.handle.net/1902.29/11166,,2013-02-07
30502,https://doi.org/10.15139/S3/O38JOF,,2018-04-26
5281,https://hdl.handle.net/1902.29/11665,,2014
2196,https://hdl.handle.net/1902.29/10438,,2012
31288,https://doi.org/10.15139/S3/Q2TW3D,,2019-07-11
901,https://hdl.handle.net/1902.29/11169,,2013-02-11
30360,https://doi.org/10.15139/S3/MN6GA6,,2018-04-12
1902,https://hdl.handle.net/1902.29/11733,,2014-06-09
490,https://hdl.handle.net/1902.29/11219,,2013-04-03
29353,https://doi.org/10.15139/S3/47X7GF,,2017-03-16
1487,https://hdl.handle.net/1902.29/10832,,2011-09-30
5312,https://hdl.handle.net/1902.29/11310,,2013-05-02
4003,https://hdl.handle.net/1902.29/CD-11511,,2013-08-01
237,https://hdl.handle.net/1902.29/10529,,2011-01-09
5300,https://hdl.handle.net/1902.29/11774,,2014-08-26
31280,https://doi.org/10.15139/S3/HTBDTO,,2020-02-04
551,https://hdl.handle.net/1902.29/10698,,2011-04-19
29398,https://doi.org/10.15139/S3/12438,,2016-08-28
456,https://hdl.handle.net/1902.29/11182,,2013-02-21
29393,https://doi.org/10.15139/S3/UKEPUA,,2017-05-01
1249,https://hdl.handle.net/1902.29/11696,,2014-05-01
30812,https://doi.org/10.15139/S3/YHUFDE,,2019-04-05
31173,https://doi.org/10.15139/S3/XALHIY,,2020-01-02
30219,https://hdl.handle.net/1902.29/11679,,2014-04-28
30786,https://doi.org/10.15139/S3/FQO7IS,,2019-02-22
3927,https://hdl.handle.net/1902.29/CD-10997,,2012-03-13
5360,https://hdl.handle.net/1902.29/11574,,2013-10-18
1547,https://hdl.handle.net/1902.29/11157,,2013-01-11
29280,https://doi.org/10.15139/S3/DYOJIH,,2017-01-27
2165,https://hdl.handle.net/1902.29/10437,,2012
1433,https://hdl.handle.net/1902.29/11361,,2013-05-29
1221,https://hdl.handle.net/1902.29/11682,,2014-04-28
30531,https://doi.org/10.15139/S3/HBIL8H,,2018-04-28
5127,https://doi.org/10.15139/S3/11990,,2015-05-07
1407,https://hdl.handle.net/1902.29/11227,,2013-04-05
1327,https://doi.org/10.15139/S3/12081,,2015-09-01
29903,https://doi.org/10.15139/S3/UTRXAR,,2017-12-08
31181,https://doi.org/10.15139/S3/JE7INQ,,2019-11-15
30692,https://doi.org/10.15139/S3/KFQRBW,,2018-11-01
3997,https://hdl.handle.net/1902.29/CD-11505,,2013-08-01
29970,https://hdl.handle.net/1902.29/11731,,2015-08-31
1471,https://hdl.handle.net/1902.29/10826,,2011-09-30
30610,https://doi.org/10.15139/S3/DLAC9X,,2018-05-03
29802,https://doi.org/10.15139/S3/12438,,2016-08-28
874,https://hdl.handle.net/1902.29/11541,,2013-08-26
1575,https://hdl.handle.net/1902.29/11588,,2013-11-19
1928,https://doi.org/10.15139/S3/12204,,2016-02-24
989,https://hdl.handle.net/1902.29/11777,,2014-08-27
2080,https://hdl.handle.net/1902.29/11294,,2013-04-29
30854,https://doi.org/10.15139/S3/GUADWT,,2019-04-25
1480,https://doi.org/10.15139/S3/12032,,2015-07-22
171,https://hdl.handle.net/1902.29/11407,,2013-06-11
31854,https://doi.org/10.15139/S3/IVDJPS,,2021-04-01
1618,https://hdl.handle.net/1902.29/11631,,2014-02-18
30526,https://doi.org/10.15139/S3/FQQWOD,,2018-04-27
3748,https://hdl.handle.net/1902.29/DVD-009,,2008-08-04
29438,https://doi.org/10.15139/S3/I4TLYV,,2017-01-30
2105,https://hdl.handle.net/1902.29/10803,,2011-09-06
30933,https://doi.org/10.15139/S3/CC7W3N,,2019-07-18
5319,https://hdl.handle.net/1902.29/11148,,2012-12-12
30967,https://doi.org/10.15139/S3/PDE4SS,,2019-08-09
5304,https://hdl.handle.net/1902.29/11784,,2014-08-27
895,https://hdl.handle.net/1902.29/11166,,2013-02-07
30176,https://doi.org/10.15139/S3/Q6I2WC,,2018-01-19
552,https://hdl.handle.net/1902.29/11389,,2013-06-10
923,https://hdl.handle.net/1902.29/11176,,2013-02-15
30193,https://hdl.handle.net/1902.29/11685,,2014-04-28
126,https://doi.org/10.15139/S3/12069,,2015-07-31
30830,https://doi.org/10.15139/S3/FADQ33,,2019-04-17
30754,https://doi.org/10.15139/S3/33NC1Z,,2019-01-30
30905,https://doi.org/10.15139/S3/MVJH0U,,2019-06-13
173,https://hdl.handle.net/1902.29/11206,,2013-04-02
1978,https://doi.org/10.15139/S3/12296,,2016-04-26
30876,https://doi.org/10.15139/S3/YLOHDH,,2019-05-07
2108,https://hdl.handle.net/1902.29/10807,,2011-09-07
31792,https://doi.org/10.15139/S3/PMAAWG,,2021-02-24
30839,https://doi.org/10.15139/S3/H9GVBC,,2019-04-18
473,https://hdl.handle.net/1902.29/10664,,2011-04-12
30657,https://doi.org/10.15139/S3/12438,,2016-08-28
5206,https://hdl.handle.net/1902.29/11699,,2014-05-01
31038,https://doi.org/10.15139/S3/BSZEPP,,2019-09-06
31614,https://doi.org/10.15139/S3/EAAIVU,,2019-11-15
29409,https://doi.org/10.15139/S3/75HODN,,2017-05-10
29962,https://hdl.handle.net/1902.29/11731,,2015-08-31
30296,https://doi.org/10.15139/S3/9XRCMQ,,2018-03-04
1230,https://hdl.handle.net/1902.29/11686,,2014-04-28
31118,https://doi.org/10.15139/S3/EVTEYF,,2019-10-30
1990,https://hdl.handle.net/1902.29/11610,,2013-12-17
30883,https://doi.org/10.15139/S3/6ZQPEQ,,2019-05-07
1562,https://hdl.handle.net/1902.29/10420,,2009-10-02
1461,https://hdl.handle.net/1902.29/10822,,2011-09-28
30183,https://doi.org/10.15139/S3/P3A3SQ,,2018-01-25
1745,https://hdl.handle.net/1902.29/D-33661,,2008-07-07
2100,https://hdl.handle.net/1902.29/10799,,2011-08-31
523,https://hdl.handle.net/1902.29/10694,,2011-04-18
30820,https://doi.org/10.15139/S3/E08VGK,,2019-04-15
3294,https://hdl.handle.net/1902.29/H-35172,,2013-04-11
29436,https://doi.org/10.15139/S3/PL0JVR,,2017-01-30
1583,https://hdl.handle.net/1902.29/10434,,2009-10-05
31180,https://doi.org/10.15139/S3/LTFCTH,,2020-01-07
28313,https://doi.org/10.15139/S3/LHOM8J,,2016-10-27
2015,https://doi.org/10.15139/S3/12141,,2015-12-16
30818,https://doi.org/10.15139/S3/IAKUQN,,2019-04-12
878,https://hdl.handle.net/1902.29/11574,,2013-10-18
30885,https://doi.org/10.15139/S3/YD6SIU,,2019-05-08
1941,https://doi.org/10.15139/S3/12231,,2016-03-08
1242,https://hdl.handle.net/1902.29/11692,,2014-05-01
31067,https://doi.org/10.15139/S3/11920,,2015-01-13
31796,https://doi.org/10.15139/S3/5RRLPZ,,2021-02-24
31652,https://doi.org/10.15139/S3/DJV7CR,,2020-12-28
947,https://hdl.handle.net/1902.29/11181,,2013-02-20
31746,https://doi.org/10.15139/S3/LLU0OD,,2021-01-06
29292,https://doi.org/10.15139/S3/GZXDGM,,2017-02-10
507,https://hdl.handle.net/1902.29/10670,,2011-04-12
