persistentUrl,dataverseAlias,dataverseName
https://doi.org/10.15139/S3/A2HSBT,VZPlans,Vision Zero Plans
https://doi.org/10.15139/S3/QB5RC2,VZPlans,Vision Zero Plans
https://doi.org/10.15139/S3/XNEOQK,VZPlans,Vision Zero Plans
https://doi.org/10.15139/S3/ZO6RZ1,dataquality_stall_bangladesh,Md Mahfuzur Rahman Dataverse
https://doi.org/10.15139/S3/MVJH0U,VZPlans,Vision Zero Plans
https://doi.org/10.15139/S3/AT8X1Y,agingemotions,Interoceptive Concepts and Experiences Across Adulthood
https://doi.org/10.15139/S3/MKJP69,Emory,Emory Dataverse
https://doi.org/10.15139/S3/5QA3RW,ECU,East Carolina University Dataverse
https://doi.org/10.15139/S3/PQ5ZCE,mupolling,Monmouth Polling Institute Dataverse
https://doi.org/10.15139/S3/K7ELNQ,emotionsbetablockade,Emotions & Beta-Blockade Dataverse
https://doi.org/10.15139/S3/LMWUGD,mupolling,Monmouth Polling Institute Dataverse
https://hdl.handle.net/1902.29/11735,rlms-hse,Russia Longitudinal Monitoring Survey Dataverse
https://doi.org/10.15139/S3/8JXJNI,chns,China Health and Nutrition Survey Dataverse
https://doi.org/10.15139/S3/EIN92W,chns,China Health and Nutrition Survey Dataverse
https://doi.org/10.15139/S3/9PQ5KV,chns,China Health and Nutrition Survey Dataverse
https://doi.org/10.15139/S3/GQ9GPP,chns,China Health and Nutrition Survey Dataverse
https://doi.org/10.15139/S3/ZIHVVZ,chns,China Health and Nutrition Survey Dataverse
https://doi.org/10.15139/S3/QNVHJY,chns,China Health and Nutrition Survey Dataverse
https://doi.org/10.15139/S3/UNVIJF,mupolling,Monmouth Polling Institute Dataverse
https://doi.org/10.15139/S3/YD6SIU,mupolling,Monmouth Polling Institute Dataverse
https://doi.org/10.15139/S3/XYW3HL,cmascenter,CMAS Data Warehouse
https://doi.org/10.15139/S3/YXQNRW,cmascenter,CMAS Data Warehouse
https://doi.org/10.15139/S3/NS8Y6C,cmascenter,CMAS Data Warehouse
https://doi.org/10.15139/S3/Z1UCPI,mupolling,Monmouth Polling Institute Dataverse
https://doi.org/10.15139/S3/6ZQPEQ,mupolling,Monmouth Polling Institute Dataverse
https://doi.org/10.15139/S3/RNBPPI,mupolling,Monmouth Polling Institute Dataverse
https://doi.org/10.15139/S3/JZYGEJ,mupolling,Monmouth Polling Institute Dataverse
https://doi.org/10.15139/S3/IC4AAJ,mupolling,Monmouth Polling Institute Dataverse
https://doi.org/10.15139/S3/AJTC8A,mupolling,Monmouth Polling Institute Dataverse
https://doi.org/10.15139/S3/DXMHJQ,mupolling,Monmouth Polling Institute Dataverse
https://doi.org/10.15139/S3/JZXH5H,mupolling,Monmouth Polling Institute Dataverse
https://doi.org/10.15139/S3/YLOHDH,mupolling,Monmouth Polling Institute Dataverse
https://doi.org/10.15139/S3/ZH25O9,mupolling,Monmouth Polling Institute Dataverse
https://doi.org/10.15139/S3/M5RVDT,mupolling,Monmouth Polling Institute Dataverse
https://doi.org/10.15139/S3/HQGZYT,mupolling,Monmouth Polling Institute Dataverse
https://doi.org/10.15139/S3/4YMODT,sppq,State Politics & Policy Quarterly Dataverse
https://doi.org/10.15139/S3/6CJVIQ,POLI784,POLI 784 Dataverse
https://doi.org/10.15139/S3/ISGDDU,POLI784,POLI 784 Dataverse
https://doi.org/10.15139/S3/X5WXLM,POLI784,POLI 784 Dataverse
https://doi.org/10.15139/S3/91XN5B,POLI784,POLI 784 Dataverse
https://doi.org/10.15139/S3/VMMNY1,POLI784,POLI 784 Dataverse
https://doi.org/10.15139/S3/QJVAYU,POLI784,POLI 784 Dataverse
https://doi.org/10.15139/S3/ZVWRHV,POLI784,POLI 784 Dataverse
https://doi.org/10.15139/S3/324MIC,POLI784,POLI 784 Dataverse
https://doi.org/10.15139/S3/GM7BVM,pwarnckepoli784,Philip Warncke Dataverse
https://doi.org/10.15139/S3/RTONUC,POLI784,POLI 784 Dataverse
https://doi.org/10.15139/S3/GUADWT,POLI784,POLI 784 Dataverse
https://doi.org/10.15139/S3/MEDEWM,cmascenter,CMAS Data Warehouse
https://doi.org/10.15139/S3/JPHKEV,cmascenter,CMAS Data Warehouse
https://doi.org/10.15139/S3/56JKOO,cmascenter,CMAS Data Warehouse
https://doi.org/10.15139/S3/8LVCJM,cmascenter,CMAS Data Warehouse
https://doi.org/10.15139/S3/LYLBJF,POLI784,POLI 784 Dataverse
https://doi.org/10.15139/S3/BS9NAV,POLI784,POLI 784 Dataverse
https://doi.org/10.15139/S3/DPBLVS,POLI784,POLI 784 Dataverse
https://doi.org/10.15139/S3/FADQ33,AgricultureDatasets,Tessa  Dataverse Agricultural Datasets
https://doi.org/10.15139/S3/77FSKQ,AgricultureDatasets,Tessa  Dataverse Agricultural Datasets
https://doi.org/10.15139/S3/H9GVBC,AgricultureDatasets,Tessa  Dataverse Agricultural Datasets
https://doi.org/10.15139/S3/ZQXLCM,AgricultureDatasets,Tessa  Dataverse Agricultural Datasets
https://doi.org/10.15139/S3/LKXXYX,AgricultureDatasets,Tessa  Dataverse Agricultural Datasets
https://doi.org/10.15139/S3/IF4U6D,cmascenter,CMAS Data Warehouse
https://doi.org/10.15139/S3/E08VGK,cmascenter,CMAS Data Warehouse
https://doi.org/10.15139/S3/Z0XTML,cmascenter,CMAS Data Warehouse
https://doi.org/10.15139/S3/GLQYWT,cmascenter,CMAS Data Warehouse
https://doi.org/10.15139/S3/EW9NFZ,NSDU,Jordan Feagley-National Survey on Drug Use
https://doi.org/10.15139/S3/ZAIMVU,NSDU,Jordan Feagley-National Survey on Drug Use
https://doi.org/10.15139/S3/BNQSEG,NSDU,Jordan Feagley-National Survey on Drug Use
https://doi.org/10.15139/S3/7JU1AQ,NSDU,Jordan Feagley-National Survey on Drug Use
https://doi.org/10.15139/S3/X9W7KX,NSDU,Jordan Feagley-National Survey on Drug Use
https://doi.org/10.15139/S3/COE6RG,limitedCapacity2019,Dale Cohen Dataverse
https://doi.org/10.15139/S3/XVBCIA,limitedCapacity2019,Dale Cohen Dataverse
https://doi.org/10.15139/S3/233JVI,sppq,State Politics & Policy Quarterly Dataverse
https://doi.org/10.15139/S3/O9FFDU,ECU,East Carolina University Dataverse
https://doi.org/10.15139/S3/B5GKF2,MEP3,MEASURE Evaluation Dataverse
https://doi.org/10.15139/S3/YHUFDE,MEP3,MEASURE Evaluation Dataverse
https://doi.org/10.15139/S3/2PNGEE,MEP3,MEASURE Evaluation Dataverse
https://doi.org/10.15139/S3/QVOQWY,VZPlans,Vision Zero Plans
https://doi.org/10.15139/S3/33NC1Z,MEP3,MEASURE Evaluation Dataverse
https://doi.org/10.15139/S3/NWQXWV,MEP3,MEASURE Evaluation Dataverse
https://doi.org/10.15139/S3/HFV0AO,sppq,State Politics & Policy Quarterly Dataverse
https://doi.org/10.15139/S3/X6EUMF,VZPlans,Vision Zero Plans
https://doi.org/10.15139/S3/GULG2K,VZPlans,Vision Zero Plans
https://doi.org/10.15139/S3/1VJGUY,cmascenter,CMAS Data Warehouse
https://doi.org/10.15139/S3/KISNXI,cmascenter,CMAS Data Warehouse
https://doi.org/10.15139/S3/ZTN9EY,MEP3,MEASURE Evaluation Dataverse
https://doi.org/10.15139/S3/EXTDTB,mupolling,Monmouth Polling Institute Dataverse
https://doi.org/10.15139/S3/9ETV3I,mupolling,Monmouth Polling Institute Dataverse
https://doi.org/10.15139/S3/GDIJQN,mupolling,Monmouth Polling Institute Dataverse
https://doi.org/10.15139/S3/3WIJGI,mupolling,Monmouth Polling Institute Dataverse
https://doi.org/10.15139/S3/FQO7IS,cmascenter,CMAS Data Warehouse
https://doi.org/10.15139/S3/UATXI5,VZPlans,Vision Zero Plans
https://doi.org/10.15139/S3/KFQRBW,VZPlans,Vision Zero Plans
https://doi.org/10.15139/S3/HG3A7I,VZPlans,Vision Zero Plans
https://doi.org/10.15139/S3/8EPMEV,VZPlans,Vision Zero Plans
https://doi.org/10.15139/S3/XNRGIQ,VZPlans,Vision Zero Plans
https://doi.org/10.15139/S3/GU1A7T,VZPlans,Vision Zero Plans
https://doi.org/10.15139/S3/KMQDBH,VZPlans,Vision Zero Plans
https://doi.org/10.15139/S3/S9GQX0,VZPlans,Vision Zero Plans
https://doi.org/10.15139/S3/HPZ2RW,VZPlans,Vision Zero Plans
https://doi.org/10.15139/S3/YCIZOU,VZPlans,Vision Zero Plans
https://doi.org/10.15139/S3/SJQUBZ,VZPlans,Vision Zero Plans
https://doi.org/10.15139/S3/I3YOUV,VZPlans,Vision Zero Plans
https://doi.org/10.15139/S3/2D6Q5I,VZPlans,Vision Zero Plans
https://doi.org/10.15139/S3/33GGEI,VZPlans,Vision Zero Plans
https://doi.org/10.15139/S3/T1DYMD,VZPlans,Vision Zero Plans
https://doi.org/10.15139/S3/2XHAZR,VZPlans,Vision Zero Plans
https://doi.org/10.15139/S3/OKS2S3,VZPlans,Vision Zero Plans
https://doi.org/10.15139/S3/BSSWKR,VZPlans,Vision Zero Plans
https://doi.org/10.15139/S3/IKDWB1,VZPlans,Vision Zero Plans
https://doi.org/10.15139/S3/D2P7PP,VZPlans,Vision Zero Plans
https://doi.org/10.15139/S3/OCERXO,VZPlans,Vision Zero Plans
https://doi.org/10.15139/S3/OHG4YC,odumtest,Andrey O Dataverse
https://doi.org/10.15139/S3/YDY3TI,carrubba,Cliff Carrubba Dataverse
https://doi.org/10.15139/S3/YN8IAC,carrubba,Cliff Carrubba Dataverse
https://doi.org/10.15139/S3/K2EJJM,carrubba,Cliff Carrubba Dataverse
https://doi.org/10.15139/S3/FCT6IU,carrubba,Cliff Carrubba Dataverse
https://doi.org/10.15139/S3/NM7IIJ,MEP3,MEASURE Evaluation Dataverse
https://doi.org/10.15139/S3/PZ9DXG,kshoub,Kelsey Shoub's Dataverse
https://doi.org/10.15139/S3/QFEMOI,CSCRSDataverse,Collaborative Sciences Center for Road Safety Data Repository
https://doi.org/10.15139/S3/U50LT8,MEP3,MEASURE Evaluation Dataverse
https://doi.org/10.15139/S3/KHLZ5P,mupolling,Monmouth Polling Institute Dataverse
https://doi.org/10.15139/S3/JVQ3XY,mupolling,Monmouth Polling Institute Dataverse
https://doi.org/10.15139/S3/RXQAIY,mupolling,Monmouth Polling Institute Dataverse
https://doi.org/10.15139/S3/VORZYX,mupolling,Monmouth Polling Institute Dataverse
https://doi.org/10.15139/S3/V8ANOC,mupolling,Monmouth Polling Institute Dataverse
https://doi.org/10.15139/S3/1DKV3Y,mupolling,Monmouth Polling Institute Dataverse
https://doi.org/10.15139/S3/CZRYY7,mupolling,Monmouth Polling Institute Dataverse
https://doi.org/10.15139/S3/3EAPI2,sppq,State Politics & Policy Quarterly Dataverse
https://doi.org/10.15139/S3/PJE1QJ,sppq,State Politics & Policy Quarterly Dataverse
https://doi.org/10.15139/S3/ROJ9X2,NCVITAL,North Carolina Vital Statistics Dataverse
https://doi.org/10.15139/S3/J40BKS,NCVITAL,North Carolina Vital Statistics Dataverse
https://doi.org/10.15139/S3/VTK9NQ,NCVITAL,North Carolina Vital Statistics Dataverse
https://doi.org/10.15139/S3/O37D73,lamha,Latino Adolescent Migration Health and Adaptation Project
https://doi.org/10.15139/S3/OUGO3T,sppq,State Politics & Policy Quarterly Dataverse
https://doi.org/10.15139/S3/KGMGYJ,sppq,State Politics & Policy Quarterly Dataverse
https://doi.org/10.15139/S3/ULEYTX,R03CA212542,"Cigarette packaging: design, cognition, and consumer choices"
https://doi.org/10.15139/S3/5QZXJY,R03CA212542,"Cigarette packaging: design, cognition, and consumer choices"
https://doi.org/10.15139/S3/KVCVJG,sppq,State Politics & Policy Quarterly Dataverse
https://doi.org/10.15139/S3/8RBPDP,sppq,State Politics & Policy Quarterly Dataverse
https://doi.org/10.15139/S3/RB78XB,mupolling,Monmouth Polling Institute Dataverse
https://doi.org/10.15139/S3/W6AR1Z,dlstest,dlstest
https://doi.org/10.15139/S3/EHEOY1,sppq,State Politics & Policy Quarterly Dataverse
https://doi.org/10.15139/S3/TIUDSK,sppq,State Politics & Policy Quarterly Dataverse
https://doi.org/10.15139/S3/UTEKM7,ECU,East Carolina University Dataverse
https://doi.org/10.15139/S3/XNDIPB,mupolling,Monmouth Polling Institute Dataverse
https://doi.org/10.15139/S3/DLAC9X,CSCRSDataverse,Collaborative Sciences Center for Road Safety Data Repository
https://doi.org/10.15139/S3/6LUF8Q,mupolling,Monmouth Polling Institute Dataverse
https://doi.org/10.15139/S3/JGXAHA,mupolling,Monmouth Polling Institute Dataverse
https://doi.org/10.15139/S3/GD36TX,mupolling,Monmouth Polling Institute Dataverse
https://doi.org/10.15139/S3/HLACG5,mupolling,Monmouth Polling Institute Dataverse
https://doi.org/10.15139/S3/V3YAE5,mupolling,Monmouth Polling Institute Dataverse
https://doi.org/10.15139/S3/LTFLJ0,sppq,State Politics & Policy Quarterly Dataverse
https://doi.org/10.15139/S3/BWX81E,Emory,Emory Dataverse
https://doi.org/10.15139/S3/KXGO7L,cpo,Center for Public Opinion Dataverse
https://doi.org/10.15139/S3/RQXOKT,cpo,Center for Public Opinion Dataverse
https://doi.org/10.15139/S3/GUYWW3,cpo,Center for Public Opinion Dataverse
https://doi.org/10.15139/S3/Y5GOLI,cpo,Center for Public Opinion Dataverse
https://doi.org/10.15139/S3/YNIOAO,cpo,Center for Public Opinion Dataverse
https://doi.org/10.15139/S3/2XHYSR,cpo,Center for Public Opinion Dataverse
https://doi.org/10.15139/S3/T5GJLH,cpo,Center for Public Opinion Dataverse
https://doi.org/10.15139/S3/W2V5WH,cpo,Center for Public Opinion Dataverse
https://doi.org/10.15139/S3/Y3VJXI,cpo,Center for Public Opinion Dataverse
https://doi.org/10.15139/S3/CC8NZC,cpo,Center for Public Opinion Dataverse
https://doi.org/10.15139/S3/CSQ7X2,cpo,Center for Public Opinion Dataverse
https://doi.org/10.15139/S3/IDWWVT,ECU-SAF,Health Information Literacy Outreach to Promote Farmworker Health
https://doi.org/10.15139/S3/ZSDNZH,sppq,State Politics & Policy Quarterly Dataverse
https://doi.org/10.15139/S3/NDPHT0,cpc,Carolina Population Center Dataverse
https://doi.org/10.15139/S3/MN6GA6,cpc,Carolina Population Center Dataverse
https://doi.org/10.15139/S3/8UQM6X,ECU,East Carolina University Dataverse
https://doi.org/10.15139/S3/VQZ9PP,mupolling,Monmouth Polling Institute Dataverse
https://doi.org/10.15139/S3/AKZWQW,cpc,Carolina Population Center Dataverse
https://doi.org/10.15139/S3/4PGIEB,cpc,Carolina Population Center Dataverse
https://hdl.handle.net/1902.29/11733,rlms-hse,Russia Longitudinal Monitoring Survey Dataverse
https://doi.org/10.15139/S3/EDFKRG,sppq,State Politics & Policy Quarterly Dataverse
https://doi.org/10.15139/S3/YJCYSX,UNCCdata,University of North Carolina at Charlotte Library Data Collection Dataverse
https://doi.org/10.15139/S3/JPCERV,jjdyck,Dataverse for Joshua J. Dyck
https://doi.org/10.15139/S3/15KGNB,sppq,State Politics & Policy Quarterly Dataverse
https://doi.org/10.15139/S3/QABDZL,MEP3,MEASURE Evaluation Dataverse
https://doi.org/10.15139/S3/HE5BJS,sppq,State Politics & Policy Quarterly Dataverse
https://doi.org/10.15139/S3/JDLVZ8,sppq,State Politics & Policy Quarterly Dataverse
https://doi.org/10.15139/S3/0JGUOS,sppq,State Politics & Policy Quarterly Dataverse
https://doi.org/10.15139/S3/1HIMHA,gmu,George Mason University Dataverse
https://doi.org/10.15139/S3/ISXC2H,Emory,Emory Dataverse
https://doi.org/10.15139/S3/OHEAGH,HSCSGM,Sexual and Gender Minority Climate Repository
https://doi.org/10.15139/S3/C4KSZF,sppq,State Politics & Policy Quarterly Dataverse
https://doi.org/10.15139/S3/AVUF00,MEP3,MEASURE Evaluation Dataverse
https://doi.org/10.15139/S3/V0CGNN,sppq,State Politics & Policy Quarterly Dataverse
https://doi.org/10.15139/S3/EAXQYK,drugstoresales,Pharmacy Sales to Minors in FDA Inspections 2012-2017
https://doi.org/10.15139/S3/9XRCMQ,sppq,State Politics & Policy Quarterly Dataverse
https://doi.org/10.15139/S3/CQCOXC,ttp,The Transfer Project Dataverse
https://doi.org/10.15139/S3/OFJZOW,sppq,State Politics & Policy Quarterly Dataverse
https://doi.org/10.15139/S3/5LMPN4,sppq,State Politics & Policy Quarterly Dataverse
https://doi.org/10.15139/S3/JPZIJY,sppq,State Politics & Policy Quarterly Dataverse
https://doi.org/10.15139/S3/SEZMU7,demo,Demonstration Dataverse
https://doi.org/10.15139/S3/O38JOF,sppq,State Politics & Policy Quarterly Dataverse
https://doi.org/10.15139/S3/99WRTS,MEP3,MEASURE Evaluation Dataverse
https://doi.org/10.15139/S3/GVAIWD,SGM-geography,Health-related regional and neighborhood correlates of sexual minority concentration: A systematic review
https://doi.org/10.15139/S3/KPG5C2,sppq,State Politics & Policy Quarterly Dataverse
https://doi.org/10.15139/S3/LAJUF5,cher,Center for Health Equity Research Dataverse
https://doi.org/10.15139/S3/19DEI5,sppq,State Politics & Policy Quarterly Dataverse
https://doi.org/10.15139/S3/9PY8FH,sppq,State Politics & Policy Quarterly Dataverse
https://doi.org/10.15139/S3/QQ1STU,mupolling,Monmouth Polling Institute Dataverse
https://doi.org/10.15139/S3/BKPRYY,mupolling,Monmouth Polling Institute Dataverse
https://doi.org/10.15139/S3/6CEIEC,mupolling,Monmouth Polling Institute Dataverse
https://doi.org/10.15139/S3/B5DENF,POLI784,POLI 784 Dataverse
https://doi.org/10.15139/S3/HOQYRG,dhmarkel,Donald Haider-Markel Dataverse
https://doi.org/10.15139/S3/OF4JJP,Ehlinger_Replication,Ehlinger_Replication of Goren and Chapp APSR 2017 
https://doi.org/10.15139/S3/WEY7SH,POLI784,POLI 784 Dataverse
https://doi.org/10.15139/S3/HBIL8H,POLI784,POLI 784 Dataverse
https://doi.org/10.15139/S3/SM9HBF,POLI784,POLI 784 Dataverse
https://doi.org/10.15139/S3/72UXSM,POLI784,POLI 784 Dataverse
https://doi.org/10.15139/S3/ZTYI1F,POLI784,POLI 784 Dataverse
https://doi.org/10.15139/S3/9ZUDDS,MEP3,MEASURE Evaluation Dataverse
https://doi.org/10.15139/S3/FQQWOD,POLI784,POLI 784 Dataverse
https://doi.org/10.15139/S3/HQIWHS,POLI784,POLI 784 Dataverse
https://doi.org/10.15139/S3/447Y5U,POLI784,POLI 784 Dataverse
https://doi.org/10.15139/S3/AUN5OR,POLI784,POLI 784 Dataverse
https://doi.org/10.15139/S3/TMELQ0,POLI784,POLI 784 Dataverse
https://doi.org/10.15139/S3/D2K7TL,POLI784,POLI 784 Dataverse
https://doi.org/10.15139/S3/SHRTEI,POLI784,POLI 784 Dataverse
https://doi.org/10.15139/S3/F39E9V,POLI784,POLI 784 Dataverse
https://doi.org/10.15139/S3/F2YKNR,POLI784,POLI 784 Dataverse
https://doi.org/10.15139/S3/B9JXJ4,mupolling,Monmouth Polling Institute Dataverse
https://doi.org/10.15139/S3/RCBIHE,mupolling,Monmouth Polling Institute Dataverse
https://doi.org/10.15139/S3/GN5KFP,tbraidwood,Travis Braidwood Dataverse
https://doi.org/10.15139/S3/P3A3SQ,sppq,State Politics & Policy Quarterly Dataverse
https://doi.org/10.15139/S3/TRSNZX,sppq,State Politics & Policy Quarterly Dataverse
https://doi.org/10.15139/S3/HGX3EI,UserAuthNCLibraries,User Authentication in the Public Areas of Academic Libraries in North Carolina
https://doi.org/10.15139/S3/E9A8NP,UserAuthNCLibraries,User Authentication in the Public Areas of Academic Libraries in North Carolina
https://doi.org/10.15139/S3/GZ3EGR,UserAuthNCLibraries,User Authentication in the Public Areas of Academic Libraries in North Carolina
https://doi.org/10.15139/S3/OOYETQ,Emory,Emory Dataverse
https://doi.org/10.15139/S3/CHBXOO,capitalintheborderlands,Capital in the Borderlands Dataverse
https://doi.org/10.15139/S3/QBRKJ9,cpc,Carolina Population Center Dataverse
https://doi.org/10.15139/S3/RIQKYD,cpc,Carolina Population Center Dataverse
https://doi.org/10.15139/S3/HO2H79,NCAcademicLibraryFacebookResearch,NC Academic Library Facebook Research
https://doi.org/10.15139/S3/NWNFF0,NCAcademicLibraryFacebookResearch,NC Academic Library Facebook Research
https://doi.org/10.15139/S3/OTAMJM,NCAcademicLibraryFacebookResearch,NC Academic Library Facebook Research
https://doi.org/10.15139/S3/BBSTJT,NCAcademicLibraryFacebookResearch,NC Academic Library Facebook Research
https://doi.org/10.15139/S3/RWQOFA,NCAcademicLibraryFacebookResearch,NC Academic Library Facebook Research
https://doi.org/10.15139/S3/8HMELH,NCAcademicLibraryFacebookResearch,NC Academic Library Facebook Research
https://doi.org/10.15139/S3/JV0QVQ,NCAcademicLibraryFacebookResearch,NC Academic Library Facebook Research
https://doi.org/10.15139/S3/X8FOXC,sppq,State Politics & Policy Quarterly Dataverse
https://doi.org/10.15139/S3/GJRJVW,mupolling,Monmouth Polling Institute Dataverse
https://doi.org/10.15139/S3/YT8FJI,capitalintheborderlands,Capital in the Borderlands Dataverse
https://doi.org/10.15139/S3/TIPTZ9,capitalintheborderlands,Capital in the Borderlands Dataverse
https://doi.org/10.15139/S3/7NQ8UI,capitalintheborderlands,Capital in the Borderlands Dataverse
https://doi.org/10.15139/S3/L95PUM,sppq,State Politics & Policy Quarterly Dataverse
https://doi.org/10.15139/S3/9ODBCQ,sppq,State Politics & Policy Quarterly Dataverse
https://doi.org/10.15139/S3/AX1D9P,sppq,State Politics & Policy Quarterly Dataverse
https://doi.org/10.15139/S3/6XBSEV,mupolling,Monmouth Polling Institute Dataverse
https://doi.org/10.15139/S3/Q6I2WC,mupolling,Monmouth Polling Institute Dataverse
