datasetVersionId,persistentUrl,persistent_id,notesText
2732,https://hdl.handle.net/1902.29/H-812105,,"Subject: Study Level Error Note, Notes: Harris telephone surveys use a form of random digit dialing. From a random multi-stage cluster sampling design, they obtain a national cross-section of U.S. adults. Interviewers are usually given the first five digits of a series of randomly selected residential telephone numbers that have previously been stratified by geographic locations, including minor civil divisions. The interviewer then adds two randomly generated digits to complete a new seven-digit number;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-8121-05;"
3291,https://hdl.handle.net/1902.29/H-33084,,"Subject: Study Level Error Note, Notes: National cross-sectional sample of persons 18 years of age or older interviewed by telephone.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-33084;"
1668,https://hdl.handle.net/1902.29/D-30818,,"Subject: Study Level Error Note, Notes: Universe: All functioning general-purpose governmental units.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: 14-4-1980+-POP-INC-1;"
4134,https://hdl.handle.net/1902.29/D-30503,,"Subject: Study Level Error Note, Notes: RDD telephone survey stratified at the county level by estimated households with telephones and at the exchange level by listed telephone households. Counties included Clayton, Cobb, DeKalb, Fulton, and Gwinnett.; Universe: Adults 18 years and older living in the 5-county Atlanta metro area.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
4210,https://hdl.handle.net/1902.29/D-30359,,"Subject: Study Level Error Note, Notes: This survey used a RDD telephone sample of respondents drawn from a population consisting of noninstitutionalized persons in households with telephones who are 18 years old or older and reside in the state Texas.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
4215,https://hdl.handle.net/1902.29/D-30673,,"Subject: Study Level Error Note, Notes: Data were collected using the Computer Assisted Telephone Interviewer (CATI) technique.; Universe: Survey of the Illinois adult population, age 18 and older;Type: ODUM:ACCESS.CATEGORY Notes: I;"
2255,https://hdl.handle.net/1902.29/H-7587,,"Subject: Study Level Error Note, Notes: Harris used a random multi-stage cluster sampling design to obtain a national cross-section sample of the U.S. population 18 years and over. Attitudes on various topics were collected by questionnaire in a face-to-face interview; U.S. adults 18 years and over;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-7587;"
2907,https://hdl.handle.net/1902.29/H-861207,,"Subject: Study Level Error Note, Notes: Management personnel.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-861207;"
4109,https://hdl.handle.net/1902.29/D-20255,,"Subject: Study Level Error Note, Notes: Statewide RDD telephone survey.; Universe: Alabama residents of voting age.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
2030,https://doi.org/10.15139/S3/12234,,"Type: <b>Verification Statement</b> Notes: <br></br>This dataset underwent an independent verification process that replicated the tables and figures in the primary article. For the supplementary materials, verification was performed solely for the successful execution of code. The verification process was carried out by the Odum Institute for Research in Social Science at the University of North Carolina at Chapel Hill.;"
3032,https://hdl.handle.net/1902.29/H-892029,,"Subject: Study Level Error Note, Notes: Stratified Systematic Random Selection from supplied lists of Senior Executive Service officers.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-892029;"
4710,https://hdl.handle.net/1902.29/D-20063,,"Subject: Study Level Error Note, Notes: Telephone survey.; Universe: Residents of Virginia over 18 years of age in households with telephones. The data file includes county of residence, along with a five-category region variables (northwest, northern Virginia, southwest, south central, Tidewater).;Type: ODUM:ACCESS.CATEGORY Notes: I;"
2758,https://hdl.handle.net/1902.29/H-822007,,"Subject: Study Level Error Note, Notes: Harris telephone surveys use a form of random digit dialing. From a random multi-stage cluster sampling design, they obtain a national cross-section of U.S. adults. Interviewers are usually given the first five digits of a series of randomly selected residential telephone numbers that have previously been stratified by geographic locations, including minor civil divisions. The interviewer then adds two randomly generated digits to complete a new seven-digit number;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-8220-07;"
3207,https://hdl.handle.net/1902.29/H-941202,,"Subject: Study Level Error Note, Notes: RDD national telephone survey.; Universe: Executives from those companies on the Business Week Magazine's top 1,000 companies.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-941202;"
4855,https://hdl.handle.net/1902.29/D-31396,,"Subject: Study Level Error Note, Notes: The survey used a modified probability sample of adults.;Type: ODUM:ACCESS.CATEGORY Notes: II;"
1743,https://hdl.handle.net/1902.29/D-20307-J,,"Subject: Study Level Error Note, Notes: Reporting data originally collected on forms provided by the Urban Mass Transit System.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
3761,https://hdl.handle.net/1902.29/CD-0045,,"Subject: Study Level Error Note, Notes: These files contain data gathered from the 1987 Agricultural Census.;Type: ODUM:CODEBOOK.NUMBER Notes: 30-AGR-SP-1987-CD;"
4540,https://hdl.handle.net/1902.29/D-33393,,"Subject: Study Level Error Note, Notes: Residents of Rhode Island 18 years of age or older with a telephone.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
4021,https://hdl.handle.net/1902.29/C-104,,"Subject: Study Level Error Note, Notes: Universe consists of all persons in the United States. File sort sequence: Records are presented in alphabetical order (FIPS code sequence by county, within states);Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: 14-1-1980-CNTY-MIG3;"
3655,https://hdl.handle.net/1902.29/DVD-0004,,"Subject: Study Level Error Note, Notes: The universe is all business establishments with one or more paid employees.  Data are not included for self-employed persons, domestic service workers, railroad employees, agriculture production workers, and most governm
ent employees.;Type: ODUM:CODEBOOK.NUMBER Notes: 30-ZIPBP-2002-2003-DVD;Type: ODUM:SOURCE.OF.DATA Notes: ZIP Code Business Patterns basic data items are extracted from the Business Register, a file of all known single and multi-establishment companies maintained and updated by the Bureau of the Census.  The annual Company Organization Survey provides individual establishment data for multi-establishment companies.  Data for single establishment companies are obtained from various Census Bureau programs, such as the Annual Survey of Manufactures and Current Business Surveys, as well as from administrative records of the Internal Revenue Service and the Social Security Administration.;"
4628,https://hdl.handle.net/1902.29/D-33500,,"Subject: Study Level Error Note, Notes: Telephone survey.; Universe: Ohio residents of voting age.;Subject: STANDARD DEPOSIT TERMS 1.0 Type: DATAPASS:TERMS:STANDARD:1.0 Notes: This study was deposited under the terms of the Data-PASS standard deposit terms. A copy of the usage agreement is included in the file section of this study.;"
4905,https://hdl.handle.net/1902.29/D-31505,,"Subject: Study Level Error Note, Notes: The survey used a national sample of adults Catholics.;Type: ODUM:ACCESS.CATEGORY Notes: II;Type: ODUM:CODEBOOK.NUMBER Notes: 87-021;"
3724,https://hdl.handle.net/1902.29/CD-0103,,"Subject: Study Level Error Note, Notes: Data source is death certificates.; All deaths occurring in the United States in 1986;Type: ODUM:CODEBOOK.NUMBER Notes: 47-002-1986-CD;"
3146,https://hdl.handle.net/1902.29/H-922018,,"Subject: Study Level Error Note, Notes: U.S. adults 18 years and older living in Rochester, New York.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-922018;"
2427,https://hdl.handle.net/1902.29/H-18203,,"Subject: Study Level Error Note, Notes: National cross-sectional sample of persons 18 years of age or older interviewed by telephone.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-18203;"
1570,https://hdl.handle.net/1902.29/10425,,Subject: STANDARD DEPOSIT TERMS 1.0 Type: DATAPASS:TERMS:STANDARD Notes: This study was deposited under the terms of the Data-PASS standard deposit terms. A copy of the usage agreement is included in the file section of this study.;
3767,https://hdl.handle.net/1902.29/CD-0117,,"Subject: Study Level Error Note, Notes: Data are obtained from certificates filed for births occurring in each State. During 1968-71, data were obtained from a 50-percent sample of certificates. Starting in 1972, all records were included for States that participated in the Vital Statistics Cooperative Program (VSCP). Beginning in 1985, all States and the District of Columbia participated in VSCP.; All live births in the United States during calendar year 1989.;Type: ODUM:ACCESS.CATEGORY Notes: II;Type: ODUM:CODEBOOK.NUMBER Notes: 47-114-1989-CD;"
4025,https://hdl.handle.net/1902.29/C-110,,"Subject: Study Level Error Note, Notes: Data on this summary tape file are based on the responses of persons in the Place of Work and Migration (POW/MIG) sample. This sample is approximately one-half of the full census sample;Type: ODUM:ACCESS.CATEGORY Notes: I;"
4597,https://hdl.handle.net/1902.29/D-33514,,"Subject: Study Level Error Note, Notes: Telephone survey.; Universe: Ohio residents.;Subject: STANDARD DEPOSIT TERMS 1.0 Type: DATAPASS:TERMS:STANDARD:1.0 Notes: This study was deposited under the terms of the Data-PASS standard deposit terms. A copy of the usage agreement is included in the file section of this study.;"
3716,https://hdl.handle.net/1902.29/CD-0098,,"Subject: Study Level Error Note, Notes: Data source is death certificates.; All deaths occurring in the United States in 1979;Type: ODUM:CODEBOOK.NUMBER Notes: 47-002-1979-CD;"
3650,https://hdl.handle.net/1902.29/CD-0051,,"Subject: Study Level Error Note, Notes: These files contain data gathered from the 1987 Economic Census.;Type: ODUM:CODEBOOK.NUMBER Notes: 30-RS-1987-CD;"
1550,https://hdl.handle.net/1902.29/10049,,Subject: STANDARD DEPOSIT TERMS 1.0 Type: DATAPASS:TERMS:STANDARD:1.0 Notes: This study was deposited under the terms of the Data-PASS standard deposit terms. A copy of the usage agreement is included in the file section of this;
2761,https://hdl.handle.net/1902.29/H-822013,,"Subject: Study Level Error Note, Notes: Survey of corporate managers interviewed by phone. No additional information is available;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-8220-13;"
31536,https://doi.org/10.15139/S3/FEW2LM,,"This dataset underwent an independent verification process that replicated the tables and figures in the primary article. For the supplementary materials, verification was performed solely for the successful execution of code. The verification process was carried out by the Odum Institute for Research in Social Science at the University of North Carolina at Chapel Hill."
1886,https://hdl.handle.net/1902.29/D-20077,,Type: ODUM:ACCESS.CATEGORY Notes: II;Type: ODUM:CODEBOOK.NUMBER Notes: 30-NLS-NLSY-MAIN-ROM;
4974,https://hdl.handle.net/1902.29/D-16109,,"Subject: Study Level Error Note, Notes: No specific information available.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
3602,https://hdl.handle.net/1902.29/D-30451,,"Subject: Study Level Error Note, Notes: Various forms of random digit dialing.; Persons of voting age (18 and over) residing in telephone households in North Carolina;Type: ODUM:ACCESS.CATEGORY Notes: I;"
3867,https://hdl.handle.net/1902.29/CD-10846,,"Subject: Study Level Error Note, Notes: The estimates of personal income and of per capita personal income incorporate the results of the annual revision to the national income and product accounts (NIPAs). The estimates are first prepared for the Nation, then for the States, and then for the counties. The estimates for the regions are aggregations of the State estimates, and the estimates for the metropolitan areas and BEA
economic areas are aggregations of the county estimates.; In the national and regional economic accounts, persons are defined as individuals, nonprofit institutions serving individuals, private noninsured welfare funds, and private trust funds. The last three are referred to as quasi-individuals. Subnational estimates include residents of the United States residing only in the 50 States and the District of Columbia. National estimates also include Federal civilian and military personnel stationed abroad and residents who are employed by U.S. firms and are on temporary foreign assignment.;Type: ODUM:CODEBOOK.NUMBER Notes: 30-REIS-1969-2004-CD;Type: ODUM:SOURCE.OF.DATA Notes: The State and county estimates of personal income are primarily based on administrative records data and on data from censuses or similar surveys. The data from administrative records may originate either from the recipients of the income or from the source of the income. The data from censuses are mainly collected from the recipients of the income.;"
4149,https://hdl.handle.net/1902.29/D-20288,,"Subject: Study Level Error Note, Notes: State RDD telephone survey.; Universe: Residents of Maryland 18 years of age or older.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
