,datasetPID,datasetPIDUrl,numberOfVersions,publicationDate,latestReleaseDate,ageOfDataset(Days),ageOfLastUpdate(Days),descriptionLenth,license,termsExist,relPubCount,relPubPIDCount,usedMetadataBlocks,numberOfFiles,noFileDescriptionCount,uniqueContentTypes,uningestedTabFilesCount,restrictedFilesCount
358,doi:10.7910/DVN/RIOEAY,https://doi.org/10.7910/DVN/RIOEAY,3,2015-06-04 14:22:31+00:00,2016-04-01 19:16:58+00:00,1972,1670,875,CC0,True,1,1,"citation,journal",20,0,"application/pdf,application/x-rar,application/x-rlang-transport,application/x-stata-syntax,text/plain,text/plain; charset=US-ASCII,text/tab-separated-values",1,0
359,doi:10.7910/DVN/27662,https://doi.org/10.7910/DVN/27662,3,2014-10-22 00:00:00+00:00,2015-11-18 19:22:25+00:00,2197,1805,1011,CC0,True,1,1,"citation,geospatial,journal",2,0,"text/tab-separated-values,text/x-stata-syntax; charset=US-ASCII",0,0
360,doi:10.7910/DVN/28582,https://doi.org/10.7910/DVN/28582,3,2015-01-06 00:00:00+00:00,2016-08-17 20:11:54+00:00,2121,1532,1022,CC0,True,1,1,"citation,journal",2,0,"text/plain; charset=US-ASCII,text/tab-separated-values",0,0
361,doi:10.7910/DVN/26714,https://doi.org/10.7910/DVN/26714,4,2014-07-28 00:00:00+00:00,2015-08-03 17:40:44+00:00,2283,1912,965,CC0,True,1,1,"citation,geospatial,journal,socialscience",4,0,"application/zip,text/tab-separated-values,text/x-stata-syntax; charset=US-ASCII",0,0
362,doi:10.7910/DVN/23851,https://doi.org/10.7910/DVN/23851,3,2013-12-31 00:00:00+00:00,2015-05-19 15:38:31+00:00,2492,1988,763,CC0,True,1,1,"citation,journal",6,0,"text/tab-separated-values,text/x-stata-syntax; charset=US-ASCII",0,0
363,doi:10.7910/DVN/24789,https://doi.org/10.7910/DVN/24789,4,2014-03-18 00:00:00+00:00,2015-05-20 18:36:33+00:00,2415,1987,879,CC0,True,1,1,"citation,journal",2,0,"text/tab-separated-values,text/x-stata-syntax; charset=US-ASCII",0,0
364,doi:10.7910/DVN/29080,https://doi.org/10.7910/DVN/29080,3,2015-02-12 00:00:00+00:00,2016-02-26 16:21:13+00:00,2084,1705,992,CC0,True,1,1,"citation,geospatial,journal",5,0,"text/tab-separated-values,text/x-stata-syntax,type/x-r-syntax",0,0
365,doi:10.7910/DVN/28856,https://doi.org/10.7910/DVN/28856,3,2015-03-02 00:00:00+00:00,2016-02-26 16:14:52+00:00,2066,1705,1020,CC0,True,1,1,"citation,geospatial,journal",33,0,"application/pdf,text/plain; charset=US-ASCII,text/tab-separated-values,text/x-stata-syntax; charset=US-ASCII",0,0
366,doi:10.7910/DVN/27631,https://doi.org/10.7910/DVN/27631,3,2014-10-20 00:00:00+00:00,2015-11-18 19:20:40+00:00,2199,1805,1012,CC0,True,1,1,"citation,geospatial,journal",2,0,"text/plain; charset=US-ASCII,text/tab-separated-values",0,0
367,doi:10.7910/DVN/DDTCED,https://doi.org/10.7910/DVN/DDTCED,3,2013-02-12 00:00:00+00:00,2015-05-27 13:54:45+00:00,2814,1980,1021,CC0,True,1,1,"citation,geospatial,journal",7,0,"application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/x-stata,text/plain; charset=US-ASCII,text/tab-separated-values",2,0
368,doi:10.7910/DVN/CJMKGX,https://doi.org/10.7910/DVN/CJMKGX,4,2015-05-11 21:01:05+00:00,2016-02-26 15:20:41+00:00,1995,1705,992,CC0,True,1,1,"citation,journal",9,0,"application/pdf,application/vnd.ms-excel,text/plain,text/tab-separated-values,text/x-stata-syntax",0,0
369,doi:10.7910/DVN/27325,https://doi.org/10.7910/DVN/27325,3,2014-09-12 00:00:00+00:00,2015-11-18 19:14:48+00:00,2237,1805,1000,CC0,True,1,1,"citation,geospatial,journal",8,0,"text/plain; charset=US-ASCII,text/tab-separated-values",0,0
370,doi:10.7910/DVN/24859,https://doi.org/10.7910/DVN/24859,3,2014-03-18 00:00:00+00:00,2015-05-27 18:27:34+00:00,2415,1980,769,CC0,True,1,1,"citation,geospatial,journal,socialscience",2,0,"text/tab-separated-values,text/x-stata-syntax; charset=US-ASCII",0,0
371,doi:10.7910/DVN/Z5BTCQ,https://doi.org/10.7910/DVN/Z5BTCQ,2,2020-06-29 14:04:51+00:00,2020-10-27 16:37:51+00:00,120,0,829,NONE,False,1,0,"citation,journal",25,25,"application/pdf,text/plain,text/tab-separated-values,type/x-r-syntax",0,0
372,doi:10.7910/DVN/29911,https://doi.org/10.7910/DVN/29911,1,2020-10-19 15:28:21+00:00,2020-10-19 15:28:21+00:00,8,8,1120,CC0,True,1,1,"citation,journal",36,30,"application/pdf,application/x-gzip,application/x-rlang-transport,application/zip,text/plain,text/plain; charset=US-ASCII,text/tab-separated-values",20,0
373,doi:10.7910/DVN/WB0RNW,https://doi.org/10.7910/DVN/WB0RNW,1,2019-04-30 19:10:09+00:00,2019-04-30 19:10:09+00:00,546,546,802,NONE,False,1,0,"citation,journal",5,0,"application/pdf,application/x-stata-syntax,text/plain,text/tab-separated-values",0,0
374,doi:10.7910/DVN/26586,https://doi.org/10.7910/DVN/26586,3,2014-06-25 00:00:00+00:00,2015-05-27 18:50:09+00:00,2316,1980,955,CC0,True,1,1,"citation,geospatial,journal",2,0,"text/plain; charset=US-ASCII,text/plain; charset=UTF-8",0,0
375,doi:10.7910/DVN/27718,https://doi.org/10.7910/DVN/27718,3,2014-11-03 00:00:00+00:00,2016-04-01 17:32:35+00:00,2185,1670,1039,CC0,True,1,1,"citation,journal",1,0,application/zip,0,0
376,doi:10.7910/DVN/25423,https://doi.org/10.7910/DVN/25423,4,2014-04-17 00:00:00+00:00,2015-11-18 17:21:20+00:00,2385,1805,985,CC0,True,1,1,"citation,journal",10,0,"application/octet-stream,application/pdf,text/tab-separated-values,text/x-stata-syntax; charset=US-ASCII",0,0
377,doi:10.7910/DVN/24742,https://doi.org/10.7910/DVN/24742,3,2014-02-24 00:00:00+00:00,2015-05-20 18:33:34+00:00,2437,1987,1048,CC0,True,1,1,"citation,geospatial,journal",3,0,"application/vnd.openxmlformats-officedocument.wordprocessingml.document,text/tab-separated-values",0,0
378,doi:10.7910/DVN/29129,https://doi.org/10.7910/DVN/29129,2,2015-02-15 00:00:00+00:00,2016-04-01 18:40:51+00:00,2081,1670,956,CC0,True,1,1,"citation,geospatial,journal,socialscience",2,0,"text/tab-separated-values,text/x-stata-syntax; charset=US-ASCII",0,0
379,doi:10.7910/DVN/24714,https://doi.org/10.7910/DVN/24714,3,2014-02-24 00:00:00+00:00,2015-05-27 18:20:20+00:00,2437,1980,908,CC0,True,1,1,"citation,geospatial,journal",2,0,"text/plain; charset=US-ASCII,text/tab-separated-values",0,0
380,doi:10.7910/DVN/26943,https://doi.org/10.7910/DVN/26943,3,2014-08-07 00:00:00+00:00,2015-11-18 19:03:40+00:00,2273,1805,891,CC0,True,1,1,"citation,geospatial,journal",3,0,text/plain; charset=US-ASCII,0,0
381,doi:10.7910/DVN/26612,https://doi.org/10.7910/DVN/26612,5,2014-06-29 00:00:00+00:00,2016-02-26 16:55:42+00:00,2312,1705,950,CC0,True,1,1,"citation,geospatial,journal",34,0,text/plain; charset=US-ASCII,0,0
382,doi:10.7910/DVN/29591,https://doi.org/10.7910/DVN/29591,3,2015-08-26 19:17:14+00:00,2016-08-17 20:49:36+00:00,1889,1532,980,CC0,True,1,1,"citation,journal",15,0,"application/pdf,application/vnd.ms-excel,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/x-stata-syntax,text/plain; charset=US-ASCII,text/rtf,text/tab-separated-values",0,0
383,doi:10.7910/DVN/DYJVD4,https://doi.org/10.7910/DVN/DYJVD4,3,2013-04-15 00:00:00+00:00,2015-05-26 15:52:20+00:00,2752,1981,1099,CC0,True,1,1,"citation,geospatial,journal,socialscience",5,0,"application/zip,text/tab-separated-values",0,0
384,doi:10.7910/DVN/2EJIZJ,https://doi.org/10.7910/DVN/2EJIZJ,5,2015-04-21 19:57:26+00:00,2016-04-01 19:23:01+00:00,2016,1670,976,CC0,True,1,1,"citation,journal",1,0,application/zip,0,0
385,doi:10.7910/DVN/25531,https://doi.org/10.7910/DVN/25531,3,2014-06-24 00:00:00+00:00,2015-11-18 17:28:30+00:00,2317,1805,422,CC0,True,1,1,"citation,geospatial,journal",2,0,"application/x-stata,text/x-stata-syntax; charset=US-ASCII",1,0
386,doi:10.7910/DVN/MIXK94,https://doi.org/10.7910/DVN/MIXK94,4,2015-05-14 18:22:14+00:00,2017-03-26 19:22:39+00:00,1993,1311,922,CC0,True,1,1,"citation,geospatial,journal,socialscience",11,0,"application/vnd.ms-excel,application/x-stata-syntax,text/plain,text/tab-separated-values",0,0
387,doi:10.7910/DVN/SZK4NF,https://doi.org/10.7910/DVN/SZK4NF,4,2013-07-29 00:00:00+00:00,2015-05-21 19:20:32+00:00,2647,1986,856,CC0,True,1,1,"citation,geospatial,journal",5,0,"application/pdf,text/tab-separated-values,text/x-stata-syntax; charset=US-ASCII",0,0
388,doi:10.7910/DVN/24506,https://doi.org/10.7910/DVN/24506,3,2014-02-24 00:00:00+00:00,2015-05-20 18:20:17+00:00,2437,1987,974,CC0,True,1,1,"citation,geospatial,journal",3,0,"application/pdf,text/tab-separated-values,text/x-stata-syntax; charset=US-ASCII",0,0
389,doi:10.7910/DVN/WCH6ZH,https://doi.org/10.7910/DVN/WCH6ZH,6,2015-04-21 13:34:04+00:00,2016-02-26 15:19:46+00:00,2016,1705,1008,CC0,True,1,1,"citation,journal",5,0,"application/pdf,text/plain,text/plain; charset=US-ASCII,text/tab-separated-values",0,0
390,doi:10.7910/DVN/27293,https://doi.org/10.7910/DVN/27293,3,2014-09-08 00:00:00+00:00,2015-05-21 14:02:27+00:00,2241,1986,16,CC0,True,1,1,"citation,geospatial,journal,socialscience",4,0,"text/tab-separated-values,text/x-stata-syntax; charset=US-ASCII",0,0
391,doi:10.7910/DVN/26461,https://doi.org/10.7910/DVN/26461,3,2014-06-11 00:00:00+00:00,2015-08-03 17:22:03+00:00,2330,1912,860,CC0,True,1,1,"citation,geospatial,journal",3,0,"application/pdf,application/warc,text/plain; charset=US-ASCII",0,0
392,doi:10.7910/DVN/26457,https://doi.org/10.7910/DVN/26457,3,2014-06-10 00:00:00+00:00,2015-05-27 18:39:17+00:00,2331,1980,1046,CC0,True,1,1,"citation,journal",10,0,"text/plain; charset=US-ASCII,text/tab-separated-values",0,0
393,doi:10.7910/DVN/OO8ZCC,https://doi.org/10.7910/DVN/OO8ZCC,3,2012-10-29 00:00:00+00:00,2015-05-26 18:23:33+00:00,2920,1981,1013,CC0,True,1,1,"citation,geospatial,journal",6,0,"application/octet-stream,application/pdf,text/plain; charset=US-ASCII",0,0
394,doi:10.7910/DVN/WZR4UH,https://doi.org/10.7910/DVN/WZR4UH,3,2013-08-27 00:00:00+00:00,2015-05-21 18:04:36+00:00,2618,1986,949,CC0,True,1,1,"citation,geospatial,journal",1,0,application/zip,0,0
395,doi:10.7910/DVN/AZTWDW,https://doi.org/10.7910/DVN/AZTWDW,3,2013-04-15 00:00:00+00:00,2015-05-27 13:45:26+00:00,2752,1980,865,CC0,True,1,1,"citation,geospatial,journal",8,0,"text/plain; charset=US-ASCII,text/tab-separated-values,text/x-stata-syntax; charset=US-ASCII",0,0
396,doi:10.7910/DVN/27063,https://doi.org/10.7910/DVN/27063,3,2014-08-19 00:00:00+00:00,2015-11-18 19:06:29+00:00,2261,1805,579,CC0,True,1,1,"citation,geospatial,journal",1,0,application/zip,0,0
397,doi:10.7910/DVN/KKTXVB,https://doi.org/10.7910/DVN/KKTXVB,3,2013-04-15 00:00:00+00:00,2015-05-26 15:41:46+00:00,2752,1981,851,CC0,True,1,1,"citation,geospatial,journal",10,0,text/plain; charset=US-ASCII,0,0
398,doi:10.7910/DVN/23454,https://doi.org/10.7910/DVN/23454,3,2013-12-06 00:00:00+00:00,2015-05-19 15:32:12+00:00,2517,1988,995,CC0,True,1,1,"citation,geospatial,journal",1,0,application/zip,0,0
399,doi:10.7910/DVN/27701,https://doi.org/10.7910/DVN/27701,3,2014-10-27 00:00:00+00:00,2015-08-03 17:59:46+00:00,2192,1912,962,CC0,True,1,1,"citation,geospatial,journal",6,0,"text/plain; charset=US-ASCII,text/tab-separated-values",0,0
400,doi:10.7910/DVN/24937,https://doi.org/10.7910/DVN/24937,3,2014-03-18 00:00:00+00:00,2015-05-20 18:42:48+00:00,2415,1987,994,CC0,True,1,1,"citation,geospatial,journal",4,0,"text/tab-separated-values,text/x-stata-syntax; charset=US-ASCII",0,0
401,doi:10.7910/DVN/26490,https://doi.org/10.7910/DVN/26490,4,2014-06-11 00:00:00+00:00,2015-05-27 18:44:44+00:00,2330,1980,1005,CC0,True,1,1,"citation,geospatial,journal",2,0,"application/pdf,text/tab-separated-values",0,0
402,doi:10.7910/DVN/28640,https://doi.org/10.7910/DVN/28640,3,2015-01-19 00:00:00+00:00,2016-08-17 20:34:49+00:00,2108,1532,994,CC0,True,1,1,"citation,journal",15,0,"application/pdf,text/plain; charset=US-ASCII,text/tab-separated-values,text/x-stata-syntax; charset=US-ASCII",0,0
403,doi:10.7910/DVN/CNNXPB,https://doi.org/10.7910/DVN/CNNXPB,3,2013-07-29 00:00:00+00:00,2015-05-21 19:51:04+00:00,2647,1986,1068,CC0,True,1,1,"citation,geospatial,journal,socialscience",5,0,"application/pdf,text/tab-separated-values,text/x-stata-syntax; charset=US-ASCII",0,0
404,doi:10.7910/DVN/23302,https://doi.org/10.7910/DVN/23302,4,2013-11-12 00:00:00+00:00,2015-05-19 15:35:32+00:00,2541,1988,1047,CC0,True,1,1,"citation,geospatial,journal",8,0,"application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/vnd.openxmlformats-officedocument.wordprocessingml.document,text/plain; charset=US-ASCII,text/x-stata-syntax; charset=US-ASCII",1,0
405,doi:10.7910/DVN/27499,https://doi.org/10.7910/DVN/27499,3,2014-10-03 00:00:00+00:00,2015-05-28 15:32:57+00:00,2216,1979,1013,CC0,True,1,1,"citation,geospatial,journal",4,0,"application/x-stata,text/plain,text/plain; charset=US-ASCII",1,0
406,doi:10.7910/DVN/ASBWSA,https://doi.org/10.7910/DVN/ASBWSA,3,2013-04-15 00:00:00+00:00,2015-05-26 15:35:51+00:00,2752,1981,1082,CC0,True,1,1,"citation,geospatial,journal",3,0,"application/pdf,text/plain; charset=US-ASCII,text/x-spss-syntax; charset=US-ASCII",0,0
407,doi:10.7910/DVN/26652,https://doi.org/10.7910/DVN/26652,4,2014-07-08 00:00:00+00:00,2017-04-06 17:08:32+00:00,2303,1300,1104,CC0,True,1,1,"citation,geospatial,journal",4,1,"application/msword,application/octet-stream,application/vnd.ms-excel,application/x-stata",1,0
408,doi:10.7910/DVN/24387,https://doi.org/10.7910/DVN/24387,4,2014-01-27 00:00:00+00:00,2015-05-20 18:15:57+00:00,2465,1987,1144,CC0,True,1,1,"citation,journal",4,0,"text/plain; charset=US-ASCII,text/tab-separated-values,text/x-stata-syntax; charset=US-ASCII",0,0
409,doi:10.7910/DVN/26544,https://doi.org/10.7910/DVN/26544,3,2014-06-19 00:00:00+00:00,2015-05-21 13:55:55+00:00,2322,1986,799,CC0,True,1,1,"citation,geospatial,journal,socialscience",3,0,text/plain; charset=US-ASCII,0,0
410,doi:10.7910/DVN/26467,https://doi.org/10.7910/DVN/26467,3,2014-06-10 00:00:00+00:00,2015-05-27 18:41:33+00:00,2331,1980,946,CC0,True,1,1,"citation,geospatial,journal",1,0,application/zip,0,0
411,doi:10.7910/DVN/E9S0VN,https://doi.org/10.7910/DVN/E9S0VN,3,2013-06-11 00:00:00+00:00,2015-05-22 18:48:46+00:00,2695,1985,1028,CC0,True,1,1,"citation,geospatial,journal",11,0,"text/tab-separated-values,text/x-stata-syntax; charset=US-ASCII",0,0
412,doi:10.7910/DVN1/22651,https://doi.org/10.7910/DVN1/22651,5,2013-11-08 00:00:00+00:00,2015-05-22 15:34:45+00:00,2545,1985,1066,CC0,True,1,1,"citation,journal",1,0,application/zip,0,0
413,doi:10.7910/DVN/VVCBHZ,https://doi.org/10.7910/DVN/VVCBHZ,3,2012-10-29 00:00:00+00:00,2015-05-26 18:33:47+00:00,2920,1981,1058,CC0,True,1,1,"citation,geospatial,journal",1,0,text/tab-separated-values,0,0
414,doi:10.7910/DVN/OASXGA,https://doi.org/10.7910/DVN/OASXGA,4,2012-07-27 00:00:00+00:00,2015-05-22 16:18:51+00:00,3014,1985,862,CC0,True,1,1,"citation,journal",2,0,"text/tab-separated-values,text/x-stata-syntax; charset=US-ASCII",0,0
415,doi:10.7910/DVN/FKNFJJ,https://doi.org/10.7910/DVN/FKNFJJ,3,2013-04-15 00:00:00+00:00,2015-05-26 15:58:39+00:00,2752,1981,775,CC0,True,1,1,"citation,geospatial,journal",2,0,application/zip,0,0
416,doi:10.7910/DVN/26638,https://doi.org/10.7910/DVN/26638,3,2014-07-02 00:00:00+00:00,2015-08-03 17:34:29+00:00,2309,1912,1108,CC0,True,1,1,"citation,geospatial,journal",1,0,application/zip,0,0
417,doi:10.7910/DVN/MJSMJB,https://doi.org/10.7910/DVN/MJSMJB,4,2015-05-12 14:31:44+00:00,2016-02-26 15:19:11+00:00,1995,1705,1118,CC0,True,1,1,"citation,journal",10,8,"application/pdf,application/vnd.ms-excel,application/x-stata-syntax,text/plain,text/tab-separated-values",0,0
418,doi:10.7910/DVN/24220,https://doi.org/10.7910/DVN/24220,3,2014-01-27 00:00:00+00:00,2015-05-19 15:56:33+00:00,2465,1988,1051,CC0,True,1,1,"citation,geospatial,journal",63,0,"text/plain; charset=US-ASCII,text/tab-separated-values,text/x-stata-syntax; charset=US-ASCII",0,0
419,doi:10.7910/DVN/193ZDD,https://doi.org/10.7910/DVN/193ZDD,3,2015-05-13 19:48:40+00:00,2016-04-01 17:44:58+00:00,1994,1670,1052,CC0,True,1,1,"citation,journal",21,21,"application/download,text/plain,text/plain; charset=US-ASCII,text/tab-separated-values,text/x-stata-syntax",0,0
420,doi:10.7910/DVN/SSEN5A,https://doi.org/10.7910/DVN/SSEN5A,2,2019-02-18 15:41:27+00:00,2019-11-22 18:38:19+00:00,617,340,1073,NONE,False,1,1,"citation,journal",27,0,"application/pdf,application/x-stata,application/x-stata-14,application/x-stata-syntax,text/plain,text/tab-separated-values,type/x-r-syntax",2,0
421,doi:10.7910/DVN/SZ9YXZ,https://doi.org/10.7910/DVN/SZ9YXZ,3,2019-02-04 20:25:44+00:00,2019-11-22 17:15:39+00:00,631,340,848,NONE,False,1,1,"citation,journal",12,0,"application/pdf,text/plain,text/tab-separated-values,type/x-r-syntax",0,4
422,doi:10.7910/DVN/GTXZ4J,https://doi.org/10.7910/DVN/GTXZ4J,2,2017-04-27 00:31:20+00:00,2018-12-13 18:29:30+00:00,1279,684,1277,CC0,True,1,1,"citation,journal",4,0,"application/x-stata,application/x-stata-syntax,text/plain",1,0
423,doi:10.7910/DVN/26516,https://doi.org/10.7910/DVN/26516,3,2014-06-14 00:00:00+00:00,2015-08-03 17:26:10+00:00,2327,1912,1042,CC0,True,1,1,"citation,journal",2,0,"text/plain; charset=US-ASCII,text/tab-separated-values",0,0
424,doi:10.7910/DVN/IKM2A4,https://doi.org/10.7910/DVN/IKM2A4,1,2020-04-08 15:24:48+00:00,2020-04-08 15:24:48+00:00,202,202,1101,NONE,False,1,0,"citation,journal",12,12,"application/pdf,application/x-stata-syntax,text/plain,type/x-r-syntax",0,0
425,doi:10.7910/DVN/Q5PV4U,https://doi.org/10.7910/DVN/Q5PV4U,1,2020-03-09 17:04:20+00:00,2020-03-09 17:04:20+00:00,232,232,813,NONE,False,1,0,"citation,geospatial,journal",8,1,"application/gzip,application/pdf,application/zip,text/plain,type/x-r-syntax",0,0
426,doi:10.7910/DVN/9QUMY3,https://doi.org/10.7910/DVN/9QUMY3,1,2020-02-20 19:46:10+00:00,2020-02-20 19:46:10+00:00,250,250,808,NONE,False,1,0,"citation,journal",213,213,"application/pdf,application/x-stata-syntax,application/x-tex,text/csv,text/plain,text/tab-separated-values,type/x-r-syntax",4,0
427,doi:10.7910/DVN/0EIQXL,https://doi.org/10.7910/DVN/0EIQXL,1,2020-02-03 18:51:07+00:00,2020-02-03 18:51:07+00:00,267,267,943,NONE,False,1,0,"citation,geospatial,journal",27,0,"application/gzip,application/octet-stream,application/pdf,application/x-rlang-transport,application/x-tex,image/png,text/csv,text/plain,type/x-r-syntax",11,0
428,doi:10.7910/DVN/PMYBBM,https://doi.org/10.7910/DVN/PMYBBM,1,2020-01-17 17:45:14+00:00,2020-01-17 17:45:14+00:00,284,284,935,NONE,False,1,0,"citation,journal",60,0,"application/pdf,application/winhlp,application/x-stata-ado,application/x-stata-syntax,text/csv,text/plain,text/tab-separated-values",1,0
429,doi:10.7910/DVN/OOIEAO,https://doi.org/10.7910/DVN/OOIEAO,2,2018-09-17 17:32:59+00:00,2019-11-21 19:21:51+00:00,771,341,1082,NONE,False,1,1,"citation,journal",13,13,"application/pdf,application/x-stata-syntax,text/plain,text/tab-separated-values,type/x-r-syntax",0,0
430,doi:10.7910/DVN/M046SB,https://doi.org/10.7910/DVN/M046SB,1,2019-11-12 19:28:21+00:00,2019-11-12 19:28:21+00:00,350,350,1052,NONE,False,1,0,"citation,geospatial,journal",41,41,"application/pdf,application/x-stata-syntax,application/x-tex,text/plain,text/tab-separated-values,type/x-r-syntax",0,0
431,doi:10.7910/DVN/BQ9M2U,https://doi.org/10.7910/DVN/BQ9M2U,1,2019-11-15 14:58:51+00:00,2019-11-15 14:58:51+00:00,347,347,1030,NONE,False,1,0,"citation,geospatial,journal",8,0,"application/pdf,application/x-stata-syntax,text/plain,text/tab-separated-values",0,0
432,doi:10.7910/DVN/MS6ZTZ,https://doi.org/10.7910/DVN/MS6ZTZ,1,2019-11-06 16:27:34+00:00,2019-11-06 16:27:34+00:00,356,356,782,NONE,False,1,0,"citation,geospatial,journal",7,7,"application/pdf,application/x-stata-syntax,text/plain,text/tab-separated-values",0,0
433,doi:10.7910/DVN/8JHA2X,https://doi.org/10.7910/DVN/8JHA2X,1,2019-10-16 16:00:43+00:00,2019-10-16 16:00:43+00:00,377,377,1047,NONE,False,1,0,"citation,geospatial,journal",5,5,"application/pdf,application/x-stata-syntax,text/plain,text/tab-separated-values",0,0
434,doi:10.7910/DVN/6KPFOK,https://doi.org/10.7910/DVN/6KPFOK,1,2019-08-23 11:58:35+00:00,2019-08-23 11:58:35+00:00,431,431,909,NONE,False,1,0,"citation,journal",89,89,"application/pdf,application/x-rlang-transport,application/x-spss-sav,application/x-stata,text/comma-separated-values,text/csv,text/plain,text/tab-separated-values,text/x-c,type/x-r-syntax",29,0
435,doi:10.7910/DVN/KKQFKA,https://doi.org/10.7910/DVN/KKQFKA,1,2019-07-30 12:46:01+00:00,2019-07-30 12:46:01+00:00,455,455,1074,NONE,False,1,0,"citation,geospatial,journal",81,75,"application/dbf,application/octet-stream,application/pdf,application/prj,application/sbn,application/sbx,application/shp,application/shx,application/vnd.antix.game-component,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/x-stata-syntax,audio/ogg,text/plain,text/plain; charset=US-ASCII,text/tab-separated-values,text/xml,type/x-r-syntax",0,0
436,doi:10.7910/DVN/WTUGFZ,https://doi.org/10.7910/DVN/WTUGFZ,3,2016-03-04 14:56:42+00:00,2019-06-19 20:39:02+00:00,1698,496,878,CC0,True,1,1,"citation,journal",20,0,"application/octet-stream,application/pdf,application/x-7z-compressed,application/x-spss-syntax,text/plain,text/plain; charset=US-ASCII,text/tab-separated-values,text/x-fixed-field",0,0
437,doi:10.7910/DVN/GZA3GY,https://doi.org/10.7910/DVN/GZA3GY,2,2017-02-14 22:25:30+00:00,2018-12-11 16:21:15+00:00,1350,686,1104,CC0,True,1,1,"citation,journal",2,2,"application/rar,text/plain",0,0
438,doi:10.7910/DVN/BFLPBK,https://doi.org/10.7910/DVN/BFLPBK,2,2017-06-06 21:29:30+00:00,2019-06-20 14:41:13+00:00,1238,495,915,CC0,True,1,1,"citation,geospatial,journal",50,50,"application/octet-stream,application/pdf,application/vnd.openxmlformats-officedocument.wordprocessingml.document,application/x-stata,application/x-stata-syntax,application/zipped-shapefile,image/png,text/plain,text/tab-separated-values",1,0
439,doi:10.7910/DVN/29098,https://doi.org/10.7910/DVN/29098,3,2015-02-11 00:00:00+00:00,2016-02-26 16:34:20+00:00,2085,1705,1099,CC0,True,1,1,"citation,journal",8,0,"application/dbf,application/shp,application/shx,text/plain; charset=US-ASCII,text/tab-separated-values",0,0
440,doi:10.7910/DVN/PWRN9K,https://doi.org/10.7910/DVN/PWRN9K,3,2012-10-29 00:00:00+00:00,2015-05-22 15:52:17+00:00,2920,1985,911,CC0,True,1,1,"citation,geospatial,journal",14,0,"application/pdf,application/warc,text/plain; charset=US-ASCII",0,0
441,doi:10.7910/DVN/STOQ1Q,https://doi.org/10.7910/DVN/STOQ1Q,3,2016-04-12 20:44:21+00:00,2017-04-23 19:52:27+00:00,1659,1283,872,CC0,True,1,1,"citation,journal",54,2,"application/pdf,application/x-stata,application/x-stata-syntax,text/plain,text/plain; charset=US-ASCII",4,0
442,doi:10.7910/DVN/QC0RSU,https://doi.org/10.7910/DVN/QC0RSU,2,2018-12-04 20:50:35+00:00,2018-12-06 14:25:44+00:00,693,691,899,CC0,True,1,1,"citation,journal",8,8,"application/x-stata-syntax,text/plain; charset=US-ASCII,text/tab-separated-values,type/x-r-syntax",0,0
443,doi:10.7910/DVN/NMJ4W9,https://doi.org/10.7910/DVN/NMJ4W9,2,2017-04-06 23:44:55+00:00,2018-12-11 15:58:51+00:00,1299,686,1055,CC0,True,1,1,"citation,journal",17,17,"application/pdf,application/vnd.ms-excel,application/warc,application/x-stata-syntax,text/plain,text/tab-separated-values,type/x-r-syntax",0,0
444,doi:10.7910/DVN/MPQQC0,https://doi.org/10.7910/DVN/MPQQC0,2,2017-05-15 21:38:41+00:00,2018-12-13 18:19:14+00:00,1260,684,797,CC0,True,1,1,"citation,journal",91,89,"application/pdf,application/x-stata-syntax,text/plain,text/plain; charset=US-ASCII,text/tab-separated-values,type/x-r-syntax",0,0
445,doi:10.7910/DVN/IIYGGX,https://doi.org/10.7910/DVN/IIYGGX,3,2016-02-05 14:08:33+00:00,2017-03-26 20:03:26+00:00,1726,1311,866,CC0,True,1,1,"citation,journal",62,62,"application/pdf,application/vnd.ms-excel,application/x-gzip,application/x-rlang-transport,text/csv,text/plain,text/plain; charset=US-ASCII,text/tab-separated-values,type/x-r-syntax",31,0
446,doi:10.7910/DVN/HWLW0J,https://doi.org/10.7910/DVN/HWLW0J,1,2019-06-21 14:15:14+00:00,2019-06-21 14:15:14+00:00,494,494,967,NONE,False,1,0,"citation,journal",17,8,"application/octet-stream,application/pdf,text/plain,text/plain; charset=US-ASCII,text/tab-separated-values,type/x-r-syntax",0,0
447,doi:10.7910/DVN/HIQ4BV,https://doi.org/10.7910/DVN/HIQ4BV,2,2017-08-24 13:28:23+00:00,2019-06-24 19:21:24+00:00,1160,491,815,CC0,True,1,1,"citation,journal",41,41,"application/pdf,application/winhlp,application/x-stata-syntax,application/x-tex,text/html,text/plain,text/plain; charset=US-ASCII,text/tab-separated-values,type/x-r-syntax",0,0
448,doi:10.7910/DVN/8ZJBLI,https://doi.org/10.7910/DVN/8ZJBLI,2,2018-03-05 14:07:08+00:00,2018-12-11 15:51:03+00:00,967,686,993,CC0,True,1,1,"citation,journal",21,21,"application/pdf,application/x-gzip,application/x-rlang-transport,text/plain,text/plain; charset=US-ASCII,text/tab-separated-values,text/x-fixed-field,type/x-r-syntax",3,0
