dataset_pid_url,dataset_version_number,dataset_version_create_time,installation,dataverse_alias,westLongitude,eastLongitude,northLongitude,southLongitude
https://doi.org/10.18710/DWY3WS,2,2022-07-04 12:30:34+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/DYFSHQ,2,2022-07-04 12:47:45+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/DYZWIU,2,2022-07-04 12:48:22+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/DZV7L7,2,2022-07-04 12:47:57+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/E22ERL,2,2022-07-04 12:28:28+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/E28SC0,2,2022-07-04 12:37:00+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/E70MKV,2,2022-07-04 12:34:54+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/EBYMVC,2,2022-07-04 12:29:48+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/EDLKY5,2,2022-07-04 12:32:48+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/EGULYJ,2,2022-07-04 12:27:34+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/EKBBNG,2,2022-07-04 12:49:29+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/ELRRMR,2,2022-07-04 12:54:06+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/EOTJHU,2,2022-07-04 12:46:25+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/ER2EW0,2,2022-07-04 12:34:25+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/ET3T2C,2,2022-07-04 12:55:19+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/EVMSRJ,2,2022-07-04 12:38:07+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/F8XGVF,1,2021-03-09 08:36:34+00:00,DataverseNO,uib,"16°28'11.4""W","16°27'00.0""W","66°01'38.3""N","66°01'00.0""N"
https://doi.org/10.18710/F9XABE,2,2022-07-04 12:47:53+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/FBDUZV,2,2022-07-04 12:37:59+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/FBPQ8I,2,2022-07-04 12:49:42+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/FJ8LNQ,2,2022-07-04 12:41:05+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/FJVOR0,2,2022-07-04 12:47:49+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/FL34YL,2,2022-07-04 12:38:49+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/FLZ8FT,2,2022-07-04 12:48:52+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/FO3W0F,2,2022-07-04 12:54:35+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/FP2D3Z,2,2022-07-04 12:38:57+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/FPS9QZ,2,2022-07-04 12:52:42+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/FTM9TT,2,2022-07-04 12:28:16+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/FUB63Y,2,2022-07-04 12:33:55+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/FUEQLM,2,2022-07-04 12:27:38+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/G2N59I,2,2022-07-04 12:52:13+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/G3E9PT,2,2022-07-04 12:27:59+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/G43XJD,2,2022-07-04 12:49:25+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/G69AUU,2,2022-07-04 12:45:03+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/G9S7KH,2,2022-07-04 12:42:45+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/GEO8YB,2,2022-07-04 12:33:51+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/GJ0KFM,2,2022-07-04 12:48:18+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/GJTBVK,2,2022-07-04 12:38:24+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/GUT5GN,2,2022-07-04 12:45:35+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/GWK0D0,2,2022-07-04 12:31:33+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/GXMK7K,1.3,2020-04-16 20:30:48+00:00,DataverseNO,ntnu,"7,05","8,25","73,3","73,4"
https://doi.org/10.18710/GXY0FG,2,2022-07-04 12:50:20+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/H64JW6,2,2022-07-04 12:41:38+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/H9MPRZ,2,2022-07-04 12:39:33+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/HCDTVK,2,2022-07-04 12:30:13+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/HE4WL0,2,2022-07-04 12:38:32+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/HEBNQT,2,2022-07-04 12:36:14+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/HJ4Q0Y,2,2022-07-04 12:53:36+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/HK4CLH,2,2022-07-04 12:55:00+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/HL1ICL,2,2022-07-04 12:32:07+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/HN1J3E,1.1,2022-03-29 09:21:40+00:00,DataverseNO,nmbu,,"10°45'42""E","59°39'47""N",
https://doi.org/10.18710/HNA4NK,2,2022-07-04 12:54:48+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/HNLX6R,2,2022-07-04 12:37:04+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/HOLO0B,2,2022-07-04 12:54:22+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/HRELFP,3,2022-07-04 12:33:43+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/HTO5SU,2,2022-07-04 12:37:42+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/HWLJYL,1,2021-12-21 21:22:09+00:00,DataverseNO,uit,"11,5","12,3","57,9","57,5"
https://doi.org/10.18710/I0MW88,2,2022-07-04 12:44:45+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/I6FB4N,1.1,2022-08-27 15:06:20+00:00,DataverseNO,uio,110.13892W,,38.93792 N,
https://doi.org/10.18710/IE00CS,2,2022-07-04 12:44:07+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/IER3E5,2,2022-07-04 12:52:09+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/IFFPD5,2,2022-07-04 12:50:03+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/IG0MMH,2.1,2021-07-07 12:59:31+00:00,DataverseNO,nmbu,7.596E,7.694E,60.630N,60.545N
https://doi.org/10.18710/IK5I6G,2,2022-07-04 12:44:51+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/IOFIPO,2,2022-07-04 12:47:28+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/IPEIJH,2,2022-07-04 12:35:28+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/IQQ0TX,2,2022-07-04 12:45:16+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/IRHTMP,2,2022-07-04 12:29:23+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/IWDVAO,2,2022-07-04 12:52:46+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/IWHJ0H,2,2022-07-04 12:37:50+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/J0C1HB,2,2022-07-04 12:53:07+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/J1QDQA,2,2022-07-04 12:31:00+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/J2BOQO,2,2022-07-04 12:43:35+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/J859VE,2,2022-07-04 12:46:17+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/JGJ3CT,2,2022-07-04 12:55:13+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/JGXIY9,2,2022-07-04 12:50:11+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/JIQPKC,2,2022-07-04 12:54:41+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/JTHN8Z,2,2022-07-04 12:51:35+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/JTYAS5,2,2022-07-04 12:42:39+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/JU1WCS,2,2022-07-04 12:35:19+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/JW6FCM,2,2022-07-04 12:49:04+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/JXATNC,2,2022-07-04 12:29:44+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/K0CMQV,2,2022-07-04 12:49:00+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/KBDJVO,2,2022-07-04 12:31:58+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/KDSDAU,2,2022-07-04 12:27:55+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/KE0U7Y,2,2022-07-04 12:27:42+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/KI8MTK,2,2022-07-04 12:43:29+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/KKDVJB,2,2022-07-04 12:36:39+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/KKRD9T,2,2022-07-04 12:48:43+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/KLRTOB,2,2022-07-04 12:27:26+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/KMZBZI,2,2022-07-04 12:32:40+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/KO5ZLB,2,2022-07-04 12:35:32+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/KVJUWN,2,2022-07-04 12:29:36+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/KYI36M,2,2022-07-04 12:42:33+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/LBX6LT,2,2022-07-04 12:48:27+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/LDENPT,2,2022-07-04 12:48:35+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/LHPPTQ,2,2022-07-04 12:28:33+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/LI1QO8,2,2022-07-04 12:42:08+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/LICDPT,1,2021-10-18 09:53:24+00:00,DataverseNO,uit,"16,48","16,48","68,82","68,82"
https://doi.org/10.18710/LJKYXW,2,2022-07-04 12:39:20+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/LLOEDM,1,2022-03-18 14:40:59+00:00,DataverseNO,nmbu,,9.8349,59.0636,
https://doi.org/10.18710/LS2KUX,2,2019-02-07 12:01:16+00:00,DataverseNO,uit,westlimit=9.333333,eastlimit=9.666667,northlimit=78.666667,southlimit=78.5
https://doi.org/10.18710/LXDS9H,2,2022-07-04 12:38:03+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/M0JE3Z,2,2022-07-04 12:33:13+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/M5FSHT,1.1,2022-08-23 09:35:15+00:00,DataverseNO,ntnu,,6.356,58.4927,
https://doi.org/10.18710/MCQTII,2,2022-07-04 12:53:03+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/MFNRBJ,2,2022-07-04 12:45:52+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/MHNM8Y,2,2022-07-04 12:54:02+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/MIQGDG,2,2022-07-04 12:33:05+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/ML6NFU,2,2022-07-04 12:36:35+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/MPQHZ5,2,2022-07-04 12:55:25+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/MTHJAS,2,2022-07-04 12:42:20+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/N1DJJH,2,2022-07-04 12:40:42+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/N4KWJT,2,2022-07-04 12:36:47+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/N6U4ZP,2,2022-07-04 12:36:55+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/NAMHWF,3,2022-07-04 12:33:26+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/NBN4RS,2,2022-07-04 12:34:00+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/NBXOJL,2,2022-07-04 12:38:53+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/NFEMWJ,2,2022-07-04 12:31:54+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/NINAWH,2,2022-07-04 12:41:17+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/NJ58OO,2,2022-07-04 12:30:47+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/NKGXYR,2,2022-07-04 12:28:07+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/NMDPCL,2,2022-07-04 12:31:29+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/NNZX42,3,2022-07-04 12:33:30+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/NO9DTV,2,2022-07-04 12:49:59+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/NOWZ4X,2,2022-07-04 12:42:58+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/NTFKQ5,2,2022-07-04 12:51:56+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/NUFZ4U,2,2021-08-13 08:39:41+00:00,DataverseNO,hvl,,6.91281122,61.36229859,
https://doi.org/10.18710/NWBGBT,2,2022-07-04 12:36:18+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/O2ZAPJ,1.1,2017-12-01 12:13:57+00:00,DataverseNO,rokkan,"4,5","31,2","71,2","57,9"
https://doi.org/10.18710/O7JT6E,1.1,2021-05-25 13:07:15+00:00,DataverseNO,nord,"14,344","14,866","69,026","68,950"
https://doi.org/10.18710/O8ZWY6,2,2022-07-04 12:31:16+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/OB4JKN,2,2022-07-04 12:36:51+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
https://doi.org/10.18710/OGOAWN,1,2020-12-09 16:07:11+00:00,DataverseNO,uit,158 - 165°W,,74 - 78°N,
https://doi.org/10.18710/OIYQDU,2,2022-07-04 12:35:23+00:00,DataverseNO,tgo,westlimit=19.216667,eastlimit=19.216667,northlimit=69.583333,southlimit=69.583333
