publisher,persistentUrl,majorVersionNumber,minorVersionNumber,versionCreateTime,license,termsOfUse,confidentialityDeclaration,specialPermissions,restrictions,citationRequirements,depositorRequirements,conditions,disclaimer
DataverseNL,https://doi.org/10.34894/H8CDZ2,1,1,2017-08-31 15:49:45+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/GSWUFD,1,0,2019-12-17 16:06:52+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/GMKHAA,2,0,2020-05-06 07:47:46+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/GMM8W7,2,0,2019-12-17 17:07:39+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/GO3PZ9,2,0,2019-12-17 17:11:12+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/GODGUG,2,0,2019-12-17 17:13:12+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/GQKRUF,1,0,2020-01-29 12:36:41+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/GSTE8K,1,0,2016-09-30 04:03:30+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/H9UYPI,2,0,2019-12-17 17:04:52+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/HQXKSS,1,0,2019-12-17 16:07:12+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/HTTT10,2,0,2019-12-17 17:13:04+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/HTU5KI,1,0,2019-12-17 16:06:45+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/HUH4IM,2,0,2019-12-17 17:10:58+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/HV6VVK,2,0,2019-12-17 17:10:34+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/HXM6AZ,2,0,2019-12-17 17:09:07+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/HXT0AT,1,0,2016-09-30 04:04:53+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/HOSP8P,2,0,2019-12-17 17:04:57+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/HIMCCR,1,0,2018-05-02 14:14:33+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/HLG8YO,1,0,2019-12-17 16:06:43+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/DPHPKT,2,0,2019-12-17 17:13:08+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/5F93GH,2,0,2019-12-17 17:05:37+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/5HVGCF,1,0,2021-01-21 13:30:42+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/5IBFVG,1,0,2021-04-20 13:25:04+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/5JDANR,1,0,2021-01-26 13:48:22+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/5KWJUB,2,0,2019-12-17 17:09:41+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/5NCXXV,2,0,2019-12-17 17:09:15+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/5UW1LK,1,0,2016-09-30 04:04:50+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/5VIEL1,1,0,2019-12-17 16:07:01+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/5WWZS6,1,0,2019-12-17 16:08:33+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/5YNXRI,1,0,2020-08-27 12:02:59+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/650DZ2,2,0,2019-12-17 17:12:11+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/676JUT,2,0,2019-12-17 17:05:04+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/5EZZCG,1,0,2016-09-30 04:02:56+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/4FUM3P,1,0,2014-04-10 09:33:34+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/4GLHKJ,1,0,2019-12-17 16:07:39+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/4J6UPL,1,0,2016-09-30 04:05:05+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/4KTKBL,2,0,2019-12-17 17:12:37+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/4L1U9X,2,0,2019-12-17 17:09:05+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/4MZTZC,2,0,2019-12-17 17:05:50+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/4NLDX9,2,0,2019-12-17 17:12:38+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/4OEBD9,2,0,2021-06-21 09:53:37+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/6AHTJC,2,0,2019-12-17 17:10:36+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/4ZU0ET,4,0,2016-09-30 04:04:48+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/53JQOS,2,0,2019-12-17 17:09:24+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/54RLW1,1,0,2016-09-30 04:03:34+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/57REIC,1,0,2016-09-30 04:03:17+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/6AKZHX,2,0,2019-12-17 17:09:34+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/6BK2FT,1,0,2016-09-30 04:03:11+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/7H6MYG,2,0,2019-12-17 17:12:08+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/7KFOCI,1,0,2019-12-17 16:08:01+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/7LUSNC,3,0,2016-09-30 04:04:47+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/7NSOR2,1,0,2020-10-05 13:44:47+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/7QDKAP,2,0,2019-12-17 17:06:34+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/7QGHC5,2,0,2016-09-30 04:03:35+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/7XVJMT,1,0,2021-02-10 12:49:57+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/7Z1J6P,2,0,2019-12-17 17:08:09+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/81M693,2,0,2019-12-17 17:08:57+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/853YQY,1,0,2016-09-30 04:04:46+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/89PMEV,2,0,2019-12-17 17:09:14+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/7X9AUA,2,0,2019-12-17 17:06:10+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/4FOX7T,2,0,2019-12-17 17:10:29+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/79RY6S,2,0,2019-12-17 17:06:06+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/6DVTXP,2,0,2019-12-17 17:11:00+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/6FDNM2,1,0,2017-01-26 10:27:51+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/6G9YB8,2,0,2019-12-17 17:05:36+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/6GBOBE,2,0,2019-12-17 17:06:31+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/6OEJAL,2,0,2019-12-17 17:05:05+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/6QOW4Y,2,0,2019-12-17 17:12:03+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/6WP1AM,2,0,2014-01-31 10:48:50+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/6XTXVA,1,0,2016-09-30 04:04:43+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/6ZAZS0,2,0,2019-12-17 17:12:41+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/71XW8X,1,0,2019-12-17 16:08:34+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/786KKW,1,0,2019-12-17 16:07:15+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/6OI4QS,1,0,2019-12-17 16:08:07+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/4EZRRO,1,0,2018-06-21 15:14:41+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/4BXDMA,2,0,2019-12-17 17:08:44+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/0X0MSI,2,0,2016-09-30 04:03:03+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/11P1SF,2,0,2019-12-17 17:07:34+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/12EBQU,1,0,2016-09-30 04:03:19+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/17AUY3,1,0,2016-09-30 04:02:55+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/19LVZL,1,0,2019-12-17 16:07:35+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/1CFXVP,1,0,2019-12-17 16:08:22+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/0WTMXX,1,0,2016-12-15 11:26:06+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/1UBP0L,1,0,2021-02-10 11:27:07+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/1UHFDW,1,0,2019-12-17 16:08:24+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/2AMBKI,2,0,2019-12-17 17:09:17+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/2BPVSB,1,0,2020-06-23 13:55:49+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/2CYFIO,1,0,2021-05-10 07:54:36+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/1L004C,2,0,2017-10-02 14:17:07+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/0VERPQ,1,0,2020-01-30 12:58:00+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/0TNI44,4,0,2018-12-30 11:04:17+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/09WRVC,2,0,2019-12-17 17:07:22+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/0EY9SM,2,0,2019-12-17 17:11:20+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/0VBN2W,2,0,2019-12-17 17:08:41+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/0HWEXR,1,0,2019-12-17 16:07:46+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/0HXLDI,2,0,2019-12-17 17:05:51+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/0KSIPK,1,0,2021-05-03 11:54:23+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/0LGDTV,2,0,2019-12-17 17:12:00+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/0QEEHD,2,0,2019-12-17 17:08:33+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/2DLLOV,1,0,2021-06-10 12:15:08+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/3IHOR8,1,0,2019-06-20 12:33:25+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/3NQVXR,2,0,2019-12-17 17:05:32+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/3PH7YO,1,0,2016-12-08 13:29:14+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/3SPCPE,1,0,2018-10-03 09:34:37+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/3T1HAF,2,0,2019-12-17 17:07:10+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/3HQBC8,2,0,2019-12-17 17:11:38+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/3U7MEF,2,0,2019-12-17 17:11:01+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/3WEZOW,1,0,2017-08-24 13:42:17+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/46ALMQ,1,0,2019-12-17 16:07:17+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/47NZVY,1,0,2019-12-17 16:07:09+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/2GOYB1,2,0,2019-12-17 17:08:36+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/2H1ZBP,1,0,2021-01-12 13:35:46+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/2LVRIF,1,0,2021-01-06 07:51:58+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/2MPZY3,2,0,2019-12-17 17:11:09+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/2NIWMC,1,0,2016-09-30 04:03:21+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/2VPOU7,1,0,2019-09-02 12:39:39+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/3EDUG0,2,0,2020-08-31 07:54:53+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/34FWGO,1,0,2019-11-06 08:43:20+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/3CVIKZ,2,0,2019-12-17 17:05:30+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/8E8MY5,2,0,2019-12-17 17:11:11+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/C5AJIR,2,0,2019-12-17 17:08:13+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/CBGMZD,2,0,2019-12-17 17:07:29+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/CBQQ4A,2,0,2019-12-17 17:10:53+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/CBRQ87,2,0,2019-12-17 17:12:28+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/CGILV9,2,0,2019-12-17 17:08:50+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/CI18KM,2,0,2019-12-17 17:05:13+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/CI4UAA,2,0,2016-09-30 04:03:36+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/CIEDXN,1,0,2016-09-30 04:02:43+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/CIQJDE,1,0,2019-12-17 16:08:37+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/CMMHUA,2,0,2019-12-17 17:13:13+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/CMOKVS,1,0,2020-09-07 11:55:13+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/C542BT,2,0,2019-12-17 17:12:18+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/BZCYFV,2,0,2019-12-17 17:04:47+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/BHX43Q,2,0,2019-12-17 17:07:31+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/BIXSWX,2,0,2019-12-17 17:04:48+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/BM6KYE,1,0,2019-12-17 16:08:39+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/BOLKI3,2,0,2019-12-17 17:06:49+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/BPP4LZ,2,0,2019-12-17 17:08:49+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/BSK20V,2,0,2019-12-17 17:07:25+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/BXHT24,2,0,2019-12-17 17:10:15+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/BYSUAU,1,1,2016-09-30 04:01:04+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/CPZUSR,2,0,2019-12-17 17:06:22+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/CR7RHH,2,0,2019-12-17 17:09:47+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/DG5OLQ,2,0,2019-12-17 17:12:57+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/DHHKKT,2,0,2019-12-17 17:06:40+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/DHK9KK,1,0,2017-01-26 10:27:51+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/DIZJWD,2,0,2019-12-17 17:09:23+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/DK6QKN,2,0,2019-12-17 17:08:52+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/DL3GGK,2,0,2019-12-17 17:06:20+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/DMFX3X,2,0,2019-12-17 17:11:07+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/DPZ3XR,1,0,2016-09-30 04:03:27+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/DK4T7B,1,0,2019-12-17 16:06:26+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/BFKUPF,2,0,2019-12-17 17:06:44+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/DEARKX,2,0,2019-12-17 17:12:45+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/CRKDIF,2,0,2019-12-17 17:06:43+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/CSWV6R,1,0,2018-11-28 09:20:38+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/CSWWSP,2,0,2019-12-17 17:07:04+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/CTDUVD,1,2,2016-12-14 14:28:59+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/CXFUN2,1,0,2016-09-30 04:03:02+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/CXOWSY,1,0,2019-12-17 16:06:33+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/CZGASF,19,0,2016-09-30 04:03:38+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/CZGTMO,9,0,2016-09-30 04:03:14+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/DEH2BP,1,0,2019-12-17 16:08:21+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/D0EUPE,1,0,2021-03-31 13:44:03+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/D4FCRX,1,0,2020-09-02 14:38:12+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/D4UMY4,2,0,2019-12-17 17:08:34+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/D5MNWD,1,0,2016-09-30 04:04:56+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/D8OFPT,2,0,2016-09-30 04:03:34+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/DDM5TO,1,0,2016-09-30 04:03:35+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/DDQVU9,1,0,2016-11-15 13:11:06+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/D1EDO0,2,0,2019-12-17 17:13:20+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/BFJEYS,2,0,2019-12-17 17:06:14+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/9J9FDY,2,0,2019-12-17 17:08:11+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/9LH4VB,1,0,2019-12-17 16:07:32+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/9OUUT4,1,0,2016-09-30 04:02:44+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/9S8ZFA,2,0,2019-12-17 17:05:58+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/9T8UFC,1,0,2019-12-17 16:07:30+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/9HF0OA,2,0,2019-12-17 17:10:19+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/A43RDR,1,0,2016-09-30 04:04:51+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/A4KNGI,2,0,2019-12-17 17:10:26+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/A5IYSP,2,0,2019-12-17 17:11:53+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/A5STHZ,2,0,2019-12-17 17:12:27+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/A7AVXW,1,0,2019-12-17 16:07:56+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/9YZ8DA,1,0,2018-09-05 08:15:20+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/9EXOFE,1,1,2016-12-14 13:27:51+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/8FNG1F,1,0,2019-12-17 16:07:45+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/8GJDFY,1,1,2016-12-14 13:24:46+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/8MEEO2,1,0,2016-09-30 04:05:20+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/8MRSQF,1,0,2020-09-04 07:12:47+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/8OKNP7,1,0,2019-12-17 16:08:19+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/8RQMNC,1,0,2016-09-30 04:02:46+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/9F9WDF,1,0,2019-12-17 16:07:54+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/8RZTGK,1,0,2019-10-30 08:15:35+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/8TKO86,2,0,2019-12-17 17:08:27+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/8WQ1UC,1,0,2020-01-22 08:49:02+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/8X71HX,2,0,2019-12-17 17:06:35+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/8ZRTPS,1,0,2019-12-17 16:06:35+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/99AVVY,2,0,2019-12-17 17:11:48+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/9AKCR7,1,0,2016-09-30 04:02:42+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/9BF3NR,2,0,2019-12-17 17:07:37+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/8SAOND,1,0,2016-09-30 04:04:48+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/ACSBLU,1,0,2019-12-17 16:07:57+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/AXNRZG,2,0,2019-12-17 17:05:26+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/AYJHRW,1,0,2017-08-24 12:10:44+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/AYYWNO,2,0,2019-12-17 17:07:48+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/B1UFVH,2,0,2019-12-17 17:05:20+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/B2UPBE,1,0,2016-09-30 04:03:12+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/B3GLLK,2,0,2019-12-17 17:10:13+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/AVWNL1,1,0,2016-09-30 04:02:54+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/B8W1JF,1,0,2017-10-06 07:31:22+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/B9J6IW,1,0,2016-09-30 04:05:14+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/BA3FZY,1,0,2019-12-17 16:08:17+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/BAXS09,2,0,2019-12-17 17:09:46+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/BBOZMM,1,0,2019-12-17 16:08:16+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/BCGOXN,2,0,2019-12-17 17:06:04+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/BCKFZ0,1,0,2017-07-10 08:37:39+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/BDC22F,2,0,2019-12-17 17:08:21+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/B6T1YD,2,0,2019-12-17 17:05:56+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/AVBSW9,1,0,2016-09-30 04:03:00+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/AEUQKK,2,0,2019-12-17 17:08:39+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/AFYDEK,2,0,2019-12-17 17:08:31+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/AGECJP,2,0,2019-12-17 17:07:27+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/AGMMJA,1,0,2020-07-02 12:33:04+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/AHCJCO,1,0,2019-12-17 16:07:26+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/AIVHMY,2,0,2016-09-30 04:03:04+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/AJF13Q,1,0,2019-12-17 16:08:12+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/AVBD7A,2,0,2019-12-17 17:09:54+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/AKCV9Y,1,0,2019-12-17 16:07:22+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/AKULYQ,2,0,2019-12-17 17:11:05+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/ALNHZR,1,0,2016-09-30 04:02:46+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/ANXMMF,2,0,2019-12-17 17:09:11+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/AR1SNG,2,0,2019-12-17 17:06:50+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/ATRKSY,2,0,2019-12-17 17:05:00+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/JDZJUL,1,0,2019-04-24 11:55:24+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/UD8TY2,2,0,2019-12-17 17:04:54+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/UGQ6A5,2,0,2019-12-17 17:05:53+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/UKBQ0U,1,0,2017-04-05 10:00:10+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/UKTIA7,1,0,2016-09-30 04:03:26+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/UOQR8C,1,0,2020-11-13 11:29:33+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/UPVWKS,2,0,2019-12-17 17:11:29+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/UQ275L,1,0,2020-09-24 13:51:13+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/US5PUS,2,0,2019-12-17 17:09:56+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/USARQ6,2,0,2019-12-17 17:09:22+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/UTSLJM,1,0,2016-09-30 04:03:04+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/UAGRWJ,1,0,2017-01-26 10:27:53+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/TRKCAJ,1,0,2019-12-17 16:08:31+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/TSBI2I,2,0,2018-03-16 15:17:03+00:00,,,,,,,,,
DataverseNL,https://doi.org/10.34894/TTY2Y3,1,2,2020-11-13 13:23:04+00:00,,,,,,,,,
